datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2
2009-11-03,1958.9152784393484,3837.0,10.773782652650112,14.175587818850245,520.5749203741592,711.0,-76.31830268736844,3.040629161380645,1041.9789459898816,3163.0,-99.56187334719925,3.7685950349760002,642.0822033535235,799.0,-32.269048010427625,1.6899173525260798,1241.1060233618048,1970.0,0.0,0.396694214208,1468.9744403033283,1690.0,0.0,0.90446280839424,448.6199206826256,674.6,0.0,0.4561983463392,7.548778979981931,0.0,8.925619819680001,148.35866741355744,278.26142450887363,85.18147344227775
2009-11-04,1951.525145154526,3815.333333333333,32.30345097201925,16.861279629434353,518.5974317068561,703.0,-66.41083269699983,3.0309517420258065,1044.6963013572063,3163.0,-6.8742701975001665,3.5404958618064,641.0966760824558,799.0,-32.37169263835398,1.6799999971708799,1241.411477906745,1970.0,0.0,0.9699173537385599,1469.0599675759115,1690.0,0.0,0.63074380059072,448.5116648150393,674.6,0.0,0.4561983463392,8.528925605471999,0.0,8.925619819679998,148.35866741355744,299.8044878964455,85.22416539605605
2009-11-05,1939.9597332847684,3793.6666666666665,-15.476845134273105,11.460495848469119,516.4372237650168,695.0,-72.08178443457994,3.0212743226709677,1044.1587806969544,3163.0,-99.80746425587672,3.5226446221670398,640.1210661667434,799.0,-32.39643396062634,1.6919008235971198,1241.1516431964387,1970.0,0.0,0.5752066106015999,1468.3673394779044,1690.0,0.0,0.62876032951968,448.29714646829314,674.6,0.0,0.4561983463392,5.704910681788086,0.0,8.92561981968,148.35866741355744,287.336170370105,85.26450929237654
2009-11-06,1935.8499812255736,3772.0,34.71770436797624,16.28162620468995,514.3918172092975,687.0,-69.82305876614244,3.011596903316129,1047.0090286260388,3163.0,-13.131129691095964,3.5186776800249597,639.1335554246047,799.0,-32.4920099935233,1.6958677657391998,1241.1913126178595,1970.0,0.0,0.8231404944816,1467.6560667518293,1690.0,0.0,0.3768595034976,448.0712886174338,674.6,0.0,0.4561983463392,8.528925605471997,0.0,8.925619819680001,148.35866741355744,315.6075888910776,85.30263427439941
2009-11-07,1928.603065749471,3750.333333333333,69.15896237538968,14.752130072917748,512.1498070815449,679.0,-75.64325070605128,3.00191948396129,1047.1478716010117,3163.0,-81.25988990694552,5.0816528840044795,638.1420777403239,799.0,-32.644350489134524,1.685950410384,1241.0782547668102,1970.0,0.0,0.396694214208,1467.1265593147043,1690.0,0.0,0.3867768588528,447.77513655181684,674.6,0.0,0.4561983463392,8.528925605471999,0.0,8.925619819679998,148.35866741355744,346.52333220136836,85.33866238241102
2009-11-08,1921.8839935142653,3728.6666666666665,38.46478274254153,14.29569179057819,510.48871404160656,671.0,-62.7615338531243,2.992242064606452,1044.771673257906,3163.0,-102.53658408599135,5.9107437916992,637.1605174113984,799.0,-32.7715009021435,1.6998347078812799,1241.310320882122,1970.0,0.0,0.396694214208,1467.179319645194,1690.0,0.0,0.38280991671072,447.56684828770483,674.6,0.0,0.4561983463392,8.528925605472,2.220446049250313e-16,8.92561981968,148.35866741355744,335.10104104548907,85.37270894448199
2009-11-09,1914.3142521255838,3707.0,3.4260744579690936,12.981483163109363,508.7440752806843,663.0,-65.08931310893233,2.982564645251613,1043.2582848307025,3163.0,-65.37816266096293,5.6628099078192,636.2141041898517,799.0,-31.77849098646028,1.71371900537856,1241.5761060056411,1970.0,0.0,0.396694214208,1467.2527080748225,1690.0,0.0,0.39272727206592,447.40758746152676,674.6,0.0,0.4561983463392,8.484378399469136,0.0,8.92561981968,148.35866741355744,320.854806265989,85.40488294563906
2009-11-10,1909.2031821723615,3685.333333333333,23.40908710711642,12.875830537329831,506.77109741059206,655.0,-70.86460502220824,2.9728872258967742,1042.5005988815653,3163.0,-57.78156763243311,5.18280990862752,635.2538066708076,799.0,-31.94183974651581,1.6581818153894399,1241.964866335565,1970.0,0.0,0.396694214208,1467.3342684052636,1690.0,0.0,0.59900826345408,447.1565216768256,674.6,0.0,0.4561983463392,8.528925605472,0.05037068239300524,8.92561981968,148.35866741355744,342.32814288740394,85.43528737673249
2009-11-11,1902.6645417070044,3663.6666666666665,-13.603801240806263,12.021818161573439,504.9545738191116,647.0,-68.70823605839558,2.9632098065419354,1040.509193926241,3163.0,-95.2354518668815,4.752396686211839,634.3490463417528,799.0,-32.010378589375556,1.66413222860256,1242.276271293718,1970.0,0.0,0.396694214208,1467.3973427853225,1690.0,0.0,0.95801652731232,446.89638349544555,674.6,0.0,0.4561983463392,7.013457733605613,0.0,8.92561981968,148.40903809595045,335.64116187325027,85.46401956411577
2009-11-12,1898.2909879953613,3642.0,9.171901200178326,13.594079003213675,503.3778102912266,639.0,-64.60632190989308,2.9535323871870967,1037.2523344275935,3163.0,-130.48183197281577,4.8396694133375995,633.4383355994848,799.0,-32.13464305197615,1.67206611288672,1242.581725838658,1970.0,0.0,0.396694214208,1466.5363576628054,1690.0,0.0,0.56132231310432,446.751305479161,674.6,0.0,2.5844628055651198,7.548603141092293,0.0,8.92561981968,148.40903809595045,348.6163553869718,85.49117148119298
2009-11-13,1891.4942643526017,3620.333333333333,-12.633450516480309,10.9487603121408,501.8444431909041,631.0,-64.38431711234519,2.943854967832258,1034.6817559195256,3163.0,-116.15641050933655,4.736528917643519,632.5196909729327,799.0,-32.24383313443685,1.6919008235971198,1242.8098250118276,1970.0,0.0,0.396694214208,1466.6363246047858,1690.0,0.0,0.42446280920256,444.2351208883569,674.6,0.0,2.43371900416608,5.2764169473752975,2.220446049250313e-16,8.925619819679998,148.40903809595045,350.2032227479482,85.51683004283095
2009-11-14,1887.1861651863026,3598.6666666666665,-17.714855466601165,11.48628097239264,500.646042765587,623.0,-59.2832134160392,2.934177548477419,1031.9128303043537,3163.0,-123.41670801777137,4.984462801523519,631.5812116356701,799.0,-32.394676109389465,1.685950410384,1243.0637093089206,1970.0,0.0,0.396694214208,1466.2118617955832,1690.0,0.0,0.48396694133376,441.89859196667175,674.6,0.0,0.4561983463392,6.079962667146859,2.220446049250313e-16,8.92561981968,148.40903809595045,355.4796396953235,85.54107738357882
2009-11-15,1881.8883139555548,3577.0,-28.63832652258607,9.61190081025984,499.2252536443131,615.0,-63.56020087961072,2.9245001291225807,1028.4715079960995,3163.0,-130.95796420341887,4.68892561193856,630.6486827116207,799.0,-32.24373396088326,1.685950410384,1243.390982035642,1970.0,0.0,0.396694214208,1466.269620473172,1690.0,0.0,0.59107437916992,441.59537279362866,674.6,0.0,0.4561983463392,5.237227397955222,0.0,8.92561981968,148.40903809595045,361.55960236247034,85.56399112058557
2009-11-16,1878.8655040432898,3555.333333333333,-22.27039264901228,10.53619832936448,497.65348078563983,607.0,-66.43908117409937,2.914822709767742,1026.1488633719116,3163.0,-116.48060885589794,4.9586776776,629.8496413906523,799.0,-30.265717435288558,1.6958677657391998,1243.7063539359374,1970.0,0.0,0.64264462701696,1466.4282981588551,1690.0,0.0,0.51371900739936,441.3950422154536,674.6,0.0,0.4561983463392,4.703913615845822,0.0,8.92561981968,148.40903809595045,366.79682976042557,85.58564460205695
2009-11-17,1875.2159172725762,3533.6666666666665,-20.302776949846347,10.63537188291648,497.212046501459,599.0,-50.086465899784535,2.905145290412903,1021.2873757767925,3148.292747252747,-153.7242451568161,4.647272719446719,629.0406827143287,799.0,-30.42646536890213,1.6879338814550398,1243.736106002003,1970.0,0.0,0.68231404843776,1466.5435774975037,1690.0,0.0,0.48595041240479997,441.0924061829054,674.6,0.0,0.4561983463392,4.150765123026023,0.0,8.925619819680001,148.40903809595045,371.5007433762714,85.60610714204739
2009-11-18,1871.8063305014587,3512.0,-18.146942242732777,10.80198345288384,496.8497111241193,591.0,-49.84582607152804,2.8954678710580644,1018.2506815670301,3153.9953843956046,-135.4406088239695,4.746446272998719,628.2396579222892,799.0,-30.616680244614834,1.6760330550288,1243.6051969113144,1970.0,0.0,0.47999999919167996,1466.0060568372521,1690.0,0.0,0.49586776775999997,440.9113271749459,674.6,0.0,0.4561983463392,4.458443075037584,0.0,8.925619819680001,148.40903809595045,375.6515084992974,85.62544424233836
2009-11-19,1868.797404886691,3490.333333333333,-13.547669523205116,9.15768593499168,496.4196977943639,583.0,-51.07716171398361,2.8857904517032256,1016.1561361160119,3159.527486153846,-120.31827827092309,4.47471073626624,627.4505339566759,799.0,-30.804948343471352,1.6938842946681598,1243.7876762498502,1970.0,0.0,0.396694214208,1467.074354356114,1690.0,0.0,0.50776859418624,440.78237775367546,674.6,0.0,0.4561983463392,5.166782183399226,0.0,8.925619819680001,148.40903809595045,380.10995157433496,85.64371780211333
2009-11-20,1868.4582313335432,3468.6666666666665,-2.977231524476906,8.65190081187648,496.02118006574483,575.0,-51.237662914077895,2.876113032348387,1013.3277063687088,3148.9147276923077,-135.28555097299096,5.10347106578592,626.6435587514234,799.0,-31.075704045494685,1.6760330550288,1244.13081674514,1970.0,0.0,0.396694214208,1467.1814617939503,1690.0,0.0,0.47404958597856,440.44262106003276,674.6,0.0,0.48595041240479997,4.802063442328228,0.0,8.92561981968,148.40903809595045,385.2767337577342,85.66098631610068
2009-11-21,1868.6982313331391,3447.0,-3.677310035694532,8.21553717624768,495.81878603715836,575.0,-49.67873463158084,2.8664356129935484,1011.2688633969692,3154.5970628571426,-122.04529892917195,5.4089256107260795,625.8544347858101,799.0,-31.3274060285419,1.6542148732473598,1245.1146183963758,1970.0,0.0,0.396694214208,1467.3091973309254,1690.0,0.0,0.51173553632832,440.18561001914327,674.6,0.0,0.8588429737603199,8.16627031481243,0.0,8.925619819679998,148.40903809595045,390.0787972000624,85.67730506181871
