,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
1994-10-11,3046.9702045225727,10.04795718426514,10.04795718426514,6.26537653910385,4335.333333333333,2.6951286112318504,0.0,0.0,698.768657345309,2.857380865466234,2.857380865466234,2.0270582848210728,841.0,1.1344963028530723,0.0,0.0,2696.43399899411,6.305395473662828,6.305395473662828,6.305395473662828,2887.866666666667,4.817792170382828,0.0,0.0,14.597830297587752,5.95041321312,3.8296249140849232,4.817792170382828,85.4785622539291,9.574062285212307,9.635584340765655
1994-10-12,3043.067088010636,10.02187467977663,10.02187467977663,6.265745647518566,4313.666666666667,2.695497719646565,0.0,0.0,696.4374290215726,2.851205305438616,2.851205305438616,2.026689176406358,827.6,1.1341271944383577,0.0,0.0,2693.4433672734067,6.256177829220149,6.256177829220149,6.256177829220149,2862.9,4.768574525940148,0.0,0.0,14.548612653145074,5.950413213120002,3.829624914084925,4.768574525940148,85.76676202528238,9.574062285212307,9.537149051880297
1994-10-13,3038.7775124580053,9.995701276564763,9.995701276564763,6.266023857209924,4292.0,2.695775929337925,0.0,0.0,694.0361058071092,2.8451206441343526,2.8451206441343526,2.0264109667149977,814.2,1.1338489847469977,0.0,0.0,2690.0514964366093,6.206960184777469,6.206960184777469,6.206960184777469,2837.9333333333334,4.719356881497469,0.0,0.0,14.49939500870239,5.95041321312,3.8296249140849214,4.719356881497469,86.03911080921122,9.574062285212307,9.438713762994938
1994-10-14,3034.266352434061,9.969491040693033,9.969491040693033,6.26626523424142,4270.333333333333,2.6960173063694195,0.0,0.0,691.5910592981398,2.839072815489955,2.839072815489955,2.0261695896835032,800.8,1.1336076077155033,0.0,0.0,2686.4604251098904,6.157742540334789,6.157742540334789,6.157742540334789,2812.9666666666667,4.670139237054789,0.0,0.0,14.450177364259712,5.950413213119999,3.8296249140849232,4.670139237054789,86.29648041002399,9.574062285212307,9.340278474109578
1994-10-15,3029.5956249843143,9.943261288194336,9.943261288194336,6.266487094645949,4248.666666666667,2.69623916677395,0.0,0.0,689.1137974505463,2.8330445034725207,2.8330445034725207,2.0259477292789723,787.4,1.1333857473109725,0.0,0.0,2682.7533849372135,6.108524895892109,6.108524895892109,6.108524895892109,2788.0,4.620921592612109,0.0,0.0,14.400959719817031,5.950413213120002,3.8296249140849214,4.620921592612109,86.53969468279205,9.574062285212307,9.241843185224218
1994-10-16,3024.811677124566,9.917017881902515,9.917017881902515,6.266695301257354,4227.0,2.696447373385354,0.0,0.0,686.6182254319174,2.827029845248214,2.827029845248214,2.025739522667569,774.0,1.1331775406995692,0.0,0.0,2678.984702843266,6.05930725144943,6.05930725144943,6.05930725144943,2788.0,4.5717039481694295,0.0,0.0,14.351742075374354,5.95041321312,3.8296249140849232,4.5717039481694295,86.76953217055785,9.574062285212307,9.143407896338859
1994-10-17,3019.9518876029647,9.890763054277713,9.890763054277713,6.266892086535778,4205.333333333333,2.696644158663778,0.0,0.0,684.1249364921018,2.8210266083568865,2.8210266083568865,2.0255427373891446,760.6,1.1329807554211446,0.0,0.0,2675.193121531531,6.010089607006749,6.010089607006749,6.010089607006749,2788.0,4.522486303726748,0.0,0.0,14.302524430931673,5.95041321312,3.8296249140849232,4.522486303726748,86.98672859649655,9.574062285212307,9.044972607453497
1994-10-18,3019.3020807571947,9.864494792423624,9.864494792423624,6.267075437584914,4183.666666666667,2.6968275097129144,0.0,0.0,685.8201651357708,2.815036805694847,2.815036805694847,2.0253593863400083,747.2,1.1327974043720084,0.0,0.0,2675.03936129259,5.960871962564069,5.960871962564069,5.960871962564069,2788.0,4.473268659284069,0.0,0.0,14.253306786488992,5.950413213119998,3.8296249140849232,4.473268659284069,87.19197921900862,9.574062285212307,8.946537318568138
1994-10-19,3020.3194546558298,9.837243941296315,9.837243941296315,6.266276199360831,4162.0,2.6960282714888306,0.0,0.0,685.8996707209441,2.8100295923060274,2.8100295923060274,2.0261586245640917,733.8,1.1335966425960922,0.0,0.0,2673.9092725630417,5.911654318121389,5.911654318121389,5.911654318121389,2788.0,4.424051014841389,0.0,0.0,14.204089142046312,5.950413213120001,3.8296249140849232,4.424051014841389,87.38594105728252,9.574062285212307,8.848102029682778
1994-10-20,3050.040020371412,9.810933688127339,9.810933688127339,6.266417559095081,4140.333333333333,2.6961696312230803,0.0,0.0,686.3502828096105,2.804081780958875,2.804081780958875,2.026017264829843,720.4,1.1334552828618427,0.0,0.0,2716.7508985134705,5.86243667367871,5.86243667367871,5.86243667367871,2788.0,4.37483337039871,0.0,0.0,14.154871497603635,5.950413213119999,3.829624914084925,4.37483337039871,87.56923499445136,9.574062285212307,8.74966674079742
1994-10-21,3127.082033297143,9.789348697845927,9.789348697845927,6.271284181716895,4118.666666666667,2.701036253844896,0.0,0.0,693.6078648627872,2.793408706724156,2.793408706724156,2.0211506422080268,707.0,1.128588660240027,0.0,0.0,2794.2989060834802,5.81321902923603,5.81321902923603,5.81321902923603,2788.0,4.3256157259560295,0.0,0.0,14.105653853160952,5.950413213120002,3.8296249140849214,4.3256157259560295,87.74244776507592,9.574062285212307,8.651231451912059
1994-10-22,3148.6811925039897,9.772864354556111,9.772864354556111,6.281251451330305,4097.0,2.711003523458305,0.0,0.0,702.0376276088821,2.7776349854978433,2.7776349854978433,2.0111833725946173,693.5999999999999,1.1186213906266174,0.0,0.0,2818.7721165348257,7.6930291337063865,7.6930291337063865,7.6930291337063865,2788.0,4.276398081513349,0.0,0.0,15.985463957631307,5.95041321312,3.8296249140849214,6.205425830426386,87.90613383331612,9.574062285212307,8.552796163026699
1994-10-23,3153.171598606013,9.74660549532906,9.74660549532906,6.28144420500648,4075.3333333333335,2.711196277134481,0.0,0.0,700.0670064774207,4.9667516193551595,4.9667516193551595,4.206106458064837,680.2,1.118428636950442,0.0,0.0,2821.338206348105,8.334551587026272,8.334551587026272,8.334551587026272,2788.0,4.227180437070669,0.0,0.0,18.82210225009759,6.587735787534157,5.5467488224207,6.687617640142733,88.06081716780311,9.574062285212307,8.454360874141338
1994-10-24,3154.7875305085736,9.72168055427436,9.72168055427436,6.282970876855006,4053.6666666666665,2.7127229489830063,0.0,0.0,695.2954605969288,7.123865149232211,7.123865149232211,6.3690264395547915,666.8,1.1169019651019167,0.0,0.0,2820.7702901487096,8.192572537177421,8.192572537177421,8.192572537177421,2788.0,4.17796279262799,0.0,0.0,20.844569853587217,7.295599448755523,7.180297729843153,6.36867267498854,88.14128380550329,9.574062285212307,8.35592558525598
1994-10-25,3155.6136041186683,9.69740231878914,9.69740231878914,6.2851442542730105,4032.0,2.714896326401011,0.0,0.0,688.3915944277913,8.747898606947842,8.747898606947842,7.998866348883326,653.4,1.1147285876839117,0.0,0.0,2819.4361402520144,7.8590350630035575,7.8590350630035575,7.8590350630035575,2788.0,4.12874514818531,0.0,0.0,22.143045666159892,7.750065983155962,8.471461115789364,5.921518567214567,88.15141378695644,9.574062285212307,8.25749029637062
1994-10-26,3159.4720253492887,9.673851017639874,9.673851017639874,6.288044566026971,4010.333333333333,2.717796638154972,0.0,0.0,680.122779646745,10.030694911686261,10.030694911686261,9.28746910523465,640.0,1.111828275929951,0.0,0.0,2818.9451327775046,7.73628319437612,7.73628319437612,7.73628319437612,2788.0,4.0795275037426295,0.0,0.0,23.311796865637742,9.086370291532925,8.528925605472,5.696500968632817,88.12196116955737,9.574062285212307,8.159055007485259
1994-10-27,3158.479880083979,11.419473284956824,11.419473284956824,8.060118446247147,3988.6666666666665,2.721746528844771,0.0,0.0,670.8391941118346,11.059798527958652,11.059798527958652,10.322379173119941,626.5999999999999,1.1078783852401517,0.0,0.0,2817.6943328581497,7.423583214537394,7.423583214537394,7.423583214537394,2788.0,4.030309859299949,0.0,0.0,22.85920751802052,9.64359768480891,8.528925605472,4.686684227739608,87.99139900452204,9.574062285212307,8.060619718599899
1994-10-28,3156.2101067022695,11.396594066813602,11.396594066813602,8.063690841007151,3967.0,2.725318923604776,0.0,0.0,660.3929990470159,11.79824976175396,11.79824976175396,11.066636858528152,613.2,1.1043059904801464,0.0,0.0,2816.096563365516,7.024140841378994,7.024140841378994,7.024140841378994,2788.0,3.98109221485727,0.0,0.0,23.20759522503034,10.421911689340488,8.528925605472,4.25675793021785,87.82958081209306,9.574062285212307,7.96218442971454
1994-10-29,3153.3892091311363,11.326540768540575,11.326540768540575,8.020089155637349,3945.333333333333,2.681717238234974,0.0,0.0,649.1660823119039,12.341520577975984,12.341520577975984,11.61571412636308,599.8,1.0813296259129417,0.0,0.0,2814.3852715306502,6.5963178826625155,6.5963178826625155,6.5963178826625155,2788.0,3.93187457041459,0.0,0.0,23.285247848778983,10.934181876383619,8.528925605472,3.8221403669233642,87.62653837100615,9.407617160369789,7.86374914082918
1994-10-30,3150.0281475154147,11.256586854887686,11.256586854887686,7.976586854887687,3923.6666666666665,2.6382149374853103,0.0,0.0,637.3849936648013,12.74624841620032,12.74624841620032,12.02624841620032,586.4,1.0582538767255978,0.0,0.0,2812.714778518456,6.178694629613983,6.178694629613983,6.178694629613983,2788.0,3.8826569259719097,0.0,0.0,23.23465658481803,11.296787129874613,8.528925605472,3.4089438494714157,87.4036758128433,9.24117203552727,7.765313851943819
1994-10-31,3146.3335169018787,11.246585970421027,11.246585970421027,8.019489196227479,3902.0,2.6811172788251016,0.0,1756.222750069258,625.1954252272511,13.048856306812787,13.048856306812787,12.340469210038593,573.0,0.9487734854487995,0.0,404.81467498202153,2810.885969992081,6.05776091378022,6.05776091378022,6.05776091378022,2788.0,3.8334392815292304,0.0,909.3630951738708,23.470846004162333,11.674576839245306,8.528925605472,3.267343559445026,87.17200191033189,9.074726910684753,7.666878563058461
1994-11-01,3145.2410767519405,12.902151020606368,12.902151020606368,9.727957472219272,3880.333333333333,2.604461590880897,0.0,1940.011966465569,612.6995625979248,13.274890649481222,13.274890649481222,12.578116455932834,559.5999999999999,0.872022249996485,0.0,352.26742208282496,2809.021394261706,5.879346952675506,5.879346952675506,5.879346952675506,2788.0,2.911223668784516,0.0,936.1909965755422,25.23854756494365,13.798398290687135,8.528925605472,2.9112236687845163,86.9318264890485,8.691209602193455,5.822447337569032
1994-11-02,3148.009979576641,12.819915757904912,12.819915757904912,9.698625435324267,3858.6666666666665,2.575129553985891,0.0,1933.727072075992,602.7421523601668,14.135538090041678,14.135538090041678,13.450376799719097,546.2,0.8580785544324365,0.0,351.51052941457135,2815.1584920118758,6.789623002968892,6.789623002968892,6.789623002968892,2788.0,2.847240731009032,0.0,934.5446664935889,26.99175192212829,14.771699935844612,8.528925605472,3.691126380811677,86.59692306066368,8.583020271045818,5.694481462018064
1994-11-03,3147.3856643464164,12.735148622496089,12.735148622496089,9.666761525721896,3837.0,2.5432656443835198,0.0,1904.3784269335495,590.6208445719282,14.455211142982058,14.455211142982058,13.781662755885284,532.8,0.846666731575753,0.0,350.516217178897,2816.7871044026933,7.196776100673287,7.196776100673287,7.196776100673287,2788.0,2.7832577932335485,0.0,932.818850081562,27.698327066396505,15.132947307531902,8.528925605472,4.036454153392603,86.23642144371803,8.474830939898181,5.566515586467097
1994-11-04,3159.887743139855,12.65254096382397,12.65254096382397,9.637057092856228,3815.333333333333,2.513561211517853,0.0,1895.0748965836706,581.1262120995863,15.431553024896585,15.431553024896585,14.769617541025617,519.4,0.8330954319823647,0.0,349.51879995060904,2824.72825417647,9.18206354411741,9.18206354411741,9.18206354411741,2788.0,2.7192748554580644,0.0,930.9525622029914,30.6418648621153,16.348757216931965,8.528925605472,5.764182039711331,85.88014426102158,8.366641608750545,5.438549710916129
