,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,MED_swe,SDF_swe,STL_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
2044-07-19,89.20993,140.11526,32.76173,31.427982,111.224884,57.977337,109.305016,48.459373,10.500435000000001,79.7416,465.19678,63.25376,0.11864936,0.47937495,17.822374,0.017009798,292.53067000000004,294.38055,293.78533999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-20,89.913414,144.7997,34.160652,29.033993,141.66263,84.04765,157.3979,66.91407,8.416452,123.98335,487.54578,59.353640000000006,3.3010015,5.4618096,11.278534,2.7544227,291.92596000000003,293.54584,292.86856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-21,99.4389,234.58165,30.586823,24.848965,117.352135,63.3725,129.54689,60.810959999999994,7.4963007,95.99962,363.8404,78.6987,3.8683068999999994,8.943697,8.835908,5.678967,294.31082000000004,295.16528,294.46542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-22,117.75464,250.61368,26.152596,22.34845,93.324844,54.004830000000005,100.919395,51.23843,6.886267999999999,81.03931,424.07782000000003,90.01821,3.0112572,5.837669,9.446671,2.8580582000000003,294.2908,295.31546000000003,294.98056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-23,86.51674,173.64171000000002,24.740717,19.888607,80.86598000000001,48.851402,85.911316,45.787365,6.4342566,65.477684,382.01666,69.38391999999999,0.07105683,0.18404509,6.048580599999999,0.083031826,293.21713,295.03253,294.25183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-24,66.41689000000001,137.9974,23.05022,18.935703,72.16691999999999,43.40234,75.90411999999999,36.95512,6.1426473,54.858727,301.6822,52.855909999999994,0.0109089175,0.16941433,2.8168612,0.024582159,294.07833999999997,295.33176000000003,294.72017999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-25,54.364543999999995,132.13318,20.169653,18.167076,64.19268000000001,36.34852,68.64429,32.909411999999996,6.0831795,50.003197,269.85925,48.142036,0.00045850800000000005,1.1515663999999999,3.0622453999999997,0.0,295.62805,297.33154,297.66705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-26,52.281357,127.65442,18.717642,18.215685,64.53201,33.442947,63.314453,32.683964,5.501197,48.015609999999995,274.81335,45.53653,0.121980995,3.13381,5.1485367,0.3798508,297.25284,299.85573999999997,300.16605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-27,50.93804,158.15053999999998,16.370003,16.983685,57.21129200000001,32.00574,59.96824300000001,32.065605,4.9075565,46.677096999999996,348.8614,42.850629999999995,0.13330078,4.5487237,9.963607000000001,0.3522509,297.5235,300.44324,299.94308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-28,49.88901,132.23145,14.620126,16.06805,51.61458,30.771286,54.589935,30.618488,4.1075277,44.997279999999996,379.00885,42.219516999999996,0.0067049353,1.6924423,8.500733,0.044069383,297.49167,299.7185,299.13763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-29,48.823013,135.15543,13.824032999999998,14.276371,48.397865,30.0951,49.017821999999995,29.39211,3.7037120000000003,43.756554,457.8158,41.443436,0.04248642,4.407390599999999,11.240727,0.5435850999999999,297.16245,300.68737999999996,299.9688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-30,47.27782,149.7541,13.237216,12.52839,46.34888,28.63376,46.343456,29.115026,2.7617732999999998,43.416798,372.68396,41.627228,0.014833031000000002,2.9308617000000003,3.410511,0.30981845,298.29382000000004,302.79987,301.8911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-07-31,45.66305,134.73349,13.225254000000001,11.926864,44.56338,27.806896000000002,43.875893,28.265877000000003,2.7202845,41.207817,267.6124,40.076065,0.20440525,1.5363898,1.1159518999999998,0.20925653,298.7721,301.2456,299.99298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-01,55.45182,117.99348400000001,14.16766,12.5046015,44.28647,27.063115999999997,45.267303000000005,39.920418,3.4588699999999997,47.183426000000004,223.23564,39.78451,4.0914545,0.17624223,0.122434765,0.7525455,299.41967999999997,303.14545,303.34002999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-02,47.784866,101.2539,19.038286,12.887864,52.61585600000001,27.097078000000003,45.71154,30.702941999999997,5.3875427,38.485096,192.29482,38.28114,0.0063000190000000005,0.0,0.0024905857000000003,0.0,300.29727,303.47567999999995,303.74484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-03,42.55579,92.00806999999999,15.26024,13.6066885,47.960213,26.73051,45.309914,30.060067999999998,3.9029195,34.438520000000004,174.91231000000002,36.823456,0.0017268483,0.025218762000000002,0.23350997,0.0013928022,298.06027,301.01007000000004,299.37222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-04,39.838577,85.966255,13.78169,13.145582999999998,44.87251,26.29,44.336987,29.441615999999996,3.8326797,32.438168,165.54622,33.306872999999996,0.0,0.0,0.045250322999999995,0.0,297.7105,299.52814,298.29532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-05,34.761158,79.30511,12.670228,13.176047,47.818977000000004,25.052334,46.816227000000005,28.139708000000002,3.3908906,27.04615,158.39981,29.50788,0.004334985,0.03063483,0.04576583,0.020723936999999998,299.99627999999996,302.79095,302.16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-06,33.12407,70.420265,11.530237,11.404025,44.921715,21.016657000000002,45.10155,27.745378000000002,2.7352917000000003,24.479084,154.67377,24.792085999999998,0.0017208937,0.05684461,0.04653338,0.00035220286,301.6232,305.08096,306.01776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-07,26.905359999999998,67.8203,11.137082000000001,10.601510000000001,43.028687,19.062462,41.679848,26.891920000000002,2.7152912999999996,21.411167000000003,150.7875,18.820744,0.0025902726,0.013132196,0.0045429477,0.0006964011,303.4071,307.6309,308.15152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-08,19.029282000000002,64.92155,11.16543,9.379594,42.231365000000004,17.190673999999998,38.503184999999995,22.83416,2.5700377999999997,19.065604999999998,146.60828999999998,14.899191,0.0019114425,0.004078112,4.6544796e-05,0.0,303.51318,308.74737999999996,309.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-09,11.204084,62.694664,10.947427000000001,9.095189999999999,39.749359999999996,15.678057,32.88394,17.842484,2.3772004,16.397837,142.1647,12.888773,1.1909297999999999e-05,0.0037857859999999998,0.0002898072,0.0,301.7912,305.89856000000003,304.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-10,6.086343299999999,61.197883999999995,10.642059,8.920875,37.810574,14.765208,29.347835999999997,15.404028,2.3780074,15.187760999999998,136.94052,11.857889,0.0,0.0,0.00016334589,0.0,300.5524,301.33362,299.33502000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-11,4.975976,58.508132999999994,9.99067,8.880754,35.038864000000004,14.718298,27.872134999999997,15.300194,2.3788147,15.165348999999999,133.64986000000002,11.663511,0.0,0.0,0.0,0.0,299.76456,300.13364,298.26614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-12,4.677133,56.433754,9.183372,7.988994,29.280415,14.535115,27.008558,15.296807999999999,2.3793561000000003,14.957281,129.30467,11.658908,0.0,0.0,0.0,0.0,300.0033,301.25916,299.19507000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-13,4.6061378,53.228706,8.0418215,7.609197999999999,26.147482,14.374545999999999,27.141385999999997,15.293226,2.3800824,14.875945999999999,126.396576,11.654221000000001,0.0,0.0,0.0,0.0,300.7108,302.59882000000005,300.20724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-14,4.60314,49.574996999999996,7.9254856,7.458744500000001,25.474264,14.131337,27.16119,15.290726000000001,2.2445145,14.875945999999999,124.19037,11.649697999999999,0.0,0.0,0.0,0.0,301.161,302.81557999999995,300.30374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-15,4.593748000000001,47.026672,7.911082700000001,7.116911999999999,23.290010000000002,13.894932999999998,27.021986,15.260963,1.8205470000000001,14.238651,116.82261000000001,11.645652,0.0,0.0,0.004821338,0.0,299.85556,300.58405,298.6128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-16,4.577069799999999,45.175083,7.7720833,6.386076999999999,22.689222,13.876326,27.031939,14.860980999999999,1.8197990000000002,13.835153,112.23411599999999,11.328873,0.0,0.0,0.005368459,0.0,299.39948,299.4521,297.6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-17,4.573323,44.493109999999994,7.769481699999999,6.379393599999999,22.537352,13.561404999999999,26.489569,14.853254000000002,1.8203173,14.253635999999998,109.700195,11.306929,0.0,0.0,0.00025292265,0.0,298.63632,298.89583999999996,297.7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-18,4.5673566,43.922973999999996,7.7692814,6.3783080000000005,22.00284,13.518749,26.335409999999996,14.397492999999999,1.8208551,14.421926500000001,107.37516000000001,10.836625999999999,0.0,0.0,0.009598766,0.0,297.18616000000003,297.97283999999996,296.4243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-19,4.565575599999999,42.932034,7.5539603,6.373131,21.952694,13.08585,25.31005,14.327741,1.5423348,14.421926500000001,105.715515,10.731892,0.0,0.0,0.0007570116400000001,0.0,298.4938,299.99194,298.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-20,4.5640717,42.433820000000004,7.346953999999999,6.4100470000000005,21.73444,13.080014,25.308317000000002,14.326281,1.5308168,14.421801,103.25875,10.695234,0.0,0.0,0.00029858924,0.0,299.31597999999997,301.2542,299.28033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-21,4.562774,41.616890000000005,7.3364344,6.536077,21.331253,13.074726,24.942854,14.324821,1.0722156999999999,14.412633999999999,101.02641,10.488995,0.0,0.0,0.0,0.0,300.14166,302.1397,299.90518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-22,4.336418599999999,40.45662,7.335180800000001,6.5964913,21.063328,13.063350999999999,24.020466,14.323579999999998,0.9794446,14.412633999999999,99.686295,10.484247,0.0,0.0,0.00020725609,0.0,299.30624,300.83963,298.69336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-23,4.164859,40.06984,7.2623773,6.583412599999999,19.948362,12.974333,23.09851,14.479745999999999,0.9795786,14.2977495,99.01924,10.482188,0.0,0.0,8.957677e-05,0.0,297.04462,297.5995,296.65783999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-24,4.164052,40.06272,6.863607400000001,6.525947,19.155016,12.80631,22.743763,14.736711999999999,0.9797127,12.918467999999999,98.23545,10.477064,0.0,0.0,0.009456498,0.0,294.9687,295.20807,294.60764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-25,4.162017,40.043995,6.449971,6.5252669999999995,18.071398000000002,12.322869,21.83204,14.204839000000002,0.97984684,12.698777999999999,98.24342,10.472017,0.0,0.0,0.005139248,0.0,295.89713,297.02905,296.24048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-26,4.160326,39.838303,6.43757,6.524813,18.043982,12.317982,20.869695999999998,13.809337,0.9799808000000001,13.109631,98.244095,10.467464999999999,0.0,0.0,0.0,0.0,297.20465,298.38495,297.02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-27,4.158185,38.644890000000004,5.5742215999999996,6.524099,17.449022,12.311795,19.715742000000002,13.637654999999999,0.9800985999999999,13.233232999999998,98.23359,10.769558,0.0,0.0,0.0,0.0,297.56586,297.53292999999996,295.62616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-28,3.9745696,38.104,5.4919224,6.615999700000001,17.141731,11.866873,18.183668,13.6196375,0.9796623999999999,12.415041,97.90869,10.983475,0.0,0.0,0.0,0.0,297.66486000000003,298.10056000000003,295.80212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-29,3.7586712999999996,38.077296999999994,5.4750276,6.683489999999999,15.836735000000001,11.543317,16.76494,13.606432,0.9797965,11.809012,97.75784,10.964477,5.9546489999999996e-06,2.5699013e-05,0.0035953659999999996,0.00010405994000000001,298.0021,297.48474,294.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-30,3.8872147000000004,38.219498,6.152724,11.645713,17.561638000000002,12.890889,16.933510000000002,14.336607,1.2373774,14.568617000000001,98.12448,10.959280999999999,1.1142727,0.58955944,0.52652967,0.29504994,299.90533,298.7816,296.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-31,3.7563512,38.070568,7.298042999999999,8.881522,19.167234,13.281020999999999,19.342892000000003,14.0080185,1.3670456,14.799822,97.62904,10.945967,0.15158752,0.07908229,0.08140246,0.039042488,299.9681,301.26965,300.57095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-01,3.7391706,37.385259999999995,7.430262599999999,7.833762599999999,18.02221,12.831634,17.882563,13.535748000000002,1.2538723,13.784309,96.92421,10.939250999999999,0.029118236000000002,0.0,0.00027751236,0.0,299.2537,301.71033,301.80786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-02,3.7647324,37.06175,6.981544,7.001944,17.273392,12.242838,17.276537,12.856311,1.2207901,13.408211999999999,96.55141400000001,10.933958,0.16388386,0.006845575,0.008275313000000001,0.023261398,299.78002999999995,301.46262,300.92492999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-03,5.3531002999999995,37.333588,7.0051646,7.220146700000001,16.593926999999997,12.565494000000001,17.3407,13.668860999999998,0.7037788,14.255739000000002,96.61408,11.511127,2.0537913,0.5367753000000001,0.042799257,1.2869012,299.25113,301.59967,300.18213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-04,5.7004795,37.83573,6.93452,7.034350999999999,17.279516,12.668391,20.379227,15.01971,0.7041307,14.960726000000001,97.38656,11.771038,1.8657167000000001,1.4191348999999998,0.95864624,1.571225,297.63943,298.14722,295.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-05,6.235247599999999,37.396465,6.7556148,7.4685345000000005,18.04234,12.699219,21.726828,15.023882,0.69937176,15.279260999999998,99.68118,11.7451935,2.8993067999999997,1.921382,2.2777898,1.713675,296.20837,296.29517000000004,293.59286000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-06,11.013588,42.712067,6.187429,10.183817999999999,21.806017,13.417831,24.632372,14.997402,0.69849586,16.564093,107.63905,18.090624,0.91065645,3.7507806000000006,1.9957223000000002,3.996622,294.30734,293.5854,292.52907999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-07,11.424236,53.768257,6.425428,13.2266,28.56956,13.843195000000001,36.511359999999996,15.776476,0.6973769000000001,18.841711,109.34768999999999,17.881432999999998,1.8842893,5.287928599999999,0.9260983,2.480845,293.8173,294.74637,293.36664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-08,38.287277,105.026054,12.076827,17.328692999999998,58.689083,24.232834,68.97846,19.211508,1.0569571000000002,29.296409999999998,122.49548,34.624905,7.9068426999999994,14.368757999999998,3.7783828,9.85314,295.16693,295.56696,294.72784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-09,47.30007,248.41531,15.6786375,20.408525,88.66162,24.852394,70.25424,20.72816,1.6342652,30.529594,142.11557,61.520016000000005,3.5961735,12.01106,4.6355010000000005,7.567703,292.61188,295.43793,293.51422,0.0,0.00010887777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-10,49.02404,147.24458,21.305563,21.10064,96.3051,25.340801000000003,90.39899,25.19521,1.6484936000000001,41.852253000000005,186.53125,37.52763,3.1923172,5.1938043,4.8654150000000005,1.480845,294.32462000000004,295.75342,294.48526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-11,34.024516999999996,153.36533,14.250933999999999,18.894192,74.72185,21.51427,70.45767,22.973064,1.619821,32.344765,150.5419,32.28026,0.15145949,6.059975,1.5799007,1.6451436000000002,293.02594,294.0924,292.08777000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-12,33.033634,119.70916000000001,13.0840435,16.549082000000002,56.982178000000005,19.660086,59.030926,20.517809,1.6190956,27.709435,150.1951,30.13563,0.005126953,0.69770575,4.1562980000000005,0.06634221,288.42812999999995,290.62523999999996,290.84503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-13,34.21451,116.94793,11.297099000000001,15.085317000000002,48.6371,19.066948,52.324740000000006,18.261812,1.6184275,25.040257,152.44621,34.855892,4.7614417,5.492311,6.078869999999999,7.915622999999999,286.53112999999996,289.53674,290.47443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-14,31.75866,109.93606000000001,11.049817,13.355167000000002,45.094584999999995,18.961298,45.303925,18.122904000000002,1.5394378,24.658844000000002,187.08286,31.325053999999998,0.6805539,1.6547273,6.6787285999999995,1.4108206,288.5957,290.9805,291.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-15,31.6452,105.59523,10.960436999999999,12.52081,42.362705,18.540229999999998,42.576183,18.121496,1.0156472,22.866222,205.53499,30.042463,3.143534,2.4789060000000003,4.2317123,3.3886800000000004,289.08395,291.29276,292.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-16,29.942558000000002,94.46549,10.945661999999999,10.774415,40.866325,17.591354,39.430733000000004,18.132307,0.9869302,23.962185,171.09363000000002,29.400595000000003,0.09396437,0.15825452,0.5899272,0.013279649,292.8247,294.7525,293.87793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-17,27.071152,86.95955,10.493494,10.445949,38.246334000000004,16.361813,34.409958,17.601288,0.9865640999999999,20.716312,149.80853000000002,27.18778,0.00059546495,0.059316535,0.18591748,0.0011766775999999999,293.26923,296.94562,296.09796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-18,20.287594,80.61535,9.75052,10.269979,31.546345000000002,15.256744,31.667143,15.379663,0.9864793,15.460034,138.85321000000002,23.845577,0.0,0.00092837686,0.0014806514,0.0,294.43445,297.45602,297.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-19,9.586342,73.34744,8.909236,10.067149,27.214857000000002,12.641216,26.828424,14.542775,0.8174859999999999,13.826017000000002,133.16042,17.497288,0.0,0.0,0.0,0.0,295.89694,298.24078,298.67566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-20,4.52423,65.91094,7.905828,9.445132000000001,22.616757999999997,12.181223,22.908904999999997,14.347682999999998,0.6953448,13.765217000000002,127.72283999999999,13.107323000000001,0.0,0.0,0.0,0.0,295.86362,298.53574,297.19916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-21,4.3992157,61.195119999999996,6.899159,8.002963000000001,19.015623,12.160978,21.931007,14.296081,0.6941794,13.303404,123.57811000000001,11.754404,0.0,0.0,0.0,0.0,296.88672,297.59042,295.50632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-22,4.350005,60.07004499999999,6.473086400000001,7.817953599999999,18.670034,12.156069,21.821753,14.293133,0.6941788000000001,13.266964999999999,115.20897,11.510975,0.0,0.0,0.0,0.0,297.72046,298.86096000000003,295.65945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-23,4.3490305000000005,56.23976999999999,6.2980220000000005,7.1308026,17.932663,12.151197999999999,21.429422,13.741669,0.69417816,13.088388,106.869,11.510003999999999,0.0,0.0,0.0,0.0,297.68242999999995,298.62186,296.90033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-09-24,4.3348894,52.113495,5.907312999999999,6.736232000000001,17.535774,12.14661,20.383135,13.057967999999999,0.6941781,12.638063,102.2031,11.505432,0.0,0.0,0.0,0.0,296.7149,297.76944,295.4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
