,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2090-03-07,276.08023,308.62875,30.041073,35.64338,74.60012,67.779106,82.855,64.386246,19.497713,101.909805,342.91498,245.97415
2090-03-08,218.91165,244.03433,24.921696,30.258842,66.4239,57.055054,70.47624,55.690876,14.754688,87.43806,294.9545,189.20737
2090-03-09,196.91139,215.35596,21.843616,26.156693,61.61465,52.863777,69.82231,55.306812,11.620205,75.81704,275.09784,168.23152
2090-03-10,179.32492,194.79367,20.372147,24.223717,57.315693,49.87525,64.00905,51.856655,9.8097515,71.27707,265.06754,155.15651
2090-03-11,167.79254,173.10005,19.844875,23.251923,54.137123,48.47991,61.940216,50.01682,8.515977,69.480156,247.0975,141.34096
2090-03-12,186.77434,250.3852,20.335814,23.922707,55.58059,50.93593,63.183876,54.741585,8.157031,74.19665,337.43698,177.37976
2090-03-13,271.28763,339.22415,49.37958,31.805847,100.99087,72.60843,100.877655,66.925705,25.340208,103.83228,475.7393,228.54126
2090-03-14,445.41504,509.82547,94.656715,47.90782,178.75409,161.18361,209.24245,110.12285,59.471294,210.54465,663.42584,385.5066
2090-03-15,340.80753,364.6805,62.319782,52.01867,147.84702,96.025505,190.11453,93.47284,56.35244,152.90837,426.89163,257.26218
2090-03-16,258.15204,293.4114,37.24724,39.79598,80.75714,71.95759,95.68983,70.975075,32.92809,116.42391,335.7779,208.31335
2090-03-17,217.37978,250.27321,29.436245,36.019253,69.505325,59.07511,79.65895,59.854324,23.916187,92.15855,310.45575,182.91577
2090-03-18,214.33934,228.05789,29.65191,36.566555,68.227486,63.93074,82.453514,62.941765,21.3418,99.23735,288.0362,179.2926
2090-03-19,194.54724,200.23367,35.398357,36.756065,74.191864,77.30829,94.209595,60.72426,22.644308,100.598335,264.2477,153.76007
2090-03-20,172.64082,182.42581,29.899206,35.04135,65.13749,57.7082,77.07232,52.938206,19.914034,82.17784,249.0137,137.14635
2090-03-21,173.86914,174.0784,27.15545,33.56633,59.653656,53.59848,69.16101,51.291454,17.229689,77.01806,241.79428,137.50119
2090-03-22,160.24458,160.2163,26.787197,28.71614,61.33708,54.132584,69.720474,51.659775,16.825245,72.84866,247.85611,130.54932
2090-03-23,488.2674,301.45514,30.513979,29.869278,76.19246,114.195206,117.05365,156.12437,18.48085,215.80971,302.37216,295.4479
2090-03-24,253.73561,202.58661,34.281094,33.364788,79.7044,83.70247,112.6866,92.278465,21.86771,131.79784,311.22937,168.98106
2090-03-25,754.6397,938.83215,42.077465,41.92486,94.37826,124.71604,130.9907,152.76064,24.319746,200.57607,958.51685,632.0144
2090-03-26,390.6644,431.29456,36.97635,40.13427,89.02477,87.0502,108.82302,108.3683,22.607094,153.14012,476.30234,315.1244
2090-03-27,275.59482,294.22385,29.506674,33.04062,74.98075,66.25325,85.40553,78.77978,16.627205,107.28121,398.68625,217.60861
2090-03-28,242.39796,262.10065,30.254393,27.266903,72.24055,69.10471,80.95588,76.48691,17.7791,109.02475,362.43588,187.65637
2090-03-29,277.72632,241.7558,27.903744,25.08622,68.85369,72.02662,77.8447,77.57329,17.142067,112.66057,339.84326,185.26277
2090-03-30,406.52264,362.62497,26.132597,24.824524,63.349403,63.55789,73.67307,79.25352,17.112732,104.5508,491.65268,280.09045
2090-03-31,345.27045,367.57993,27.170382,26.795147,69.23703,60.933113,75.213356,75.64979,14.6632,101.21106,581.67065,257.18222
2090-04-01,290.91556,275.37817,29.615274,33.285522,82.90854,61.657913,90.88201,76.20974,13.892801,95.11946,455.58243,211.15729
