datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump
2017-10-11,3470.2179395840103,11.158377199809744,11.158377199809744,7.375796554648454,4335.333333333333,5.175333748436678,0.0,821.9396310152052,2.997730078584567,2.997730078584567,2.167407497939406,902.0,1.6172917963864617,0.0,2446.2216825641667,10.056576075593895,10.056576075593895,10.056576075593895,3287.6666666666665,9.139716573005655,0.0,23.866226401988797,8.35317924069608,6.47815432742108,9.034892833871636
2017-10-12,3466.896642068921,9.923991704643157,9.923991704643157,6.167862672385093,4313.666666666667,5.175333748436678,0.0,820.8678313451979,2.6899401564058234,2.6899401564058234,1.8654240273735654,894.7,1.6172917963864617,0.0,2440.95712027714,9.454835002432137,9.454835002432137,9.454835002432137,3262.7333333333336,9.041281284120297,0.0,23.767791113103435,8.3187268895862,6.503993590753487,8.945070632763747
2017-10-13,3462.799696995344,10.455688851130589,10.455688851130589,6.72601143177575,4292.0,5.175333748436678,0.0,820.7602844084311,2.8236708946405846,2.8236708946405846,2.0049612172212297,887.4,1.6172917963864617,0.0,2435.8712907990125,9.588961696626216,9.588961696626216,9.588961696626216,3237.8,8.942845995234936,0.0,23.669355824218073,8.284274538476323,6.529832854085896,8.855248431655854
2017-10-14,3458.166740728135,11.584807484215267,11.584807484215267,7.881581677763654,4270.333333333333,5.175333748436678,0.0,820.3120645862165,3.106757004524657,3.106757004524657,2.2938537787182054,880.1,1.6172917963864617,0.0,2429.7124172735585,9.972014010235817,9.972014010235817,9.972014010235817,3212.866666666667,8.844410706349578,0.0,23.570920535332718,8.249822187366453,6.5556721174183,8.765426230547964
2017-10-15,3453.2847897925053,11.491711243325096,11.491711243325096,7.814937049776709,4248.666666666667,5.175333748436678,0.0,820.290510719355,3.084289395915018,3.084289395915018,2.2771926217214697,872.8,1.6172917963864617,0.0,2423.9866980456013,9.845810126355897,9.845810126355897,9.845810126355897,3187.9333333333334,8.745975417464217,0.0,23.472485246447356,8.215369836256574,6.581511380750708,8.675604029440073
2017-10-16,3445.636943366635,13.724036486122223,13.724036486122223,10.073713905477062,4227.0,5.175333748436678,0.0,819.3676889256235,3.643177158227203,3.643177158227203,2.841886835646558,865.5,1.6172917963864617,0.0,2417.8209182396713,10.688531860679017,10.688531860679017,10.688531860679017,3163.0,8.647540128578857,0.0,23.374049957561994,8.180917485146695,6.607350644083116,8.585781828332182
2017-10-17,3438.344234504341,13.52859313796639,13.52859313796639,9.904722170224455,4205.333333333333,5.175333748436678,0.0,818.596706639625,3.5951227728011474,3.5951227728011474,2.7996389018334056,858.2,1.6172917963864617,0.0,2411.69145801871,10.51968334877174,10.51968334877174,10.51968334877174,3163.0,8.549104839693499,0.0,23.27561466867664,8.146465134036822,6.633189907415524,8.495959627224293
2017-10-18,3431.283043370343,13.260554748610492,13.260554748610492,9.663135393771782,4183.666666666667,5.175333748436678,0.0,816.8724812194831,3.5289196270750764,3.5289196270750764,2.739242207720238,850.9,1.6172917963864617,0.0,2405.7828628388875,10.320586903031097,10.320586903031097,10.320586903031097,3163.0,8.450669550808138,0.0,23.177179379791276,8.112012782926948,6.65902917074793,8.4061374261164
2017-10-19,3426.911394756296,12.447458508932801,12.447458508932801,8.876490766997318,4162.0,5.175333748436678,0.0,814.5004176226639,3.326452018768557,3.326452018768557,2.5425810510266214,843.6,1.6172917963864617,0.0,2399.876413691795,9.894383019656377,9.894383019656377,9.894383019656377,3163.0,8.352234261922778,0.0,23.078744090905914,8.07756043181707,6.684868434080337,8.316315225008509
2017-10-20,3421.4929498222696,12.761370531820038,12.761370531820038,9.216854402787781,4140.333333333333,5.175333748436678,0.0,812.993069568106,3.40573647610327,3.40573647610327,2.6276719599742373,836.3,1.6172917963864617,0.0,2395.6670609901394,9.937765912350379,9.937765912350379,9.937765912350379,3163.0,8.25379897303742,0.0,22.98030880202056,8.0431080807072,6.710707697412741,8.22649302390062
2017-10-21,3418.754220961503,10.757001566875726,10.757001566875726,7.238937050746694,4118.666666666667,5.175333748436678,0.0,812.4536684607338,2.905450686480095,2.905450686480095,2.133192621963966,829.0,1.6172917963864617,0.0,2391.0236394438234,9.0151983934479,9.0151983934479,9.0151983934479,3163.0,8.155363684152059,0.0,22.881873513135197,8.008655729597315,6.73654696074515,8.13667082279273
2017-10-22,3416.4204230514483,10.304500367913109,10.304500367913109,6.812887464687303,4097.0,5.175333748436678,0.0,812.439553142823,2.7931318383523434,2.7931318383523434,2.0266802254491174,821.7,1.6172917963864617,0.0,2386.6040250868905,8.739242443704459,8.739242443704459,8.739242443704459,3163.0,8.056928395266699,0.0,22.78343822424984,7.974203378487445,6.762386224077558,8.046848621684838
2017-10-23,3413.5966552647897,10.272098341796763,10.272098341796763,6.806937051474183,4075.3333333333335,5.175333748436678,0.0,812.0934674181776,2.7858377834361603,2.7858377834361603,2.0251926221458376,814.4,1.6172917963864617,0.0,2382.502457589114,8.6383278159803,8.6383278159803,8.6383278159803,3163.0,7.95849310638134,0.0,22.68500293536448,7.939751027377566,6.7882254874099655,7.957026420576948
