datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,netgains,WYT
2011-08-12,4768,2362.0,1057.0,785.0,973.0,1083.0,603,2032.0,3573.0,10481.0,3868.915,260,4552.1,0.0,3572.758321,3276.0,4849.0,3435.13,145.0,3538.0,0.0,3199.166664,2407.0,3678.0,906.5,90,977.0,0.0,2406.749998,6591.0,7066.0,4183.0,17840.0,16397,-2611.0,-1168.0,112.362,241.507,191.527,2100,2011,10.5109055856,W,W,W,0.872354378696,108153.803474,0.699360421717,65.004,207.68,119.58,182.75,-9461,1601.5,907.04,778.66,16.079,12.555,-4372.0,W
2011-08-13,5437,2856.0,1049.0,784.0,993.0,940.0,572,2071.0,3918.0,9968.0,3856.354,283,4552.1,0.0,3918.162489,3572.0,4831.0,3432.5,145.0,3538.0,0.0,3650.041664,2336.0,3616.0,903.799,82,977.0,0.0,2336.245831,8016.0,7066.0,4177.0,19259.0,16216,-2199.0,844.0,111.602,240.621,190.928,2500,2011,10.5109055856,W,W,W,0.872354378696,106664.27579,0.678379609065,67.249,207.68,119.58,182.75,-9458,1593.2,907.04,778.66,16.079,12.555,563.0,W
2011-08-14,4913,2308.0,980.0,736.0,915.0,1335.0,525,1881.0,3300.0,9756.0,3843.003,275,4552.1,0.0,3299.870822,2928.0,4810.0,3428.634,145.0,3538.0,0.0,3005.891663,1790.0,3491.0,900.235,96,977.0,0.0,1790.149997,7824.0,7067.0,4163.0,19054.0,16267,-1790.0,997.0,110.845,240.116,190.449,2500,2011,10.5109055856,W,W,W,0.872354378696,104630.932822,0.658028220793,68.99,207.68,119.58,182.75,-9138,1592.6,907.04,778.66,16.079,12.555,214.0,W
2011-08-15,4477,3024.0,959.0,886.0,905.0,803.0,542,2118.0,3383.0,10068.0,3829.169,290,4552.1,0.0,3383.358322,3710.0,4807.0,3425.699,305.0,3538.0,0.0,3632.270831,2355.0,3722.0,897.334,96,977.0,0.0,2355.412498,8078.0,7066.0,3849.0,18993.0,16937,-1660.0,396.0,110.092,239.157,189.732,2500,2011,10.5109055856,W,W,W,0.872354378696,102782.744503,0.638287374169,71.419,207.68,119.58,182.75,-9069,1586.3,907.04,778.66,16.079,12.555,162.0,W
2011-08-16,5189,2825.0,924.0,851.0,966.0,1316.0,563,1900.0,3756.0,9921.0,3816.413,266,4552.1,0.0,3755.849989,3557.0,4844.0,3422.611,191.0,3538.0,0.0,3478.133331,2547.0,3754.0,894.756,93,977.0,0.0,2547.258331,8565.0,7084.0,4179.0,19828.0,16741,-1778.0,1309.0,109.341,238.583,188.779,2500,2011,10.5109055856,W,W,W,0.872354378696,101399.457267,0.619138752944,73.697,207.68,119.58,182.75,-9378,1578.0,907.04,778.66,16.079,12.555,1177.0,W
2011-08-17,901,2832.0,947.0,901.0,922.0,810.0,526,1301.0,3364.0,9780.0,3803.178,257,4552.1,0.0,3364.354155,2581.0,4924.0,3416.748,224.0,3538.0,0.0,2192.070828,2061.0,3868.0,890.995,89,977.0,0.0,2060.829163,8140.0,7095.0,4178.0,19413.0,16712,-1860.0,841.0,108.717,237.919,188.152,2500,2011,10.5109055856,W,W,W,0.872354378696,99693.8385586,0.600564590356,75.612,207.68,119.58,182.75,-9200,1573.6,907.04,778.66,16.079,12.555,368.0,W
2011-08-18,4545,1806.0,948.0,649.0,800.0,1359.0,473,1701.0,3446.0,10287.0,3789.146,233,4552.1,0.0,3445.533321,1828.0,5677.0,3408.892,189.0,3538.0,0.0,1905.26666,2081.0,3576.0,887.888,71,977.0,0.0,2080.554164,7950.0,7092.0,4187.0,19229.0,16532,-3008.0,-311.0,107.99,237.051,187.453,2500,2011,10.5109055856,W,W,W,0.872354378696,98154.6799517,0.582547652645,77.906,207.68,119.58,182.75,-10059,1566.3,907.04,778.66,16.079,12.555,586.0,W
2011-08-19,5334,2272.0,871.0,649.0,949.0,857.0,494,1733.0,3723.0,9539.0,3777.226,194,4552.1,0.0,3723.333323,1389.0,5404.0,3401.361,173.0,3538.0,0.0,1780.120827,1886.0,3748.0,884.041,78,977.0,0.0,1886.47083,7977.0,7060.0,4189.0,19226.0,16472,-2219.0,535.0,107.082,235.812,186.767,2875,2011,10.5109055856,W,W,W,0.872354378696,96970.2792771,0.565071223066,80.739,207.68,119.58,182.75,-9915,1561.7,907.04,778.66,16.079,12.555,1050.0,W
2011-08-20,4728,2365.0,964.0,642.0,709.0,726.0,491,1358.0,3512.0,9992.0,3763.728,325,4552.1,0.0,3511.758322,3323.0,6314.0,3394.6,184.0,3538.0,0.0,3089.329161,2083.0,3575.0,880.941,71,977.0,0.0,2083.083331,8140.0,7038.0,4215.0,19393.0,16345,-3536.0,-488.0,106.355,234.808,186.294,3500,2011,10.5109055856,W,W,W,0.872354378696,95633.5236352,0.548119086374,82.943,207.68,119.58,182.75,-10105,1554.2,907.04,778.66,16.079,12.555,653.0,W
2011-08-21,4466,2180.0,1006.0,704.0,737.0,938.0,410,1854.0,3416.0,10181.0,3749.759,278,4552.1,0.0,3416.295821,3245.0,6536.0,3387.699,189.0,3538.0,0.0,3245.745827,2408.0,3633.0,878.378,67,977.0,0.0,2407.820831,8039.0,7059.0,4181.0,19279.0,17043,-3307.0,-1071.0,105.469,234.255,185.608,3500,2011,10.5109055856,W,W,W,0.872354378696,94268.1432745,0.531675513783,85.068,207.68,119.58,182.75,-9851,1549.6,907.04,778.66,16.079,12.555,106.0,W
2011-08-22,5030,2470.0,1010.0,683.0,869.0,840.0,305,1332.0,3537.0,9662.0,3737.121,247,4552.1,0.0,3537.341656,3088.0,6629.0,3380.656,89.0,3538.0,0.77,3167.154161,2377.0,3592.0,875.827,71,977.0,0.0,2376.870831,9026.0,7066.0,4188.0,20280.0,17537,-2346.0,397.0,104.736,233.136,184.912,3500,2011,10.5109055856,W,W,W,0.872354378696,93092.0777667,1.28572524837,87.616,207.68,119.58,182.75,-9083,1542.9,907.04,778.66,16.079,12.555,1463.0,W
2011-08-23,5185,2392.0,895.0,683.0,1038.0,794.0,195,1230.0,3987.0,9830.0,3725.057,239,4552.1,0.0,3986.733323,3239.0,6641.0,3373.318,143.0,3538.0,0.0,3084.424994,1947.0,3706.0,872.213,63,977.0,0.0,1946.941664,9565.0,7346.0,4175.0,21086.0,17833,-2344.0,909.0,103.924,231.783,184.228,3500,2011,10.5109055856,W,W,W,0.872354378696,92424.2072014,1.24715349092,90.465,207.68,119.58,182.75,-8908,1538.4,907.04,778.66,16.079,12.555,893.0,W
2011-08-24,5197,2275.0,808.0,761.0,1031.0,843.0,0,1430.0,3691.0,9750.0,3712.734,154,4552.1,0.0,3691.154156,3564.0,6845.0,3365.228,183.0,3538.0,0.0,2949.29166,2383.0,4131.0,868.599,74,977.0,0.0,2382.941664,9783.0,7235.0,4180.0,21198.0,18053,-2673.0,472.0,103.075,231.013,183.462,3500,2011,10.5109055856,W,W,W,0.872354378696,91494.1509973,1.20973888619,92.85,207.68,119.58,182.75,-9687,1534.0,907.04,778.66,16.079,12.555,1417.0,W
2011-08-25,4941,2151.0,826.0,760.0,811.0,749.0,161,1720.0,3664.0,9876.0,3699.683,368,4552.1,0.0,3664.120822,2581.0,5905.0,3358.675,212.0,3538.0,0.0,2813.195828,2853.0,4312.0,865.53,88,977.0,0.0,2852.712497,10121.0,7086.0,4185.0,21392.0,18674,-1419.0,1299.0,102.35,229.831,182.526,3875,2011,10.5109055856,W,W,W,0.872354378696,90583.5642695,1.1734467196,95.693,207.68,119.58,182.75,-9586,1529.5,907.04,778.66,16.079,12.555,640.0,W
2011-08-26,4748,2106.0,786.0,768.0,1060.0,427.0,145,1318.0,3681.0,10014.0,3686.636,245,4552.1,0.0,3681.137489,2667.0,6265.0,3351.066,162.0,3538.0,0.0,2590.795827,2541.0,4059.0,862.359,81,977.0,0.0,2541.287497,11280.0,7071.0,4182.0,22533.0,18768,-1570.0,2195.0,101.507,228.088,181.825,4729,2011,10.5109055856,W,W,W,0.872354378696,89735.523545,1.13824331802,98.98,207.68,119.58,182.75,-9365,1525.0,907.04,778.66,16.079,12.555,1399.0,W
2011-08-27,4304,2106.0,870.0,769.0,749.0,926.0,334,1186.0,3277.0,9880.0,3673.13,206,4552.1,0.0,3276.724989,2923.0,7367.0,3341.346,152.0,3538.0,0.0,2618.499992,2178.0,4444.0,857.706,80,977.0,0.0,2178.112496,11737.0,7066.0,4177.0,22980.0,19469,-2222.0,1289.0,100.668,227.112,181.36,5000,2011,10.5109055856,W,W,W,0.872354378696,88525.4723567,1.10409601848,101.26,207.68,119.58,182.75,-8748,1520.8,907.04,778.66,16.079,12.555,2414.0,W
2011-08-28,3886,2165.0,824.0,623.0,806.0,1016.0,328,1574.0,2967.0,9758.0,3659.116,274,4552.1,0.0,2966.608321,2868.0,7308.0,3332.403,147.0,3538.0,0.0,2946.237492,2175.0,4000.0,853.92,84,977.0,0.0,2175.224997,12750.0,7066.0,4167.0,23983.0,19932,-1134.0,2917.0,99.951,226.355,180.778,5000,2011,10.5109055856,W,W,W,0.872354378696,87065.8070599,1.07097313792,103.316,207.68,119.58,182.75,-8748,1514.0,907.04,778.66,16.079,12.555,3804.0,W
2011-08-29,4899,2314.0,796.0,623.0,837.0,500.0,170,1425.0,3252.0,9838.0,3645.676,190,4552.1,0.0,3251.999989,3158.0,6475.0,3324.988,270.0,3538.0,0.0,3006.60416,1767.0,4185.0,848.979,73,977.0,0.0,1766.912496,13525.0,7066.0,4169.0,24760.0,20026,-472.0,4262.0,99.118,225.098,180.082,5000,2011,10.5109055856,W,W,W,0.872354378696,85964.5166959,1.03884394378,106.102,207.68,119.58,182.75,-8748,1505.5,907.04,778.66,16.079,12.555,4745.0,W
2011-08-30,4435,2315.0,774.0,624.0,763.0,1029.0,274,1552.0,3441.0,10073.0,3631.995,265,4552.1,0.0,3440.495822,3347.0,7291.0,3316.529,171.0,3538.0,0.0,3197.254159,1800.0,4150.0,844.159,80,977.0,0.0,1799.916663,13926.0,7066.0,4167.0,25159.0,19931,-1583.0,3645.0,98.4,224.025,179.454,5000,2011,10.5109055856,W,W,W,0.872354378696,85106.7866831,1.00767862547,108.521,207.68,119.58,182.75,-8379,1497.3,907.04,778.66,16.079,12.555,3731.0,W
2011-08-31,4538,1475.0,776.0,677.0,758.0,385.0,329,1336.0,3293.0,9534.0,3619.135,242,4552.1,0.0,3292.416656,2360.0,6231.0,3308.537,161.0,3538.0,0.0,2362.699993,2034.0,4385.0,839.351,73,977.0,0.0,2033.966663,13109.0,7087.0,4169.0,24365.0,19923,-227.0,4215.0,97.538,223.107,178.77,5000,2011,10.5109055856,W,W,W,0.872354378696,84143.864005,0.977448266707,110.985,207.68,119.58,182.75,-9028,1492.9,907.04,778.66,16.079,12.555,2893.0,W
2011-09-01,4959,1662.0,787.0,612.0,704.0,580.0,230,857.0,3579.0,9259.0,3607.316,279,4552.1,0.0,3579.254157,2775.0,6031.0,3301.612,161.0,3538.0,0.0,2700.645827,2036.0,4228.0,834.866,69,977.0,0.0,2035.812496,12836.0,7066.0,4141.0,24043.0,19966,448.0,4525.0,96.991,221.885,177.89,5000,2011,10.5109055856,W,W,W,0.566295866815,83515.9249617,0.948124818705,113.634,207.68,119.58,182.75,-9446,1492.2,847.9,645.01,13.219,8.2935,3303.0,W
2011-09-02,4285,2017.0,651.0,613.0,672.0,280.0,248,911.0,3201.0,9222.0,3594.776,301,4552.1,0.0,3200.749989,2025.0,7828.0,3292.145,185.0,3538.0,0.0,3240.054159,2407.0,4224.0,831.125,69,977.0,0.0,2406.912497,13957.0,7066.0,4151.0,25174.0,20080,-1194.0,3900.0,96.522,220.866,176.514,5000,2011,10.5109055856,W,W,W,0.566295866815,82540.8787026,0.919681074144,116.498,207.68,119.58,182.75,-8493,1488.2,847.9,645.01,13.219,8.2935,3897.0,W
2011-09-03,4450,1963.0,750.0,657.0,659.0,715.0,281,912.0,2208.0,8164.0,3582.5,233,4552.1,0.0,2207.84999,2851.0,7990.0,3281.498,153.0,3538.0,0.0,2775.137491,2630.0,4078.0,828.111,72,977.0,0.0,2630.441664,13975.0,7066.0,4153.0,25194.0,20434,202.0,4962.0,95.936,219.779,175.714,5000,2011,10.5109055856,W,W,W,0.566295866815,80621.6847575,0.89209064192,118.971,207.68,119.58,182.75,-7640,1484.0,847.9,645.01,13.219,8.2935,4901.0,W
2011-09-04,3924,2142.0,759.0,600.0,552.0,449.0,191,879.0,3062.0,9439.0,3569.259,299,4552.1,0.0,3062.329155,3074.0,8051.0,3270.728,153.0,3538.0,0.0,2774.124991,2349.0,4207.0,824.277,75,977.0,0.0,2349.024997,12323.0,7043.0,4155.0,23521.0,20550,-1147.0,1824.0,95.469,219.791,174.69,5000,2011,10.5109055856,W,W,W,0.566295866815,79652.9296746,0.865327922662,120.45,207.68,119.58,182.75,-9437,1483.3,847.9,645.01,13.219,8.2935,3339.0,W
2011-09-05,4653,2014.0,804.0,600.0,586.0,389.0,251,789.0,3592.0,9435.0,3557.298,187,4552.1,0.0,3591.66249,3163.0,7966.0,3260.726,239.0,3538.0,0.0,3162.324992,1848.0,4110.0,819.628,82,977.0,0.0,1848.129163,12277.0,7066.0,4142.0,23485.0,20465,-1046.0,1974.0,95.12,219.572,173.783,5000,2011,10.5109055856,W,W,W,0.566295866815,79261.9456809,0.839368084982,121.925,207.68,119.58,182.75,-8649,1483.0,847.9,645.01,13.219,8.2935,1916.0,W
2011-09-06,4579,1933.0,741.0,378.0,839.0,143.0,209,894.0,3549.0,9338.0,3545.388,216,4552.1,0.0,3549.37499,3467.0,8136.0,3250.452,213.0,3538.0,0.0,3169.191658,1401.0,4206.0,813.956,55,977.0,0.0,1401.366662,12261.0,7066.0,4158.0,23485.0,20380,-1300.0,1805.0,94.654,218.42,172.766,5000,2011,10.5109055856,W,W,W,0.566295866815,78848.2233868,0.814187042433,124.56,207.68,119.58,182.75,-8440,1480.2,847.9,645.01,13.219,8.2935,2126.0,W
2011-09-07,4806,1759.0,694.0,378.0,859.0,589.0,239,880.0,3942.0,9709.0,3533.478,238,4552.1,0.0,3942.37499,3396.0,8140.0,3240.644,202.0,3538.0,0.0,3397.133325,2248.0,3968.0,810.362,92,977.0,0.0,2248.024997,14343.0,7066.0,3739.0,25148.0,20759,-1058.0,3331.0,93.959,216.816,171.64,5000,2011,10.5109055856,W,W,W,0.566295866815,78848.1872075,0.78976143116,127.985,207.68,119.58,182.75,-9083,1479.3,847.9,645.01,13.219,8.2935,3669.0,W
2011-09-08,4217,1759.0,640.0,378.0,882.0,276.0,148,449.0,3432.0,9603.0,3520.871,185,4552.1,0.0,3431.970823,2125.0,7157.0,3229.692,202.0,3538.0,0.0,1837.366657,2427.0,4523.0,806.049,78,977.0,0.0,2426.529163,13816.0,7066.0,4167.0,25049.0,21038,-245.0,3766.0,93.381,215.63,170.52,5000,2011,10.5109055856,W,W,W,0.566295866815,78337.7486701,0.766068588225,130.869,207.68,119.58,182.75,-9682,1478.5,847.9,645.01,13.219,8.2935,4951.0,W
2011-09-09,4418,1933.0,740.0,490.0,943.0,1074.0,244,872.0,3517.0,9052.0,3509.525,185,4552.1,0.0,3516.72499,2501.0,4633.0,3225.105,181.0,3538.0,0.0,2501.387496,2055.0,4295.0,801.452,78,977.0,0.0,2055.345829,13854.0,7066.0,4158.0,25078.0,21549,3569.0,7098.0,92.92,214.423,169.405,5000,2011,10.5109055856,W,W,W,0.566295866815,77937.5862266,0.743086530578,133.652,207.68,119.58,182.75,-10426,1477.8,847.9,645.01,13.219,8.2935,2980.0,W
2011-09-10,4292,1996.0,862.0,490.0,581.0,140.0,121,954.0,3438.0,8972.0,3497.977,288,4552.1,0.0,3437.883324,2797.0,4708.0,3220.965,176.0,3538.0,0.0,2796.749996,2670.0,4236.0,798.186,81,977.0,0.0,2670.391664,12852.0,7305.0,4154.0,24311.0,21761,3845.0,6395.0,92.345,213.224,168.516,5000,2011,10.5109055856,W,W,W,0.566295866815,77478.5902393,0.720793934661,136.315,207.79,119.58,182.75,-9940,1479.7,847.9,645.01,13.219,8.2935,2441.0,W
2011-09-11,4366,1514.0,568.0,491.0,655.0,455.0,310,955.0,3619.0,8645.0,3487.438,287,4552.1,0.0,3618.587491,1949.0,4690.0,3215.501,15.0,3538.0,0.0,1950.233329,2134.0,4230.0,793.908,61,977.0,0.0,2134.174996,13056.0,7451.0,4154.0,24661.0,21995,4430.0,7096.0,92.131,212.993,167.527,5000,2011,10.5109055856,W,W,W,0.566295866815,77223.2482183,0.699170116621,137.749,208.42,119.58,182.75,-10512,1479.7,847.9,645.01,13.219,8.2935,3930.0,W
2011-09-12,4950,1514.0,741.0,491.0,630.0,78.0,302,994.0,4079.0,8473.0,3478.43,147,4552.1,0.0,4078.466659,2341.0,5993.0,3207.096,216.0,3538.0,0.0,1971.47916,1775.0,3504.0,790.358,61,977.0,0.0,1775.20833,13128.0,7285.0,4124.0,24537.0,21826,3856.0,6567.0,91.749,211.748,166.335,5000,2011,10.5109055856,W,W,W,0.566295866815,77440.5524664,0.678195013123,140.568,208.74,119.61,183.51,-9089,1485.0,847.9,645.01,13.219,8.2935,5965.0,W
2011-09-13,4468,2084.0,568.0,401.0,1007.0,1133.0,348,994.0,3480.0,8256.0,3468.694,132,4552.1,0.14,3479.433325,2486.0,6014.0,3199.884,110.0,3538.0,0.0,2487.949994,2041.0,3050.0,788.229,64,977.0,0.0,2040.629165,12581.0,7099.0,4115.0,23795.0,21133,3813.0,6475.0,91.418,210.55,165.166,5271,2011,10.5109055856,W,W,W,0.566295866815,77047.9581681,0.657849162729,143.266,209.86,119.8,183.59,-9670,1488.0,847.9,645.01,13.219,8.2935,5980.0,W
2011-09-14,4364,2277.0,807.0,396.0,892.0,659.0,232,994.0,2790.0,7195.0,3459.957,0,4552.1,0.0,2790.095826,2795.0,7008.0,3191.362,160.0,3538.0,0.0,2871.491659,2007.0,3375.0,785.389,64,977.0,0.0,2007.166664,11816.0,7010.0,4113.0,22939.0,21079,3501.0,5361.0,91.087,209.54,163.894,5500,2011,10.5109055856,W,W,W,0.566295866815,75985.6560857,0.638113687847,145.566,209.96,119.8,183.61,-10112,1490.6,847.9,645.01,13.219,8.2935,6147.0,W
2011-09-15,4686,2029.0,678.0,597.0,591.0,804.0,295,974.0,3491.0,7150.0,3452.249,227,4552.1,0.0,3490.883327,3053.0,8091.0,3180.365,140.0,3538.0,0.0,2686.679157,2307.0,3250.0,783.372,74,977.0,0.0,2307.095832,12037.0,7095.0,4138.0,23270.0,21308,2817.0,4779.0,90.894,208.39,162.624,5500,2011,10.5109055856,W,W,W,0.566295866815,75677.2566084,0.618970277212,147.986,209.96,120.01,183.61,-10075,1493.2,847.9,645.01,13.219,8.2935,4930.0,W
2011-09-16,3742,1630.0,677.0,411.0,629.0,927.0,318,999.0,3436.0,7724.0,3443.555,95,4552.1,0.0,3435.774993,2468.0,8089.0,3168.957,135.0,3525.5,0.0,2472.466657,2311.0,3314.0,781.256,64,977.0,0.0,2311.183332,12564.0,7060.0,4145.0,23769.0,22064,2937.0,4642.0,90.6,206.995,161.14,5500,2011,10.5109055856,W,W,W,0.566295866815,75329.168771,0.600401168895,150.865,209.96,120.01,183.61,-9448,1495.3,847.9,645.01,13.219,8.2935,5860.0,W
2011-09-17,4119,2047.0,642.0,630.0,654.0,358.0,255,778.0,3541.0,7351.0,3435.607,197,4552.1,0.0,3540.883327,2628.0,4788.0,3164.577,124.0,3513.0,0.0,2703.749996,1972.0,4097.0,776.923,60,977.0,0.0,1972.44583,12741.0,7031.0,4136.0,23908.0,22567,6331.0,7672.0,90.415,206.738,159.894,5500,2011,10.5109055856,W,W,W,0.566295866815,75103.5936594,0.582389133828,152.368,209.96,120.01,183.61,-6738,1495.3,847.9,645.01,13.219,8.2935,5113.0,W
2011-09-18,4045,2118.0,742.0,488.0,799.0,525.0,228,870.0,2573.0,6941.0,3426.698,124,4552.1,0.0,2573.379159,3136.0,5073.0,3159.764,124.0,3500.5,0.0,2770.445829,1852.0,4019.0,772.506,60,977.0,0.0,1852.09583,13312.0,7095.0,4133.0,24540.0,22417,6384.0,8507.0,90.087,206.117,158.788,5500,2011,10.5109055856,W,W,W,0.566295866815,73921.7931355,0.564917459814,154.095,209.96,120.01,183.61,-5470,1495.3,847.9,645.01,13.219,8.2935,4096.0,W
2011-09-19,4201,1885.0,691.0,453.0,966.0,490.0,200,557.0,3677.0,7593.0,3418.541,196,4552.1,0.0,3676.512493,2325.0,6664.0,3150.881,144.0,3488.0,0.0,2329.487492,2407.0,3306.0,770.604,60,977.0,0.0,2407.074998,14400.0,7095.0,4136.0,25631.0,21444,3881.0,8068.0,89.725,204.931,157.584,5500,2011,10.5109055856,W,W,W,0.566295866815,73902.2159717,0.547969936019,156.485,209.96,120.01,183.61,-5283,1501.3,847.9,645.01,13.219,8.2935,6328.0,W
2011-09-20,4893,2144.0,422.0,175.0,678.0,136.0,209,644.0,3956.0,7520.0,3411.127,174,4552.1,0.0,3956.108327,2880.0,6599.0,3142.887,168.0,3475.5,0.0,2736.69166,2376.0,3164.0,768.902,70,977.0,0.0,2375.908332,14542.0,7095.0,4146.0,25783.0,20819,3536.0,8500.0,89.273,203.867,156.429,5500,2011,10.5109055856,W,W,W,0.566295866815,74163.2135001,0.531530837939,158.704,209.96,120.01,183.61,-6818,1501.1,847.9,645.01,13.219,8.2935,10539.0,W
2011-09-21,4730,1671.0,683.0,598.0,409.0,138.0,182,644.0,3970.0,7011.0,3404.72,189,4552.1,0.0,3969.804161,2531.0,6219.0,3134.906,193.0,3463.0,0.0,2388.245827,1952.0,3214.0,766.399,0,977.0,0.0,1952.070831,14734.0,7083.0,4152.0,25969.0,20511,4067.0,9525.0,88.935,203.13,155.178,5500,2011,10.5109055856,W,W,W,0.566295866815,74424.8569861,0.5155849128,160.692,209.96,120.01,183.61,-8903,1500.5,847.9,645.01,13.219,8.2935,10008.0,W
2011-09-22,5274,1681.0,644.0,471.0,710.0,662.0,188,895.0,4735.0,7370.0,3399.064,217,4552.1,0.0,4735.433329,32.0,6273.0,3127.086,188.0,3450.5,0.0,2518.41666,2272.0,3209.0,764.402,70,977.0,0.0,2272.179165,11837.0,7090.0,4154.0,23081.0,20417,3565.0,6229.0,88.598,202.027,153.935,5500,2011,10.5109055856,W,W,W,0.566295866815,75439.0474658,0.500117365416,163.038,209.96,120.01,183.61,-9734,1499.8,847.9,645.01,13.219,8.2935,5852.0,W
2011-09-23,4606,1468.0,524.0,595.0,831.0,188.0,123,418.0,3629.0,6825.0,3392.424,152,4552.1,0.0,3629.333328,2934.0,6226.0,3119.568,207.0,3438.0,0.0,2642.674994,2658.0,3481.0,762.612,79,977.0,0.0,2657.541665,11668.0,7091.0,4148.0,22907.0,20222,3690.0,6375.0,88.261,200.928,152.6,6292,2011,10.5109055856,W,W,W,0.566295866815,75296.4284205,0.485113844454,165.472,209.96,120.01,183.61,-7759,1499.1,847.9,645.01,13.219,8.2935,6158.0,W
2011-09-24,3987,1469.0,650.0,437.0,577.0,41.0,191,563.0,3114.0,7200.0,3383.817,253,4552.1,0.0,3113.637493,1478.0,4848.0,3112.928,123.0,3425.5,0.0,1623.333328,2158.0,4341.0,758.137,73,977.0,0.0,2157.854163,11476.0,7095.0,4156.0,22727.0,20155,3766.0,6338.0,88.037,199.783,151.377,7500,2011,10.5109055856,W,W,W,0.566295866815,74645.2444925,0.47056042912,167.84,209.96,120.01,183.61,-9693,1500.8,847.9,645.01,13.219,8.2935,5434.0,W
2011-09-25,3660,1561.0,615.0,412.0,460.0,417.0,244,638.0,2923.0,6603.0,3376.233,144,4552.1,0.03,2923.399994,1694.0,4731.0,3106.731,88.0,3413.0,0.0,1694.679161,1743.0,4165.0,753.176,79,977.0,0.0,1742.829162,8246.0,7095.0,4146.0,19487.0,21949,6450.0,3988.0,87.813,199.79,150.162,7500,2011,10.5109055856,W,W,W,0.566295866815,73836.3822619,0.456443616247,169.048,210.07,120.06,183.61,-9663,1503.0,847.9,645.01,13.219,8.2935,1353.0,W
2011-09-26,4418,1159.0,722.0,437.0,731.0,440.5,247,599.0,3409.0,6632.0,3369.626,108,4552.1,0.0,3408.970828,2845.0,7109.0,3097.953,161.0,3400.5,0.0,2844.424993,2119.0,3182.0,751.002,33,977.0,0.0,2118.941665,14907.0,7095.0,4147.0,26149.0,21554,4631.0,9226.0,87.454,197.947,148.791,7500,2011,10.5109055856,W,W,W,0.566295866815,73553.5339768,0.442750307759,172.262,210.08,120.06,183.61,-8652,1505.7,847.9,645.01,13.219,8.2935,8747.0,W
2011-09-27,5057,1580.0,655.0,388.0,607.0,464.0,60,598.0,3974.0,7436.0,3362.531,115,4552.1,0.0,3973.937494,448.0,7118.0,3084.606,58.0,3388.0,0.0,446.8874887,2067.0,3167.0,748.729,46,977.0,0.0,2067.029165,15381.0,7095.0,4155.0,26631.0,20940,3219.0,8910.0,86.963,196.101,147.626,7500,2011,10.5109055856,W,W,W,0.566295866815,73849.7947719,0.429467798527,175.273,210.08,120.06,183.61,-8739,1508.5,847.9,645.01,13.219,8.2935,11231.0,W
2011-09-28,4677,1580.0,621.0,396.0,888.0,3.0,241,642.0,3416.0,6881.0,3355.457,101,4552.1,0.0,3415.524994,2203.0,8420.0,3072.013,132.0,3375.5,0.0,2203.029156,2107.0,3354.0,746.159,49,977.0,0.0,2107.291664,15175.0,7095.0,4139.0,26409.0,20762,2107.0,7754.0,86.473,194.45,146.464,7500,2011,10.5109055856,W,W,W,0.566295866815,73572.8300273,0.416583764571,178.086,210.08,120.06,183.61,-9582,1511.1,847.9,645.01,13.219,8.2935,11686.0,W
2011-09-29,4696,1159.0,553.0,388.0,610.0,215.0,207,624.0,4183.0,7469.0,3348.64,151,4552.1,0.0,4183.095828,1369.0,8405.0,3057.747,155.0,3363.0,0.0,1367.558321,2688.0,3424.0,744.583,59,977.0,0.0,2688.433332,8561.0,7095.0,4152.0,19808.0,20416,1118.0,510.0,86.139,192.425,145.305,7500,2011,10.5109055856,W,W,W,0.566295866815,74077.284354,0.404086251634,181.27,210.08,120.06,183.61,-9742,1513.8,847.9,645.01,13.219,8.2935,2145.0,W
2011-09-30,4240,1135.0,533.0,423.0,564.0,147.0,148,877.0,3302.0,6963.0,3341.094,143,4552.1,0.0,3301.558327,2075.0,8387.0,3044.665,140.0,3350.5,0.0,1931.491656,2167.0,4231.0,740.36,65,977.0,0.0,2166.904163,23128.0,7095.0,4188.0,34411.0,21052,1471.0,14830.0,85.81,190.831,143.93,7500,2011,10.5109055856,W,W,W,0.566295866815,73674.9784633,0.391963664085,184.239,210.08,120.06,183.61,-10519,1516.2,847.9,645.01,13.219,8.2935,17266.0,W
