datetime,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,SHA_tas,SHA_tasmax,SHA_tasmin,ORO_tas,ORO_tasmax,ORO_tasmin,FOL_tas,FOL_tasmax,FOL_tasmin,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe
2004-05-01,6647.0,7265.0,4057.857,358.0,4552.1,0.0,6647.43749835718,6796.0,3898.0,3053.762,138.0,3468.9,0.0,6616.829171012854,2907.0,2667.0,630.657,12.0,808.0,0.0,2906.883333717088,,,,,,,,,,8453.0,9121.0,4415.0,5373.0,2163.0,5621.0,2877.0,4856.0,2059.0,36.0,7540.0,12340.0,1750.002,904.0,536.0,90.065,236.884,183.932,29.64,5.9,20.52,24.63,0.0,9.46,0.62,2.76,29.2,1.8,0.0,6.6,31.54,18.72,3.9,29.64
2004-05-02,6750.0,6324.0,4058.41,147.0,4552.1,0.0,6749.804167136114,6465.0,2075.0,3062.164,158.0,3478.8,0.0,6469.008340466794,3245.0,2750.0,631.561,39.0,813.6,0.0,3244.766667434176,,,,,,,,,,9645.0,8603.0,5667.0,6253.0,2273.0,7599.0,3248.0,5891.0,2413.0,21.0,7540.0,12270.0,1736.739,1468.0,0.0,91.201,239.007,184.99,28.68,4.6,19.68,22.99,0.0,8.02,0.6,2.4,27.88,1.8,0.0,5.16,30.82,17.52,3.78,28.8
2004-05-03,7986.0,6496.0,4060.897,236.0,4552.1,0.0,7985.862502111545,6687.0,5385.0,3064.447,182.0,3488.7,0.0,6718.012501938256,3246.0,2825.0,632.379,9.0,819.3,0.0,3246.4083340278207,,,,,,,,,,10633.0,8944.0,5039.0,6506.0,2766.0,8542.0,3792.0,7172.0,3060.0,25.0,7702.0,12178.0,1719.908,1479.0,0.0,92.345,241.767,186.169,27.6,3.0,18.72,22.04,0.0,6.46,0.59,1.8,26.44,1.92,0.0,3.12,29.74,15.72,3.18,27.72
2004-05-04,8204.0,7124.0,4062.555,244.0,4552.1,0.0,8203.908334740954,6088.0,6055.0,3064.018,150.0,3498.5,0.0,5988.712499635728,4247.0,2793.0,634.928,169.0,824.9,0.0,4247.120835497466,,,,,,,,,,10566.0,8748.0,5389.0,7310.0,2762.0,8536.0,3949.0,7520.0,2968.0,3.0,8065.0,12371.0,1704.689,0.0,1423.0,93.612,244.085,187.234,26.52,0.9,17.64,20.52,0.0,4.42,0.59,0.96,24.88,1.92,0.0,1.8,28.42,13.68,2.7,26.16
2004-05-05,7612.0,8212.0,4060.897,236.0,4552.1,0.0,7612.091665259047,6596.0,5679.0,3065.73,154.0,3508.4,0.0,6696.133334786844,3899.0,2591.0,637.204,161.0,830.5,0.0,3899.483335265672,,,,,,,,,,10737.0,8748.0,5391.0,7396.0,3257.0,8246.0,3756.0,7644.0,4534.0,16.0,7477.0,12541.0,1687.49,750.0,572.0,94.771,246.005,188.184,25.32,-0.1,16.56,18.89,0.0,2.38,0.57,0.48,23.08,1.8,0.0,0.96,27.34,10.8,2.7,24.24
2004-05-06,6897.0,9973.0,4054.265,268.0,4552.1,0.0,6897.366661035957,5641.0,5401.0,3065.873,135.0,3518.3,0.0,5608.095833454758,3710.0,2781.0,638.842,103.0,836.2,0.0,3709.8250013907063,,,,,,,,,,9067.0,8243.0,4916.0,6458.0,2781.0,7454.0,3198.0,6518.0,2022.0,1.0,7320.0,13268.0,1670.707,740.0,0.0,95.936,247.744,189.255,24.12,-0.1,15.36,17.6,0.0,1.06,0.56,0.36,21.4,1.92,0.0,0.72,26.02,9.0,3.18,22.32
2004-05-07,6911.0,9973.666666666666,4044.0,121.0,4552.1,0.0,6919.52499446952,5249.0,7323.0,3061.309,107.0,3528.1,0.0,5128.983329458497,3310.3333333333335,2777.0,640.6,64.0,841.8,0.0,3317.725000759043,,,,,,,,,,9474.0,7693.0,4448.0,5245.0,2481.3333333333335,5768.0,2768.0,5545.0,2491.0,3.0,7359.0,14026.0,1654.7063333333333,782.0,0.0,96.757,249.324,189.732,22.92,-0.2,14.4,16.74,0.0,0.34,0.58,0.24,19.96,1.92,,0.6,24.82,7.32,4.14,20.64
2004-05-08,6925.0,9974.333333333334,4035.7,146.0,4552.1,0.0,6941.683327903082,5645.0,2833.0,3066.586,103.0,3538.0,0.0,5596.487504480054,2910.6666666666665,2773.0,639.8,58.0,847.4,0.0,2925.6250001273793,,,,,,,,,,9275.0,7823.0,4189.0,5211.0,2181.6666666666665,6150.0,2602.0,5242.0,2491.0,5.0,6747.0,14201.0,1638.7056666666667,499.0,1428.0,97.58,250.883,190.449,21.72,-0.2,13.56,15.58,0.0,0.22,0.57,0.24,18.52,1.92,,0.48,24.1,5.64,4.62,19.56
2004-05-09,6939.0,9975.0,4029.422,154.0,4552.1,0.0,6963.841661336644,5279.0,1631.0,3073.3,123.0,3538.0,0.0,5138.9750057004985,2511.0,2769.0,639.206,64.0,853.1,0.0,2533.5249994957157,,,,,,,,,,9953.0,7537.0,4072.0,4322.0,1882.0,5724.0,2581.0,5257.0,2426.0,0.0,6602.0,13885.0,1622.705,922.0,568.0,98.407,251.889,190.928,20.52,-0.2,12.48,14.69,0.0,0.1,0.6,0.24,17.2,1.92,,0.24,23.38,4.32,4.38,18.6
2004-05-10,7353.0,10079.0,4023.646,186.0,4552.1,0.23,7352.9333284294935,4856.0,5030.0,3073.3,127.0,3538.0,0.08,5157.0,3109.0,2723.0,639.844,64.0,858.7,0.0,3108.658333875023,,,,,,,,,,10390.0,8419.0,3914.0,4646.0,2024.0,5402.0,2692.0,5371.0,1952.0,17.0,7417.0,13650.0,1603.685,1480.0,0.0,99.237,253.264,191.048,19.44,-0.2,11.64,13.05,0.0,0.1,0.59,0.24,15.88,2.16,0.0,0.24,22.9,2.76,4.02,18.24
2004-05-11,6896.0,9719.0,4017.87,89.0,4552.1,0.0,6895.933328429264,5055.0,6694.0,3069.299,87.0,3538.0,0.0,4763.829163269648,2731.0,2692.0,639.662,131.0,864.3,0.0,2731.2416665121373,,,,,,,,,,9636.0,6971.0,3542.0,4458.0,1941.0,4835.0,1986.0,4302.0,1755.0,13.5,6589.0,14412.0,1588.946,1479.0,0.0,99.832,254.221,191.167,19.32,0.1,11.64,13.07,0.0,-0.02,0.96,0.96,15.88,2.04,0.12,1.08,22.54,3.24,3.18,18.84
2004-05-12,6280.0,9227.0,4011.545,242.0,4552.1,0.0,6280.145827963394,4462.0,6393.0,3065.446,131.0,3538.0,0.0,4581.445830062039,2351.0,2729.0,638.66,127.0,870.0,0.0,2350.8249991492517,,,,,,,,,,8578.0,6713.0,2818.0,3160.0,1746.0,3508.0,1708.0,4079.0,1599.0,10.0,6320.0,14882.0,1572.39,9.0,1282.0,100.429,255.943,190.928,19.2,-0.4,11.76,13.6,0.0,0.1,0.82,1.2,15.4,2.04,0.0,1.08,22.06,3.0,2.22,19.2
2004-05-13,5919.0,8860.0,4005.232,242.0,4552.1,0.0,5919.195827973439,4269.0,6435.0,3060.597,127.0,3538.0,0.0,4117.2958292166,2624.0,2805.0,638.114,94.0,875.6,0.0,2623.7249995364696,,,,,,,,,,8323.0,6478.0,2854.0,3394.0,1616.0,4026.0,1759.0,3824.0,1300.0,19.0,6346.0,14631.0,1552.417,366.0,518.0,100.788,257.419,190.808,18.72,-0.2,11.64,13.1,0.0,0.1,0.83,0.84,14.32,2.04,0.0,0.48,21.34,2.04,1.38,19.32
2004-05-14,6412.0,8711.0,4000.304,185.0,4552.1,0.0,6411.466662482771,3948.0,6743.0,3054.894,142.0,3538.0,0.0,4009.7374951578413,2699.0,3192.0,637.113,12.0,881.2,0.0,2699.3291658168127,,,,,,,,,,8374.0,6132.0,2906.0,3506.0,1735.0,4912.0,1950.0,4330.0,1400.0,13.0,6433.0,14127.0,1534.954,735.0,0.0,101.387,258.359,190.928,17.64,-0.2,10.92,12.91,0.0,0.1,0.66,0.36,12.88,1.92,0.0,0.48,20.38,0.96,1.02,18.72
2004-05-15,5621.0,9016.0,3993.187,193.0,4552.1,0.0,5620.8458272907865,4158.0,1077.0,3060.454,126.0,3538.0,0.0,4006.166671387401,2623.0,2856.0,636.567,42.0,886.9,0.0,2622.7249995364123,,,,,,,,,,8375.0,6050.0,3027.0,3452.0,1649.0,4465.0,1988.0,4347.0,2278.0,11.0,5996.0,13402.0,1515.259,737.0,0.0,101.868,259.329,191.048,16.8,-0.1,10.2,10.72,0.0,0.22,0.6,0.48,11.8,2.04,0.0,0.48,19.78,0.48,1.02,18.48
2004-05-16,6462.0,8998.0,3987.438,362.0,4552.1,0.0,6461.545828452439,4179.0,2393.0,3063.734,118.0,3538.0,0.0,4164.666669451313,2813.0,2404.0,637.295,42.0,892.5,0.0,2813.033333951393,,,,,,,,,,8637.0,6100.0,3491.0,3374.0,1314.0,4780.0,1794.0,3966.0,1688.0,16.0,6115.0,11901.0,1497.94,799.0,736.0,102.47,260.246,190.928,15.12,-0.2,8.76,9.92,0.0,-0.02,0.63,0.24,10.12,1.92,0.0,0.24,18.22,0.12,0.9,17.04
2004-05-17,6350.0,8455.0,3982.784,241.0,4552.1,0.0,6349.608329382012,3373.0,5611.0,3060.17,119.0,3538.0,0.0,3933.14999697418,2438.0,2378.0,637.204,106.0,898.1,0.0,2438.1208332560686,,,,,,,,,,8983.0,5615.0,3164.0,4000.0,1682.0,4784.0,1851.0,4475.0,1554.0,6.0,6229.0,11492.0,1479.891,1.0,1026.0,102.954,261.279,190.808,13.68,-0.2,7.8,8.67,0.0,-0.02,0.61,0.24,8.08,1.92,0.0,0.12,17.02,0.12,0.78,16.32
2004-05-18,6740.0,8370.0,3979.232,161.0,4552.1,0.5,6740.199996984225,4549.0,3328.0,3061.168,142.0,3538.0,0.0,3973.158334180676,2321.0,2334.0,637.022,79.0,898.2,0.0,2321.2416665121946,,,,,,,,,,9449.0,6009.0,2920.0,3287.0,1277.0,4384.0,1845.0,3642.0,1554.0,3.0,7013.0,11280.0,1463.051,467.0,1015.0,103.438,262.113,190.569,12.12,-0.2,6.6,7.17,0.0,-0.02,0.63,0.12,6.88,1.92,,0.0,16.3,0.12,0.78,15.72
2004-05-19,5717.0,8239.0,3974.055,88.0,4552.1,0.0,5716.929162271239,3721.0,7417.0,3053.904,102.0,3538.0,0.0,3856.7333271660136,2294.0,2233.0,637.113,15.0,906.6,0.0,2293.8791667439314,,,,,,,,,,8276.0,4889.0,2594.0,3245.0,1340.0,3922.0,1580.0,3359.0,1392.0,7.0,6021.0,12155.0,1445.033,824.0,1013.0,103.923,262.892,190.329,11.16,-0.3,5.28,6.49,0.0,-0.14,0.6,0.12,5.08,1.8,,0.0,16.06,0.0,0.78,15.72
2004-05-20,6419.0,7948.0,3970.785,120.0,4552.1,0.01,6419.374997223725,2597.0,5843.0,3046.796,122.0,3538.0,0.0,2381.383327298435,2360.0,2235.0,637.204,79.0,915.0,0.0,2359.879166743874,,,,,,,,,,8907.0,4889.0,2582.0,2814.0,1274.0,3725.0,1492.0,4028.0,1007.0,13.0,5778.0,11856.0,1427.879,1165.0,1013.0,104.41,262.92,189.852,9.96,-0.2,4.44,5.42,0.0,-0.02,0.61,0.24,4.36,1.92,,0.0,15.7,0.0,0.78,15.48
2004-05-21,5928.0,8038.0,3966.426,88.0,4552.1,0.0,5928.337496299175,3381.0,4548.0,3044.522,114.0,3538.0,0.0,3515.524998069393,2206.0,2056.0,637.386,58.0,920.7,0.0,2205.7583334878627,,,,,,,,,,8165.0,5505.0,2335.0,2733.0,1208.0,3930.0,1387.0,3546.0,1100.0,16.0,5830.0,11316.0,1406.534,504.0,1015.0,104.776,263.181,189.613,9.12,-0.2,3.36,4.35,0.0,-0.02,0.59,0.24,4.0,2.16,0.0,0.0,15.22,0.0,0.78,15.0
2004-05-22,4686.0,8534.0,3958.524,136.0,4552.1,0.02,4686.074993291048,4420.0,696.0,3051.485,126.0,3538.0,0.0,4332.5125059118,2071.0,2068.0,637.295,49.0,926.3,0.0,2071.1208332560686,,,,,,,,,,6741.0,6319.0,2363.0,2801.0,1241.0,3286.0,1221.0,3150.0,1035.0,19.0,5627.0,10786.0,1386.078,507.0,1014.0,105.142,263.672,189.971,8.4,-0.2,3.0,4.18,0.0,0.1,0.62,0.24,3.76,2.16,0.0,0.0,14.26,0.12,0.78,14.16
2004-05-23,4834.0,8378.0,3951.178,160.0,4552.1,0.0,4834.391660429788,3623.0,2278.0,3053.762,118.0,3538.0,0.0,3543.987501933233,1759.0,2237.0,636.203,73.0,931.9,0.0,1759.4499990728816,,,,,,,,,,7429.0,5283.0,2309.0,2448.0,1175.0,2927.0,1147.0,3293.0,1208.0,17.0,5654.0,10238.0,1370.719,508.0,1015.0,105.509,264.106,190.21,6.6,-0.2,2.76,2.89,0.0,0.1,0.61,0.24,1.6,2.16,0.0,0.0,13.06,0.0,0.78,13.2
2004-05-24,5122.0,7857.0,3945.484,136.0,4552.1,0.0,5122.274995165719,2406.0,6035.0,3046.653,98.0,3538.0,0.0,2548.8791606308164,1424.0,1985.0,634.928,82.0,937.6,0.0,1424.1874989175153,,,,,,,,,,7429.0,5123.0,2284.0,2624.0,1012.0,3894.0,1309.0,4341.0,1130.0,15.0,5488.0,10534.0,1351.767,505.0,1015.0,105.754,264.599,189.971,4.56,-0.3,2.4,1.9,0.0,-0.02,0.59,0.12,0.88,2.04,,0.0,11.86,0.0,0.66,12.6
2004-05-25,5352.0,9222.0,3937.349,231.0,4552.1,0.0,5351.604159760035,3977.0,5071.0,3044.239,118.0,3538.0,0.0,3971.9416646172613,1932.0,2068.0,634.564,48.0,943.2,0.0,1932.4833330242748,,,,,,,,,,7267.0,5124.0,2444.0,2540.0,1246.0,2980.0,1189.0,3392.0,1017.0,3.0,5703.0,10434.0,1333.344,471.0,1011.0,106.121,265.122,190.03,2.88,-0.2,2.04,1.53,0.0,-0.02,0.59,0.12,0.52,1.8,,0.0,11.14,0.0,0.66,11.76
2004-05-26,5086.0,9495.0,3928.13,239.0,4552.1,0.0,5086.087492172889,3319.0,3555.0,3041.826,114.0,3538.0,0.0,2452.4458312846505,1975.0,2061.0,634.382,6.0,948.8,0.0,1975.2416665121373,,,,,,,,,,6947.0,3915.0,1971.0,2570.0,1099.0,3622.0,1218.0,3082.0,1390.0,5.0,5329.0,10431.0,1313.473,500.0,1013.0,106.613,266.052,190.09,1.92,-0.3,1.8,1.43,0.0,-0.02,0.61,0.12,0.16,1.92,,-0.12,10.06,0.0,0.66,10.56
2004-05-27,5579.0,10923.0,3917.057,239.0,4552.1,0.0,5579.362490598677,3094.0,4038.0,3041.258,122.0,3538.0,0.0,3873.6333328509854,1890.0,2150.0,633.836,15.0,954.5,0.0,1889.7249995364696,,,,,,,,,,6806.0,5736.0,2236.0,2178.0,1254.0,3723.0,1213.0,2996.0,1195.0,27.0,5969.0,9907.0,1291.413,928.0,1011.0,106.983,267.16,189.852,1.08,-0.2,1.08,1.41,0.0,-0.02,0.57,0.24,0.16,1.92,0.0,-0.12,8.14,0.0,0.78,8.88
2004-05-28,4612.0,10231.0,3905.724,95.0,4552.1,0.01,4612.279157044948,3622.0,5044.0,3038.422,75.0,3538.0,0.04,3689.1833309256303,2102.0,2090.0,633.836,12.0,960.1,0.0,2102.0,,,,,,,,,,6958.0,6297.0,3247.0,4279.0,2068.0,6386.0,2341.0,5071.0,1196.0,22.0,5614.0,9383.0,1268.071,1149.0,1586.0,107.6,268.74,190.09,0.6,-0.2,0.6,1.91,0.0,0.22,0.86,0.24,0.16,2.04,0.0,-0.12,7.06,-2.52,0.66,7.56
2004-05-29,4710.0,10954.0,3893.071,135.0,4552.1,0.0,4709.779155923934,4157.0,1890.0,3042.677,43.0,3538.0,0.0,4078.2291702792877,2244.0,2110.0,634.018,42.0,965.7,0.0,2243.7583334878627,,,,,,,,,,6817.0,6369.0,2605.0,3033.0,1792.0,7171.0,2072.0,4749.0,2502.0,9.0,5445.0,9570.0,1246.7,677.0,2507.0,107.972,269.828,190.21,0.6,-0.3,0.48,1.48,0.0,0.1,0.81,0.24,0.16,2.04,0.0,-0.12,4.54,-2.52,0.66,6.48
2004-05-30,3847.0,10739.0,3878.836,285.0,4552.1,0.0,3847.1874879141833,3413.0,3470.0,3042.252,145.0,3538.0,0.0,3400.729166305743,2086.0,1994.0,634.2,0.0,971.4,0.0,2085.7583334878627,,,,,,,,,,6177.0,5264.0,2351.0,2784.0,1469.0,4373.0,1533.0,4393.0,1519.0,28.0,5613.0,9405.0,1230.365,668.0,3296.0,108.344,271.183,190.09,0.48,-0.3,0.24,1.12,0.0,-0.02,0.68,0.24,0.16,2.04,,-0.12,3.1,-2.52,0.66,5.28
2004-05-31,3484.0,10770.0,3863.837,276.0,4552.1,0.0,3484.0041539323684,2968.0,3149.0,3041.684,165.0,3538.0,0.0,3027.6333328512146,2451.0,2073.0,634.746,103.0,977.0,0.0,2451.2750004635304,,,,,,,,,,5739.0,4898.0,2156.0,2476.0,1476.0,4570.0,1501.0,3939.0,1459.0,19.5,4444.0,9197.0,1213.592,688.0,4126.0,108.593,271.981,189.971,0.36,-0.3,0.24,1.42,0.0,-0.02,0.63,0.24,0.16,1.8,0.0,-0.12,0.94,-2.52,0.66,3.36
2004-06-01,7806.0,10978.0,3856.888,331.0,4552.1,0.0,7805.5458274334815,3318.0,5776.0,3036.296,177.0,3538.0,0.0,3236.549995425309,2225.0,2153.0,634.655,118.0,977.0,0.0,2225.1208332560686,,,,,,,,,,9715.0,4615.0,1945.0,2292.0,1431.0,4203.0,1420.0,4413.0,1224.0,11.0,5696.0,8594.0,1196.787,1926.0,4337.0,108.593,271.567,189.852,0.36,-0.3,0.24,1.64,0.0,-0.02,0.61,0.24,0.16,1.8,0.0,-0.12,0.94,-2.52,0.78,2.04
2004-06-02,8496.0,10686.0,3852.077,236.0,4552.1,0.0,8496.454162582202,3043.0,4986.0,3032.046,193.0,3538.0,0.0,3036.291663058346,2223.0,1949.0,634.928,136.0,977.0,0.0,2222.637500231794,,,,,,,,,,7407.0,5024.0,1896.0,2317.0,1499.0,4174.0,1436.0,4682.0,931.0,23.0,5070.0,7723.0,1181.219,1881.0,4266.0,108.468,271.775,189.613,0.36,-0.3,0.24,1.66,0.0,-0.02,0.58,0.24,0.16,1.8,0.0,-0.12,0.58,-2.52,0.78,0.6
2004-06-03,2392.0,10574.0,3835.288,282.0,4552.1,0.0,2391.5458190790832,2077.0,6412.0,3023.278,157.0,3538.0,0.0,2148.466659222474,2112.0,2187.0,634.564,109.0,977.0,0.0,2112.4833330242745,,,,,,,,,,7407.0,3836.0,1923.0,2690.0,1598.0,4942.0,1496.0,5057.0,810.0,34.0,5091.0,9142.0,1164.243,637.0,2223.0,108.344,272.247,189.732,0.36,,0.24,1.09,0.0,-0.02,0.55,0.24,0.16,1.92,0.0,-0.12,0.58,-2.52,0.78,0.48
2004-06-04,4690.0,9923.0,3824.381,266.0,4552.1,0.0,4690.0541574063645,3458.0,6599.0,3016.784,133.0,3538.0,0.0,3457.94166115331,1573.0,1986.0,633.745,0.0,977.0,0.0,1573.0874993046755,,,,,,,,,,7245.0,4577.0,1638.0,2020.0,1618.0,4219.0,1387.0,4803.0,840.0,17.0,4905.0,10435.0,1140.653,169.0,1417.0,108.344,273.137,189.852,0.36,-0.3,0.24,1.71,0.0,-0.02,0.56,0.24,0.16,2.04,0.0,-0.12,0.46,-2.52,0.78,0.36
2004-06-05,3367.0,12457.0,3805.825,265.0,4552.1,0.0,3366.6833175789598,2588.0,3666.0,3014.527,131.0,3538.0,0.0,2659.095831417071,2089.0,2084.0,633.563,97.0,977.0,0.0,2089.2416665121373,,,,,,,,,,4425.0,4702.0,1503.0,1464.0,1273.0,4412.0,1317.0,4304.0,825.0,0.0,4937.0,9120.0,1119.919,110.0,1848.0,108.22,272.633,189.971,0.36,-0.3,0.24,1.74,0.0,-0.02,0.55,0.24,0.04,2.04,0.0,-0.12,0.46,-2.52,0.78,0.24
2004-06-06,4821.0,13028.0,3789.146,202.0,4552.1,0.0,4821.004152506102,1583.0,4293.0,3008.61,188.0,3538.0,0.0,1497.8458283097439,2556.0,2003.0,634.473,94.0,977.0,0.0,2555.791667439256,,,,,,,,,,6645.0,3053.0,1483.0,2145.0,1186.0,3796.0,1289.0,4521.0,876.0,5.0,4508.0,8287.0,1099.309,869.0,1860.0,108.096,271.685,189.852,0.36,-0.3,0.24,1.77,0.0,-0.02,0.53,0.24,0.04,1.92,0.0,-0.12,0.46,-2.52,0.78,0.24
2004-06-07,4587.0,12682.0,3772.458,318.0,4552.1,0.0,4586.466652498226,2330.0,6282.0,3000.31,151.0,3538.0,0.0,2248.4166596197365,1451.0,2492.0,632.197,106.0,977.0,0.0,1450.516664734328,,,,,,,,,,6697.0,3762.0,1430.0,1905.0,1282.0,3715.0,1242.0,4667.0,968.0,4.5,4508.0,7522.0,1080.158,951.0,2286.0,108.096,272.159,189.732,0.36,-0.3,0.12,1.93,0.0,-0.02,0.53,0.24,0.04,1.92,,-0.12,0.46,-2.52,0.78,0.24
2004-06-08,4604.0,12658.0,3756.085,201.0,4552.1,0.0,4604.279152765692,3351.0,7010.0,2992.869,163.0,3538.0,0.0,3421.495827015899,1403.0,2539.0,629.754,96.0,977.0,0.0,1403.320831259194,,,,,,,,,,7528.0,3861.0,1253.0,1596.0,1155.0,3597.0,982.0,3189.0,422.0,4.0,3878.0,7063.0,1060.608,954.0,2684.0,107.972,272.366,189.852,0.36,-0.3,0.12,1.74,0.0,-0.02,0.55,0.0,0.04,1.92,,-0.12,0.46,-2.64,0.66,0.24
2004-06-09,5677.0,13418.0,3740.271,232.0,4552.1,0.0,5677.108319907059,1070.0,8200.0,2978.445,142.0,3538.0,0.0,1069.8999877537944,1904.0,2552.0,628.308,81.0,977.0,0.0,1903.9749987723085,,,,,,,,,,7179.0,3861.0,1443.0,1160.0,1057.0,2675.0,869.0,3557.0,556.0,5.0,5004.0,7740.0,1042.291,2006.0,3350.0,107.6,272.337,189.493,0.36,-0.3,0.12,1.61,0.0,-0.14,0.56,0.0,0.04,1.92,,-0.12,0.46,-2.64,0.66,0.24
2004-06-10,5055.0,13217.0,3723.746,169.0,4552.1,0.0,5054.645819303287,1237.0,7446.0,2965.882,125.0,3538.0,0.0,1237.1541560004189,1617.0,2587.0,626.23,78.0,977.0,0.0,1617.3416649024227,,,,,,,,,,6906.0,2859.0,1250.0,963.0,754.0,1663.0,746.0,2516.0,596.0,8.0,4706.0,7802.0,1028.42,2432.0,3642.0,107.353,271.952,189.136,0.48,-0.2,0.12,0.95,0.0,-0.14,0.63,0.24,0.04,1.92,,-0.12,0.34,-2.52,0.66,0.24
2004-06-11,4675.0,12512.0,3707.775,215.0,4552.1,0.0,4674.954153107019,1796.0,8476.0,2952.522,125.0,3538.0,0.0,1865.3333219904061,1883.0,2656.0,624.513,93.0,977.0,0.0,1883.3458318755795,,,,,,,,,,6785.0,2764.0,1092.0,1403.0,750.0,2007.0,578.0,1812.0,451.0,5.0,5345.0,8502.0,1016.422,2947.0,3656.0,107.6,271.656,188.422,0.36,-0.2,0.24,1.09,0.0,-0.02,0.61,0.12,0.04,1.92,,-0.12,0.46,-2.52,0.66,0.24
2004-06-12,3602.0,12399.0,3689.764,283.0,4552.1,0.0,3601.4541513750446,2669.0,4547.0,2947.8,152.0,3538.0,0.0,2318.324995991068,1861.0,2679.0,622.706,93.0,977.0,0.0,1860.970831799152,,,,,,,,,,5581.0,3145.0,1008.0,1179.0,797.0,1937.0,565.0,2285.0,620.0,9.0,4230.0,8054.0,1004.371,2758.0,3641.0,107.724,270.888,187.827,0.24,-0.2,0.12,1.18,0.0,-0.02,0.57,0.24,0.04,1.92,,-0.12,0.46,-2.52,0.66,0.24
2004-06-13,3914.0,11734.0,3673.649,305.0,4552.1,0.0,3914.3541529846434,2109.0,11236.0,2929.936,160.0,3538.0,0.0,2389.5666514998156,1673.0,2620.0,620.643,93.0,977.0,0.0,1672.9041649151511,,,,,,,,,,5817.0,3545.0,917.0,1169.0,766.0,2202.0,607.0,2829.0,391.0,6.5,3914.0,7468.0,992.966,2775.0,3633.0,107.848,270.505,187.234,0.36,-0.3,0.24,0.82,0.0,-0.02,0.55,0.24,0.04,2.04,,-0.12,0.46,-2.52,0.66,0.24
2004-06-14,4182.0,12147.0,3657.307,274.0,4552.1,0.0,4181.908319458653,2335.0,10572.0,2913.248,176.0,3538.0,0.0,2334.466652498226,1230.0,2569.0,617.774,107.0,977.0,0.0,1229.5458308974903,,,,,,,,,,6231.0,3070.0,962.0,1169.0,993.0,2503.0,770.0,3302.0,419.0,4.0,4797.0,8162.0,978.721,2837.0,3272.0,107.6,270.387,186.879,0.36,-0.3,0.12,1.03,0.0,-0.02,0.53,0.24,0.04,1.92,0.0,-0.12,0.46,-2.52,0.78,0.24
2004-06-15,4455.0,12990.0,3639.731,326.0,4552.1,0.0,4454.766651744567,2804.0,7900.0,2902.802,171.0,3538.0,0.0,2804.4749911312156,1695.0,2558.0,615.802,131.0,977.0,0.0,1694.7833316590825,,,,,,,,,,5643.0,3777.0,869.0,1172.0,1115.0,2622.0,867.0,2994.0,595.0,6.0,4417.0,7567.0,964.051,2678.0,3446.0,107.353,269.799,186.524,0.36,-0.2,0.24,1.09,0.0,0.1,0.51,0.24,0.04,2.04,,-0.12,0.46,-2.52,0.78,0.24
2004-06-16,4314.0,13694.0,3620.421,355.0,4552.1,0.0,4313.541650271953,2653.0,7664.0,2892.381,243.0,3538.0,0.0,2653.0791578189246,2084.0,2522.0,614.726,104.0,977.0,0.0,2083.5166657531136,,,,,,,,,,5631.0,3279.0,844.0,1356.0,887.0,3011.0,765.0,3072.0,483.0,6.0,4371.0,6806.0,948.471,2855.0,3669.0,107.229,268.975,186.169,0.36,-0.2,0.12,1.27,0.0,0.1,0.49,0.24,0.04,1.92,0.0,-0.12,0.46,-2.52,0.78,0.24
2004-06-17,3929.0,13103.0,3601.686,271.0,4552.1,0.0,3928.437484093838,2034.0,7165.0,2881.85,178.0,3538.0,0.0,2033.6208243923647,1418.0,2729.0,611.871,128.0,977.0,0.0,1417.604164242715,,,,,,,,,,5634.0,2647.0,845.0,1285.0,847.0,2571.0,778.0,2962.0,464.0,9.0,4360.0,7862.0,935.032,1537.0,3373.0,107.106,268.418,185.697,0.36,-0.2,0.12,1.2,0.0,-0.02,0.48,0.24,0.04,1.92,0.0,-0.12,0.46,-2.52,0.78,0.24
2004-06-18,4403.0,12899.0,3584.283,278.0,4552.1,0.0,4402.9874852244375,2900.0,6611.0,2874.208,143.0,3538.0,0.0,2901.158326845236,1239.0,2974.0,608.223,104.0,977.0,0.0,1238.7999969027749,,,,,,,,,,5891.0,3183.0,780.0,1250.0,768.0,2269.0,705.0,3540.0,345.0,5.0,4782.0,7532.0,917.083,1101.0,4206.0,107.106,266.372,185.225,0.36,-0.3,0.12,1.01,0.0,-0.02,0.49,0.12,0.04,1.8,0.0,-0.12,0.46,-2.52,0.78,0.24
