datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3448.74,1921.93,1573.4,1019.59,1451.77,691.78,1384.61,877.47,26.36,7962.38,0.0,0.0,0.0,68.6,68.24,65.13,2.302809913
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2836.05,1388.02,1313.28,1039.75,1499.99,905.73,1581.68,893.07,26.23,7378.73,0.0,0.0,0.0,71.16,70.75,64.33,3.55636363
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2691.47,1132.68,1182.77,1059.44,1611.85,1023.01,1906.83,875.47,26.22,7084.06,0.0,0.0,0.01,66.85,64.5,62.55,0.971900825
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2586.09,1033.13,1025.73,1027.56,1765.49,1187.47,2097.07,904.91,26.22,6845.02,0.0,0.0,0.0,67.7,68.22,62.84,2.249256195
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2340.95,969.07,873.61,1076.14,1938.79,1222.68,2209.81,1079.94,26.18,6699.02,0.0,0.0,0.02,70.0,70.24,64.06,2.011239666
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2325.79,976.05,887.37,1215.31,2328.79,1198.19,2682.1,972.75,26.88,6909.99,0.0,0.0,0.02,64.04,65.43,56.69,0.973884296
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1973.92,852.63,643.11,949.82,1706.15,766.96,1868.43,614.63,26.14,6292.19,0.0,0.0,0.0,57.89,57.97,51.22,1.771239666
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1873.08,789.14,589.58,845.17,1403.2,632.73,1479.71,496.17,26.12,6092.4,0.0,0.0,0.0,59.33,59.63,52.64,1.441983469
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1775.52,623.73,529.78,785.23,1323.82,666.67,1404.04,417.8,26.1,5948.32,0.0,0.0,0.0,60.17,59.93,55.57,3.798347101
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1721.72,574.62,450.93,728.11,1213.02,579.33,1466.14,408.01,26.08,5766.51,0.0,0.0,0.02,57.91,57.04,52.92,0.634710743
2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1805.65,686.33,481.18,668.25,1088.75,457.44,1293.28,375.33,26.09,6167.02,0.18,0.12,0.15,52.66,51.91,47.27,1.705785121
2015-04-06,0.04,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.21,0.0,0.0,0.75,,2054.91,1078.94,648.94,666.9,1029.73,380.4,1088.15,392.05,26.07,6373.75,0.01,0.01,0.01,52.22,51.74,46.28,0.305454545
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.74,,3309.21,2099.05,1862.01,837.68,1248.05,600.39,1076.44,568.78,483.74,9465.07,0.77,0.83,0.6,51.65,52.37,46.94,3.302479333
2015-04-08,0.91,0.56,0.82,0.62,0.96,0.39,0.64,0.0,1.31,0.0,1.94,0.69,0.99,1.83,0.0,1.12,,3805.33,2113.6,1893.12,759.71,999.29,434.4,952.88,511.0,64.45,9240.63,0.06,0.13,0.17,52.15,52.08,48.04,13.14644626
2015-04-09,1.11,0.66,1.21,0.74,0.81,0.46,0.54,0.0,1.46,0.0,1.61,0.68,1.3,2.09,0.0,1.06,,5259.85,2286.73,2318.6,916.64,1361.32,670.81,1458.06,755.48,43.54,8932.93,0.0,0.0,0.0,57.53,55.7,54.2,16.29619832
2015-04-10,0.83,0.42,0.96,0.47,0.0,0.31,0.0,0.0,1.18,0.0,0.0,0.0,1.11,1.37,0.0,0.0,,5250.12,2741.94,2541.15,1235.71,1605.96,828.71,1286.35,912.38,46.6,8642.42,0.0,0.0,0.02,59.46,58.09,54.47,12.76165287
2015-04-11,0.45,0.15,0.62,0.16,0.0,0.03,0.0,0.0,0.73,0.0,0.0,0.0,0.89,0.61,0.0,0.0,,4758.88,2620.89,2236.33,1196.83,1428.39,785.7,1330.91,823.63,27.52,8006.64,0.0,0.0,0.02,59.67,58.62,53.97,12.5335537
2015-04-12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.72,0.0,0.0,0.0,,3909.73,2218.91,1736.58,1098.9,1284.84,669.27,1165.17,679.54,25.04,7363.49,0.0,0.0,0.0,59.96,60.05,54.91,11.25619833
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,,3244.74,1661.32,1488.82,1106.93,1261.09,505.2,1030.72,587.22,20.47,6896.22,0.0,0.0,0.0,63.55,60.89,56.91,2.641983467
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2581.94,1298.97,1211.8,1111.49,1225.48,489.2,963.16,473.12,20.29,6451.61,0.0,0.0,0.02,56.02,56.59,50.17,4.119669415
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2380.37,985.04,847.01,976.76,1219.23,515.41,950.43,444.97,20.29,6109.61,0.0,0.0,0.0,61.77,61.4,54.36,5.728264453
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2104.39,663.29,650.79,822.27,1257.17,561.31,995.62,372.23,20.29,5821.68,0.0,0.0,0.0,65.71,66.29,61.17,5.845289246
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1843.87,596.34,589.88,763.42,1447.38,599.46,1233.29,334.19,20.29,5580.41,0.0,0.0,0.0,70.68,68.06,66.51,3.816198341
2015-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1712.04,525.02,486.87,810.17,1947.4,684.05,1631.76,290.03,20.29,5401.75,0.0,0.01,0.0,73.22,69.24,68.79,1.652231402
2015-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1460.33,449.65,517.34,936.36,2430.96,867.86,1826.89,299.74,20.32,5042.11,0.0,0.0,0.0,76.14,72.35,69.46,1.709752063
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1400.02,389.2,469.69,1098.04,2487.16,934.92,1889.0,334.5,20.29,4824.72,0.0,0.02,0.0,72.41,68.03,69.33,0.971900825
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1352.74,380.55,380.21,1146.15,2581.62,923.28,1655.64,309.36,20.29,4795.02,0.01,0.0,0.06,69.5,64.83,66.72,-1.491570245
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1278.65,376.54,275.19,1067.28,2371.04,864.84,1347.82,265.46,20.28,4766.29,0.0,0.0,0.08,65.89,63.54,65.08,-2.876033053
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1249.5,369.93,202.5,776.98,2212.54,894.29,1231.33,250.11,20.28,4723.39,0.0,0.0,0.01,69.43,65.92,64.3,-2.449586773
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1237.94,369.33,163.25,648.28,1745.58,689.83,1177.41,246.88,20.28,4606.79,0.0,0.0,0.01,62.55,62.3,56.94,-3.921322307
2015-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1228.07,371.05,192.38,610.42,1423.02,565.7,1085.71,250.18,21.25,4526.14,0.02,0.1,0.03,60.63,59.9,54.47,-4.12958677
2015-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1201.93,377.19,276.27,613.91,1355.76,646.79,974.13,246.83,20.28,4564.62,0.0,0.0,0.0,64.28,63.43,59.76,2.493223136
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1190.63,374.31,262.71,566.6,1275.53,795.52,1051.75,245.26,20.28,4552.29,0.0,0.0,0.0,74.22,73.12,69.24,2.568595037
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1186.5,366.57,187.92,563.38,1485.5,1004.01,1247.38,236.95,20.28,4426.32,0.0,0.0,0.0,74.35,71.21,70.0,0.095206611
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1185.96,365.92,130.91,545.41,1883.11,703.32,1652.04,235.95,20.28,4317.63,0.0,0.0,0.01,71.26,69.73,66.08,-2.774876028
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1178.67,365.36,130.41,510.16,2102.75,580.38,2087.39,235.92,20.27,4213.44,0.0,0.0,0.0,74.4,72.37,68.61,-3.657520655
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1166.64,364.85,115.0,495.86,2114.84,465.02,2223.35,201.76,20.27,4080.01,0.0,0.0,0.0,78.86,78.28,74.25,-11.76595039
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1158.61,364.37,102.63,474.05,2121.62,451.9,2162.76,167.74,20.27,4021.49,0.0,0.0,0.0,73.02,68.95,69.58,-10.9289256
2015-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1157.69,363.95,102.17,451.17,1941.6,438.26,2203.88,161.19,20.27,3975.41,0.0,0.0,0.0,66.42,62.78,67.42,-10.50644626
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1153.33,363.56,101.79,420.58,2094.23,423.71,2657.42,136.89,20.27,3977.07,0.0,0.0,0.0,65.11,61.83,65.93,-13.94181816
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1139.5,363.2,101.44,418.63,2380.26,513.02,2872.06,109.7,20.27,3888.66,0.0,0.0,0.0,67.43,64.61,66.1,-13.390413199999998
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1132.73,363.37,100.95,414.47,2100.22,604.06,2651.61,109.68,20.27,3782.42,0.02,0.0,0.01,65.35,64.95,58.92,-13.36462808
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1453.79,375.84,230.2,501.64,1586.42,408.81,1828.48,185.19,27.78,3917.07,0.3,0.33,0.09,63.66,62.96,60.53,-13.46181816
2015-05-08,0.0,0.35,0.0,0.93,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1608.95,431.51,652.11,601.29,1278.37,350.39,1445.47,367.2,30.31,3878.94,0.15,0.18,0.01,65.99,64.67,67.44,-11.5735537
2015-05-09,0.0,0.0,0.0,0.76,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1226.14,488.52,1027.24,1524.94,2113.99,776.62,1760.59,811.77,20.48,3900.98,0.01,0.04,0.0,69.55,66.54,71.24,-13.21785122
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1207.28,420.9,886.34,1027.33,2011.83,792.23,2019.76,651.28,20.27,3937.8,0.0,0.0,0.01,72.65,68.94,69.63,-17.00429749
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1219.25,384.38,653.75,877.69,2226.97,844.04,2015.42,401.44,20.27,4521.67,0.04,0.0,0.24,67.09,65.15,63.62,-16.88925617
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1197.66,371.01,282.88,663.3,2054.42,675.98,1948.46,305.02,20.27,4056.26,0.01,0.0,0.07,62.54,62.54,58.05,-16.41123964
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1317.17,578.79,319.83,554.18,1823.71,484.87,1503.14,265.24,20.84,4018.75,0.11,0.14,0.03,62.78,60.71,58.91,-17.26016526
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1654.64,748.01,811.35,627.49,1653.27,658.89,1425.89,368.32,56.04,6190.21,0.34,0.56,0.46,60.07,59.95,58.47,-17.88099171
2015-05-15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1648.15,953.96,1137.44,848.67,1836.14,856.78,1477.72,515.7,20.4,8088.14,0.17,0.08,0.38,59.79,59.56,59.47,-16.38148758
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1619.69,825.72,1068.52,928.29,1960.5,862.11,1669.97,491.53,20.27,6346.05,0.05,0.0,0.03,65.57,64.14,63.21,-15.87371898
2015-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1524.27,613.76,815.08,979.15,2389.65,1258.07,2358.52,391.2,20.27,5427.72,0.01,0.01,0.05,66.66,64.33,66.81,-14.41586774
2015-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1540.11,556.9,736.27,906.62,2401.34,1202.35,2082.66,394.74,20.27,6162.9,0.15,0.05,0.21,65.39,62.46,65.42,-13.76330576
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1505.24,509.0,686.31,859.76,2017.32,1021.24,1776.06,389.92,20.27,6419.86,0.03,0.04,0.14,63.18,61.54,58.76,-15.73289254
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1452.13,495.1,638.32,789.59,2126.7,1078.13,2051.28,380.75,20.27,6936.5,0.05,0.05,0.25,64.71,61.42,63.65,-8.74115701
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1395.76,480.7,519.4,758.24,2172.31,1141.25,2079.45,376.78,20.27,7205.48,0.01,0.0,0.23,63.04,60.46,62.03,-12.28561981
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1579.07,374.56,351.33,668.18,2000.51,982.11,2037.44,320.01,20.27,13995.47,0.21,0.01,0.57,62.96,60.15,62.98,-11.17090907
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2183.65,395.07,318.85,670.95,1965.19,931.05,2041.72,316.77,20.27,11660.18,0.34,0.07,0.32,65.85,62.98,66.99,-14.49719006
2015-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2241.23,475.34,497.83,827.86,2517.74,1002.32,2452.26,392.61,20.29,8012.3,0.06,0.12,0.03,71.22,67.18,71.72,-12.73190081
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1993.22,461.01,596.97,924.98,2807.46,980.47,2642.75,379.32,20.26,7670.07,0.03,0.01,0.24,70.17,66.79,71.82,-11.17685949
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1647.0,376.98,498.23,847.52,2696.5,828.32,2539.5,371.31,20.26,7469.38,0.01,0.0,0.09,65.65,62.42,70.19,-12.95603304
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1471.72,365.15,324.55,717.7,2552.33,585.72,2401.36,303.81,20.26,6412.65,0.01,0.0,0.01,66.23,61.84,70.32,-12.66842973
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1340.84,357.36,154.99,577.91,1855.56,513.46,2359.27,227.59,20.26,5742.29,0.02,0.0,0.01,70.25,66.44,74.93,-12.39272725
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1271.25,356.41,126.99,494.71,1555.74,435.04,2435.14,183.82,20.26,5389.99,0.01,0.0,0.05,72.88,68.62,75.94,-12.33123965
2015-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1202.06,356.39,108.37,481.65,1328.28,334.36,2310.9,140.13,20.26,5102.97,0.0,0.0,0.0,71.59,68.47,74.67,-12.1150413
2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1174.67,356.38,96.87,433.19,1198.65,247.21,2267.58,101.44,20.26,4853.06,0.0,0.0,0.01,74.05,71.42,73.85,-12.18247932
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1226.54,368.92,98.19,405.75,1072.98,196.25,1994.14,75.04,20.26,6640.18,0.16,0.09,0.4,71.06,68.89,67.35,-12.6089256
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1238.39,356.36,96.82,361.25,1026.14,164.06,1974.09,75.03,20.26,6334.54,0.02,0.0,0.07,71.81,70.6,68.66,-15.07239667
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1244.36,356.35,71.24,335.42,1030.83,164.06,1811.92,67.59,20.26,5875.86,0.03,0.01,0.05,73.72,72.88,70.76,-14.19173551
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1425.49,629.86,409.3,347.46,1096.59,167.02,1705.93,80.01,20.26,5996.78,0.2,0.24,0.18,73.94,70.61,73.67,-13.62049584
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1245.7,377.18,425.95,619.86,3938.7,1840.61,2138.71,160.74,21.55,5719.34,0.02,0.15,0.0,79.9,78.51,76.16,-13.32297518
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1213.45,404.66,708.91,861.85,4147.53,2022.81,2649.08,328.12,20.42,5146.96,0.03,0.17,0.0,78.12,74.51,81.8,-13.06909089
2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1153.5,366.25,920.23,973.64,3185.16,1500.0,2834.6,415.03,20.28,4353.22,0.0,0.0,0.0,81.28,74.21,85.02,-13.17421485
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1209.46,365.99,643.54,812.85,2347.65,1057.17,2345.41,307.03,20.26,4036.03,0.08,0.03,0.02,83.28,79.85,86.69,-11.45454544
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1209.99,365.23,439.48,670.95,2013.47,732.58,2053.38,200.99,20.3,4017.61,0.08,0.02,0.07,79.38,72.2,85.38,-12.78347105
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2081.45,380.41,427.74,699.26,2664.68,1166.78,3236.6,217.64,20.3,5858.05,0.26,0.18,0.36,70.21,69.01,73.59,-13.02942147
2015-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011.46,380.27,544.69,881.77,2949.22,1213.49,2790.7,273.37,20.26,4808.03,0.0,0.01,0.0,75.03,72.24,81.11,-9.891570231000001
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1535.32,374.25,340.52,716.6,2018.25,1061.54,2207.47,216.79,20.48,4309.1,0.01,0.02,0.0,79.55,76.13,87.3,-12.70214874
2015-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1418.96,356.44,363.61,698.43,1606.58,776.62,1956.19,212.33,20.26,3990.08,0.01,0.12,0.01,80.81,76.84,83.98,-13.58677684
2015-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1317.17,356.4,456.65,583.87,1368.86,683.66,1829.69,190.8,20.26,3928.96,0.02,0.0,0.06,77.29,73.0,82.68,-12.39867767
2015-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1218.22,356.4,213.52,470.09,1089.56,609.47,1471.93,116.1,20.26,3975.74,0.0,0.0,0.06,75.1,70.96,82.09,-12.60297519
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1150.75,356.4,95.84,382.69,870.59,484.86,1148.44,73.67,20.26,3885.23,0.0,0.0,0.0,79.73,75.54,82.13,-14.43371898
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1134.83,356.4,68.22,333.21,776.71,340.78,925.71,66.41,20.26,3754.66,0.0,0.0,0.0,82.29,78.68,83.39,-13.68991733
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1131.94,356.4,67.71,329.97,685.18,250.02,791.4,66.41,20.26,3611.5,0.0,0.0,0.0,81.06,77.13,80.57,-16.934876000000006
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1129.02,356.4,67.51,316.85,647.5,187.64,698.31,66.41,20.26,3555.81,0.0,0.0,0.0,79.88,77.43,78.2,-17.26611567
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,313.28,623.88,167.03,561.24,66.41,20.26,3524.97,0.0,0.0,0.0,81.07,78.05,79.55,-17.98809914
2015-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,313.26,588.92,121.8,490.7,66.41,20.26,3521.92,0.0,0.0,0.01,76.97,74.14,75.23,-18.95603303
2015-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,308.06,556.34,104.86,390.16,66.41,20.26,3506.77,0.0,0.0,0.0,75.21,73.54,74.09,-17.92661154
2015-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,304.69,462.45,86.74,343.25,66.41,20.26,3491.46,0.0,0.0,0.0,79.23,74.29,79.86,-17.59140493
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,299.75,401.92,54.94,327.04,66.41,20.26,3487.97,0.0,0.0,0.0,81.91,78.64,85.13,-19.74743798
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.58,356.4,67.35,299.74,390.26,43.3,299.13,66.41,20.26,3487.98,0.0,0.0,0.0,86.01,82.84,90.69,-19.4856198
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1155.83,366.4,94.13,319.41,430.38,32.81,339.71,76.57,20.26,3532.9,0.05,0.06,0.04,87.65,81.53,91.41,-19.37454542
