datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2
2007-09-16,1942.3903161936294,10.40355659120938,10.40355659120938,6.008566588798301,4552.0,6.0910643696436155,0.0,85.76930855329154,316.82807229018823,2.564776856832,2.564776856832,1.5867768568320002,975.0,1.2144203886245284,0.0,43.735204935213844,1208.721121776404,11.855511741001623,11.855511741001623,11.855511741001623,3537.0,11.855511741001623,0.0,50.03652200222608,28.118623767076727,9.841518318476854,6.715031142106261,11.56207430649361,85.72535213108985
2007-09-17,1939.1308817673487,10.211259097320966,10.211259097320966,5.835060619819939,4552.0,4.967535807473009,0.0,80.03212344790082,317.1101731235104,2.558776856832,2.558776856832,1.586776856832,975.0,0.9910330241003461,0.0,40.818007693206305,1200.0664679107456,12.416948485129272,12.416948485129272,12.416948485129272,3524.5333333333333,12.026700551902152,0.0,46.738791943871625,24.22820744199273,8.479872604697455,4.353999133287488,11.394335704007787,85.67504668423247
2007-09-18,1933.4639723389218,12.185985951563342,12.185985951563342,7.897976485655043,4552.0,4.967229013760079,0.0,74.80892725553008,317.21952624687486,2.7417703169433216,2.7417703169433216,1.7757703169433214,975.0,0.9912083347934493,0.0,37.906057627222395,1190.7449656520857,13.151214218158502,13.151214218158502,13.151214218158502,3512.0666666666666,11.843610914575383,0.0,43.206230053332014,23.544961019544388,8.240736356840538,4.033194534058602,11.271030128645249,85.72367645694314
2007-09-19,1927.0168636908393,12.314867930023416,12.314867930023416,8.054685330461608,4552.0,4.966138976375363,0.0,69.08097310122332,317.2846830463031,2.777451046619401,2.777451046619401,1.817451046619401,975.0,0.9918312132990008,0.0,34.99289260652003,1181.552007576299,13.036554332782613,13.036554332782613,13.036554332782613,3499.6,11.660521277248613,0.0,39.76698502692642,23.35497170084762,8.174240095296668,4.076167048846509,11.104564556704446,85.78810505065385
2007-09-20,1921.5166302416594,12.841957731338004,12.841957731338004,8.62148027612771,4552.0,4.9649026983272355,0.0,63.56957484801598,317.2387632869097,2.924785590134859,2.924785590134859,1.970785590134859,975.0,0.992537657897931,0.0,32.077851888772145,1172.0792273130032,13.107844860316725,13.107844860316725,13.107844860316725,3487.133333333333,11.477431639921845,0.0,36.238425852942655,23.128871058119774,8.09510487034192,4.092507462161489,10.941258725616365,85.8542222750876
2007-09-21,1914.961630013051,12.833815478691337,12.833815478691337,8.6350772079805,4552.0,4.963968518860447,0.0,57.72467220661512,317.17119370364213,2.9205094896156476,2.9205094896156476,1.9725094896156476,975.0,0.9930714747360958,0.0,29.157081329703203,1162.8192105019316,12.926738694060997,12.926738694060997,12.926738694060997,3474.6666666666665,11.294342002595076,0.0,33.085473760395196,22.955151838913466,8.034303143619713,4.147479175323603,10.77336951997015,85.92298549397738
2007-09-22,1908.69196903281,12.61838181215787,12.61838181215787,8.439017383455319,4552.0,4.962759092812894,0.0,52.07177575674916,317.1869086917426,2.861349350635513,2.861349350635513,1.919349350635513,975.0,0.9937625753346973,0.0,26.24490007810618,1153.3013628083543,12.653896990769669,12.653896990769669,12.653896990769669,3462.2,11.111252365268308,0.0,29.555546301393893,22.792098435975063,7.977234452591272,4.210316927983299,10.604547055400491,85.99283556814454
2007-09-23,1899.1704539546058,11.971243177037564,11.971243177037564,7.803709760168926,4552.0,4.96153360437615,0.0,46.31013839919683,317.41257629377105,2.6861653325076484,2.6861653325076484,1.7501653325076485,975.0,0.9944628544414087,0.0,23.321121330774787,1144.89149221327,12.187666858051935,12.187666858051935,12.187666858051935,3449.733333333333,10.928162727941535,0.0,26.37592023485627,22.65393864340691,7.9288785251924185,4.2915137182910605,10.433546399923431,86.06344742892549
2007-09-24,1889.6179244495006,14.645005605511068,14.645005605511068,10.55530380742904,4552.0,4.959207403426463,0.0,41.119785491659755,316.88598075590863,3.4196433492807197,3.4196433492807197,2.4896433492807195,975.0,0.9957921121269442,0.0,20.41044328845983,1135.869814148526,13.234825152537729,13.234825152537729,13.234825152537729,3437.266666666667,10.745073090614769,0.0,23.06450131595785,22.27117727467565,7.79491204613648,4.192316846178521,10.28394838236065,86.13410219762895
2007-09-25,1882.5009428520016,12.25706100360983,12.25706100360983,8.15999721195262,4552.0,4.957353111762364,0.0,35.263692911561556,316.9828297548168,2.7774136893921955,2.7774136893921955,1.8534136893921955,975.0,0.9968517073635715,0.0,17.48958382001166,1127.5218801790597,11.989586756669038,11.989586756669038,11.989586756669038,3424.8,10.561983453287997,0.0,19.687748898330796,22.242997657609692,7.785049180163389,4.3546240159191525,10.10332446152715,86.21187556458514
