datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2013-03-27,16.99,28.3,11.12,31.61,0.0,22.99,0.0,0.0,16.32,0.0,0.0,0.0,26.29,4.43,0.0,13.02,17079.67,9054.88,3493.49,3825.59,1424.6,1532.15,837.76,1409.17,106.22,17079.67,0.05,0.02,0.1,57.62,54.79,52.8,15.3719008
2013-03-28,16.69,28.2,11.04,31.39,0.0,22.84,0.0,0.0,15.92,0.0,0.0,0.0,26.07,3.59,0.0,12.18,17313.23,9558.78,3756.02,4045.08,1498.43,1719.24,915.81,1606.16,103.86,17313.23,0.1,0.13,0.11,56.9,55.49,52.92,10.56991734
2013-03-29,16.28,27.84,10.7,31.18,0.0,22.72,0.0,0.0,15.36,0.0,0.0,0.0,25.9,2.58,0.0,11.28,17247.48,9777.83,4163.39,4705.96,1770.71,1933.5,980.29,1736.19,103.42,17247.48,0.03,0.03,0.03,59.24,59.52,54.34,13.23768593
2013-03-30,15.56,27.25,10.08,30.77,0.0,22.43,0.0,0.0,14.84,0.0,0.0,0.0,25.54,1.42,0.0,10.29,21903.46,11391.61,4781.28,5063.06,1967.89,2056.12,1072.76,1884.38,103.52,21903.46,0.27,0.13,0.33,62.01,61.26,59.35,10.76231403
2013-03-31,15.05,26.85,9.59,30.31,0.0,22.17,0.0,0.0,14.17,0.0,0.0,0.0,25.05,0.03,0.0,8.27,34161.12,12989.01,5613.18,6166.45,2356.24,2621.86,1314.45,1863.91,246.47,34161.12,0.21,0.45,0.57,56.79,56.4,54.55,13.71173551
2013-04-01,14.73,26.77,9.33,30.7,0.0,22.33,0.0,0.0,13.84,0.0,0.0,0.0,24.67,0.0,0.0,6.79,47707.15,16535.66,6882.76,8044.37,3084.45,4931.47,2347.64,2231.57,324.67,47707.15,0.35,0.31,0.73,55.41,54.63,53.41,20.21157021
2013-04-02,14.84,26.88,9.06,31.05,0.0,22.49,0.0,0.0,13.52,0.0,0.0,0.0,24.5,0.0,0.0,7.71,26441.44,12004.73,4909.79,5421.25,2253.08,2726.35,1230.83,1752.53,200.88,26441.44,0.01,0.0,0.01,61.34,60.36,57.37,24.32727269
2013-04-03,14.44,26.57,8.57,30.67,0.0,22.3,0.0,0.0,13.1,0.0,0.0,0.0,24.28,0.0,0.0,7.22,22238.54,11335.4,5045.96,5469.9,2388.65,2598.15,1169.79,1923.86,147.03,22238.54,0.0,0.0,0.01,62.35,60.23,60.49,25.52132227
2013-04-04,13.68,26.04,7.85,30.05,0.0,21.88,0.0,0.0,12.32,0.0,0.0,0.0,23.75,0.0,0.0,5.56,28448.14,13779.12,8403.81,8595.66,3004.94,2737.34,1309.18,2243.79,210.45,28448.14,0.46,0.72,0.45,56.31,56.3,53.35,25.78512392
2013-04-05,13.13,25.95,7.47,30.15,0.0,21.88,0.0,0.0,11.88,0.0,0.0,0.0,23.77,0.0,0.0,3.77,29024.78,14521.31,8556.54,9348.32,3481.79,3250.08,1474.09,2431.93,284.4,29024.78,0.06,0.11,0.16,54.79,55.01,49.91,27.33024789
2013-04-06,12.78,25.94,7.07,30.08,0.0,21.9,0.0,0.0,11.57,0.0,0.0,0.0,24.04,0.0,0.0,3.03,25004.42,11029.38,5737.35,6153.67,2592.3,2797.79,1363.56,2308.09,199.14,25004.42,0.13,0.12,0.25,56.46,56.43,50.36,21.44330575
2013-04-07,12.52,25.97,6.84,30.03,0.0,21.86,0.0,0.0,11.32,0.0,0.0,0.0,24.26,0.0,0.0,2.31,23337.59,11309.98,6229.72,6684.72,2358.38,2613.12,1258.75,2252.63,147.63,23337.59,0.31,0.36,0.26,53.81,54.08,47.81,20.49123963
2013-04-08,12.82,26.24,6.84,30.15,0.0,21.95,0.0,0.0,11.43,0.0,0.0,0.16,24.51,0.0,0.0,2.08,20381.21,11581.54,6226.6,7301.14,2220.49,2332.62,1052.5,1902.3,195.77,20381.21,0.05,0.32,0.03,54.04,54.12,47.2,20.51900823
2013-04-09,13.12,26.65,7.3,30.85,0.0,22.42,0.0,0.0,11.54,0.0,0.0,0.38,24.55,0.0,0.0,1.94,16320.69,9046.8,4572.09,5426.52,1769.97,1959.68,810.13,1569.72,141.01,16320.69,0.0,0.0,0.0,57.89,57.06,54.52,24.00991731
2013-04-10,12.92,26.6,7.1,30.78,0.0,22.4,0.0,0.0,11.16,0.0,0.0,0.0,24.4,0.0,0.0,0.72,16696.82,8544.0,4589.97,5152.33,2022.0,2412.66,1000.8,2012.78,119.78,16696.82,0.01,0.0,0.05,65.55,66.02,60.47,20.79867765
2013-04-11,12.14,26.0,6.43,30.1,0.0,22.1,0.0,0.0,10.23,0.0,0.0,0.0,23.69,0.0,0.0,0.0,15641.83,8059.15,4778.24,5284.81,2194.81,2803.79,1382.86,2398.03,112.32,15641.83,0.02,0.02,0.01,61.3,61.17,56.66,16.67900824
2013-04-12,11.64,25.76,5.96,29.66,0.0,21.85,0.0,0.0,9.78,0.0,0.0,0.0,23.45,0.0,0.0,0.0,14033.7,7431.79,4754.5,5432.87,2371.6,3261.39,1690.01,2832.77,100.98,14033.7,0.0,0.0,0.0,63.81,62.25,59.45,16.68495865
2013-04-13,10.93,25.29,5.33,28.97,0.0,21.45,0.0,0.0,9.14,0.0,0.0,0.0,23.09,0.0,0.0,0.0,12761.94,6915.13,4651.85,5494.08,2513.23,3520.51,1811.84,2924.2,98.04,12761.94,0.0,0.0,0.0,61.8,60.98,55.06,12.47603304
2013-04-14,10.31,24.77,4.82,28.44,0.0,21.13,0.0,0.0,8.63,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11247.96,6139.65,4245.72,5015.02,2278.88,3332.89,1665.54,2900.66,75.5,11247.96,0.0,0.0,0.0,57.26,57.54,51.35,13.09090907
2013-04-15,9.92,24.55,4.47,28.17,0.0,20.98,0.0,0.0,8.31,0.0,0.0,0.0,22.93,0.0,0.0,0.0,10670.07,5454.78,3618.3,4276.32,1913.74,2699.46,1337.13,2408.58,62.95,10670.07,0.12,0.02,0.13,52.77,54.63,47.94,12.101157
2013-04-16,9.86,24.58,4.35,28.13,0.0,20.94,0.0,0.0,8.29,0.0,0.0,0.09,22.96,0.0,0.0,0.38,10286.24,5337.22,3130.06,3612.63,1583.9,2051.43,1001.73,1855.73,49.84,10286.24,0.04,0.03,0.03,55.48,56.54,48.9,12.2042975
2013-04-17,9.91,24.79,4.28,28.26,0.0,21.05,0.0,0.0,8.25,0.0,0.0,0.18,22.99,0.0,0.0,0.77,9520.89,4969.19,2765.05,3221.3,1380.27,1679.32,847.49,1480.03,27.61,9520.89,0.0,0.0,0.0,55.91,57.0,52.12,9.14776858
2013-04-18,9.82,24.74,4.15,28.22,0.0,21.04,0.0,0.0,8.1,0.0,0.0,0.0,22.98,0.0,0.0,0.76,9737.22,4791.86,2818.29,3422.94,1530.02,1651.91,897.94,1297.68,21.89,9737.22,0.0,0.0,0.01,61.6,63.03,57.84,9.427438001
2013-04-19,9.33,24.49,3.66,28.03,0.0,21.02,0.0,0.0,7.63,0.0,0.0,0.0,22.65,0.0,0.0,0.0,10479.14,5262.49,3660.99,4528.76,2227.46,2142.01,1328.45,1494.37,21.89,10479.14,0.02,0.01,0.05,66.49,66.84,60.64,7.75933883
2013-04-20,8.51,23.84,2.9,27.32,0.0,20.62,0.0,0.0,6.74,0.0,0.0,0.0,22.28,0.0,0.0,0.0,10332.37,5187.7,3951.84,4874.12,2790.98,2624.71,1888.97,2027.71,23.04,10332.37,0.0,0.0,0.0,64.73,65.59,58.78,4.327933877
2013-04-21,7.8,23.26,2.12,26.58,0.0,20.22,0.0,0.0,6.1,0.0,0.0,0.0,21.92,0.0,0.0,0.0,10696.82,5329.4,4563.51,5522.47,2992.33,3219.69,2411.33,2890.14,23.39,10696.82,0.0,0.0,0.0,68.6,69.11,63.31,3.671404952
2013-04-22,6.76,22.43,1.02,25.55,0.0,19.58,0.0,0.0,5.16,0.0,0.0,0.0,21.39,0.0,0.0,0.0,10489.1,5182.35,4882.48,5830.47,3141.86,3788.71,2818.57,3699.17,22.92,10489.1,0.0,0.0,0.0,69.38,70.84,61.84,-0.081322314
2013-04-23,5.82,21.76,0.0,24.6,0.0,19.05,0.0,0.0,4.28,0.0,0.0,0.0,20.96,0.0,0.0,0.0,9479.22,4627.57,4435.56,5092.05,3116.32,4070.93,3075.26,4060.16,13.45,9479.22,0.0,0.0,0.0,68.94,69.78,61.63,-1.350743799
2013-04-24,5.13,21.29,0.0,23.9,0.0,18.66,0.0,0.0,3.62,0.0,0.0,0.0,20.57,0.0,0.0,0.0,9395.1,4532.93,4501.65,4949.74,3173.08,4210.09,3159.74,4502.68,8.01,9395.1,0.0,0.0,0.0,72.61,71.02,65.48,0.117024793
2013-04-25,4.29,20.71,0.0,23.11,0.0,18.27,0.0,0.0,2.7,0.0,0.0,0.0,20.07,0.0,0.0,0.0,9640.31,4975.3,4809.72,5585.87,3230.04,4609.02,3502.27,4993.42,8.01,9640.31,0.0,0.0,0.0,73.4,70.6,67.36,-2.999008259
2013-04-26,3.13,19.84,0.0,22.11,0.0,17.67,0.0,0.0,1.56,0.0,0.0,0.0,19.41,0.0,0.0,0.0,10057.49,5587.19,5181.75,6362.68,3397.72,5245.21,3657.82,5005.35,5.62,10057.49,0.0,0.0,0.0,72.64,67.48,69.61,-1.668099171
2013-04-27,1.7,18.85,0.0,20.89,0.0,16.95,0.0,0.0,0.22,0.0,0.0,0.0,18.56,0.0,0.0,0.0,11085.65,5983.11,5868.01,7368.54,3841.96,5803.16,3719.39,5556.96,2.33,11085.65,0.0,0.0,0.0,77.74,73.45,73.27,-4.228760323
2013-04-28,0.0,17.7,0.0,19.5,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,17.56,0.0,0.0,0.0,10570.42,5635.93,5301.06,7224.01,4196.67,6623.07,3936.39,6381.89,2.33,10570.42,0.0,0.0,0.0,77.89,76.34,71.37,-4.421157017
2013-04-29,0.0,16.47,0.0,18.08,0.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,16.76,0.0,0.0,0.0,9532.44,5067.6,4782.88,7149.47,4262.53,6904.51,3893.52,6322.82,2.33,9532.44,0.0,0.0,0.0,74.53,74.79,66.94,-9.615867752
2013-04-30,0.0,15.27,0.0,16.77,0.0,14.38,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,7920.92,4406.2,4479.4,6813.71,4085.56,7284.73,3905.45,6509.34,2.33,7920.92,0.0,0.0,0.0,72.51,72.0,62.11,-11.04793387
2013-05-01,0.0,14.45,0.0,15.53,0.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,7141.4,3827.4,3467.43,5277.41,3039.26,6081.02,3362.41,5601.91,1.69,7141.4,0.0,0.0,0.0,70.52,74.97,63.89,-12.78942147
2013-05-02,0.0,13.94,0.0,14.89,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,7499.48,3836.82,3688.83,5857.63,3395.2,6960.19,3472.16,5468.41,0.78,7499.48,0.0,0.0,0.0,76.83,76.85,68.32,-8.056859491
2013-05-03,0.0,13.01,0.0,13.6,0.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,14.49,0.0,0.0,0.0,7810.27,3951.21,4023.05,6372.91,3459.83,7076.91,3778.08,6162.37,0.21,7810.27,0.0,0.0,0.0,78.61,77.82,73.57,-11.41289254
2013-05-04,0.0,11.94,0.0,12.29,0.0,11.81,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,7467.55,3560.05,3868.7,6394.45,3417.63,7484.37,4200.5,6769.42,0.01,7467.55,0.01,0.02,0.0,78.37,77.31,71.81,-10.30214874
2013-05-05,0.0,10.92,0.0,10.93,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,8536.68,3902.31,3489.94,6403.74,3093.19,6938.78,3890.59,6161.36,0.69,8536.68,0.14,0.11,0.17,66.59,65.09,65.43,-11.28595039
2013-05-06,0.0,9.84,0.0,9.76,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,18521.54,4539.96,3210.03,5756.86,2669.31,5118.84,3650.6,4602.53,8.32,18521.54,0.24,0.25,0.52,62.31,63.0,60.63,-12.97983469
2013-05-07,0.0,9.46,0.0,9.82,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,29781.36,4753.71,3143.97,6070.99,2810.83,4518.24,3300.3,3697.29,2.85,29781.36,0.06,0.2,0.64,63.69,64.07,57.97,-13.42809915
2013-05-08,0.0,8.93,0.0,9.49,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,27215.63,5000.37,3164.58,6109.78,3098.23,4397.14,3514.59,4122.27,5.88,27215.63,0.08,0.02,0.45,65.78,64.42,63.22,-13.0135537
2013-05-09,0.0,8.02,0.0,8.78,0.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,21791.73,5583.26,3769.65,6597.53,3796.08,5197.63,4012.64,5507.08,5.88,21791.73,0.09,0.09,0.07,68.33,64.12,68.66,-11.32363634
2013-05-10,0.0,6.92,0.0,7.6,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,16111.45,5831.81,4288.82,7626.62,4251.72,5864.5,3915.56,6139.89,5.88,16111.45,0.0,0.01,0.0,71.79,66.6,74.9,-5.849256187999999
2013-05-11,0.0,5.61,0.0,6.11,0.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,14047.92,5305.09,3743.02,7492.93,4020.13,5461.69,3864.55,5818.73,0.26,14047.92,0.0,0.0,0.0,75.72,72.45,76.73,-9.143801637000001
2013-05-12,0.0,4.09,0.0,4.52,0.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,11757.99,4545.12,3257.2,7324.58,3926.51,6098.76,3644.55,5841.35,0.21,11757.99,0.0,0.0,0.0,78.11,75.61,75.62,-12.00396692
2013-05-13,0.0,2.39,0.0,2.76,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,10385.66,4275.73,3183.43,6604.73,3625.34,6523.14,3040.2,6139.85,0.21,10385.66,0.0,0.0,0.01,79.27,77.4,72.04,-12.49884295
2013-05-14,0.0,0.54,0.0,0.8,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,8476.07,3747.55,3004.67,6357.15,3386.31,6455.65,2513.68,5729.61,0.21,8476.07,0.0,0.0,0.0,77.26,78.16,70.93,-13.81090907
2013-05-15,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,7540.76,3224.08,2505.26,5311.46,3244.76,6530.32,2296.73,5750.35,0.12,7540.76,0.0,0.0,0.0,75.04,74.96,70.4,-15.04462807
2013-05-16,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,11336.11,2568.23,2369.48,4398.36,3181.48,6043.41,2190.41,5671.41,0.0,11336.11,0.1,0.06,0.35,68.77,67.93,66.67,-16.13355369
2013-05-17,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,12065.16,2935.98,2536.9,4252.75,2954.0,4933.98,1847.47,4602.42,0.0,12065.16,0.12,0.02,0.24,61.57,58.52,60.79,-16.12462807
2013-05-18,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,9763.88,2663.64,2549.08,4246.74,3362.14,5479.91,1994.21,4828.03,0.0,9763.88,0.0,0.0,0.04,66.91,64.37,63.12,-15.12793386
2013-05-19,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,7962.47,2267.44,2342.68,4043.7,3837.26,5876.08,1483.66,5322.91,0.0,7962.47,0.0,0.0,0.0,69.67,69.93,63.61,-13.43801651
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6925.96,2002.47,2101.82,4009.38,3735.09,5479.89,1113.72,5785.54,0.0,6925.96,0.0,0.0,0.0,76.6,74.31,69.91,-12.33917353
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6085.21,1857.11,1597.61,3654.93,2697.07,5933.29,901.43,6318.29,0.0,6085.21,0.0,0.0,0.01,70.66,71.07,64.23,-12.63867766
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.43,1544.39,1243.58,2536.61,2081.25,5058.51,793.49,6045.88,0.0,5168.43,0.0,0.0,0.01,58.11,59.01,52.5,-14.24330576
2013-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.28,1451.38,1169.66,1987.28,1922.17,4353.77,733.42,5332.65,0.0,4920.28,0.0,0.0,0.04,59.11,59.14,57.09,-14.83636361
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4754.25,1484.35,1081.2,1817.5,1769.62,4347.16,648.89,4731.78,0.0,4754.25,0.0,0.0,0.0,65.74,64.31,60.73,-10.10380164
2013-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.2,1489.93,775.04,1798.94,1533.98,4529.41,591.53,3329.76,0.0,4715.2,0.0,0.0,0.03,66.32,64.87,63.68,-13.03537188
2013-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.88,1357.63,646.47,1540.72,1453.41,4893.31,554.71,2499.26,0.0,5861.88,0.03,0.03,0.21,64.6,63.26,62.39,-13.13256196
2013-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9342.49,1897.98,758.51,1349.99,1386.18,5189.28,522.04,2103.66,1.18,9342.49,0.25,0.16,0.46,62.68,61.45,55.6,-13.75338841
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12469.58,3101.85,2052.92,2157.19,1411.64,4387.51,508.37,1857.44,6.2,12469.58,0.15,0.37,0.18,65.29,65.13,61.2,-18.43041319
2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12708.77,2807.05,1770.6,2699.86,1390.54,4101.79,551.25,1733.79,4.88,12708.77,0.1,0.28,0.27,66.78,63.77,64.49,-20.71537187
2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8555.73,2314.9,1414.58,2134.17,1287.12,4577.93,575.59,1596.84,0.21,8555.73,0.01,0.0,0.0,70.81,68.55,65.36,-16.13553716
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6365.65,1687.8,1105.75,1396.36,1094.27,3870.38,508.45,1370.7,0.21,6365.65,0.0,0.0,0.0,74.61,74.2,69.82,-10.24066114
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630.18,1362.25,703.0,1205.28,961.28,3746.73,458.14,1150.06,0.19,5630.18,0.0,0.0,0.0,80.45,79.84,75.97,-6.442314038999998
2013-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5056.13,1036.18,505.87,1147.42,845.96,4102.45,452.79,1096.36,0.0,5056.13,0.0,0.0,0.0,78.18,78.37,74.07,-10.47074378
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4501.44,896.06,384.75,846.67,763.46,3974.97,447.7,890.91,0.0,4501.44,0.0,0.0,0.0,81.94,75.16,76.75,-10.72661155
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.41,730.72,359.91,796.17,541.01,3891.23,426.95,761.59,0.0,4298.41,0.0,0.0,0.0,74.41,70.38,80.23,-15.21123964
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.06,642.77,259.48,676.59,484.48,3813.34,428.91,713.01,0.03,3974.06,0.0,0.02,0.0,73.89,69.57,79.3,-16.86545452
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.32,566.98,224.93,618.59,560.31,4091.54,471.83,762.98,0.01,3925.32,0.01,0.01,0.0,75.77,71.69,83.26,-17.51999997
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.49,446.53,182.13,514.25,525.99,3148.56,448.54,752.3,0.0,3949.49,0.0,0.0,0.0,82.04,79.6,85.78,-13.43206609
2013-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.64,352.42,182.13,401.46,446.59,1712.37,404.48,738.84,0.0,3814.64,0.0,0.0,0.0,92.55,89.43,88.55,-12.34314048
2013-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.05,314.65,149.07,302.98,383.54,1142.65,372.14,643.48,0.0,3111.05,0.0,0.0,0.02,88.02,82.62,88.69,-13.253553699999998
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.67,207.52,99.54,243.72,285.46,897.13,306.01,572.94,0.0,2655.67,0.0,0.0,0.01,75.0,70.75,78.12,-14.22942146
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.53,141.7,95.72,223.56,237.38,802.77,178.77,545.43,0.0,2077.53,0.0,0.0,0.0,69.97,67.81,71.09,-12.29553717
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.63,111.69,95.72,198.15,220.48,736.15,161.24,541.89,0.0,1696.63,0.0,0.0,0.0,69.62,67.59,67.37,-14.61223138
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.1,103.0,84.73,194.15,199.1,623.4,110.19,504.1,0.0,1566.1,0.0,0.0,0.0,70.7,70.97,66.32,-17.02214873
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.39,54.93,51.4,141.55,199.1,591.12,86.31,483.03,0.0,1539.39,0.0,0.0,0.0,74.56,74.77,71.39,-14.23537188
2013-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.94,43.43,37.46,69.81,193.49,523.78,86.31,444.77,0.0,1609.94,0.0,0.0,0.0,76.34,72.49,75.66,-12.81520659
2013-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.46,37.76,0.74,56.32,186.23,448.76,86.31,357.5,0.0,1670.46,0.0,0.0,0.0,74.88,72.09,73.26,-14.3365289
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.75,37.76,0.74,41.34,167.8,442.74,71.87,307.58,0.0,1676.75,0.0,0.0,0.0,73.46,71.15,71.45,-13.87239667
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.51,37.76,0.74,41.34,149.89,397.73,61.96,276.2,0.0,1507.51,0.0,0.0,0.02,69.43,67.8,66.1,-16.17917353
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.65,37.76,0.74,41.34,149.89,387.88,60.9,243.95,0.0,1313.65,0.0,0.0,0.02,65.96,66.39,63.1,-16.98644625
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.43,37.76,0.45,41.34,139.94,373.02,60.9,221.94,0.0,1318.43,0.0,0.0,0.04,70.7,70.87,65.76,-18.7041322
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.2,37.76,0.0,41.34,127.18,341.52,60.9,209.57,0.0,1421.2,0.0,0.0,0.0,73.57,72.89,69.73,-15.12991733
2013-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.16,29.42,0.0,41.34,118.7,341.52,60.9,175.45,0.0,1378.16,0.0,0.0,0.0,76.62,74.8,73.47,-18.02380162
2013-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.29,40.23,51.83,545.71,211.03,394.31,67.26,185.43,56.86,1652.29,0.06,0.36,0.06,68.92,66.79,67.44,-21.28462806
2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9175.8,4716.48,1445.69,635.95,220.11,461.67,71.3,282.46,0.37,9175.8,0.99,0.46,0.72,61.34,64.21,59.54,-23.05983467
2013-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29760.62,26287.97,8681.42,3645.59,441.52,890.57,196.32,468.76,0.12,29760.62,1.24,0.8,0.83,62.21,65.42,59.9,-24.65256194
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16017.89,9335.81,4646.73,3065.85,635.05,1054.3,399.37,542.07,0.0,16017.89,0.18,0.13,0.21,69.1,70.98,64.62,-22.21289252
