datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
2006-10-01,3089.0409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5190000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
2006-10-02,3080.769507668005,7.1012129584869745,7.1012129584869745,3.080567797196652,4530.333333333333,3.080567797196652,0.0,1852.1387685802829,723.1660223132657,1.8183281633492536,1.8183281633492536,0.9357475181879633,967.0,0.9357475181879633,0.0,0.0,2732.651470186841,4.369791023856179,4.369791023856179,4.369791023856179,3325.0666666666666,4.369791023856179,0.0,940.4162002720473,19.059164169240795,6.670707459234278,6.217608019305763,6.170848690700754,82.0,10.040788288461538,8.739582047712357
2006-10-03,3072.9265292443924,6.7494859631476185,6.7494859631476185,2.7552924147605222,4508.666666666667,2.7552924147605227,0.0,1848.8424972051125,722.4958170266455,1.714860030172479,1.714860030172479,0.8380858366240919,959.0,0.838085836624092,0.0,0.0,2730.279231204733,3.888024109413498,3.888024109413498,3.888024109413498,3312.6,3.888024109413498,0.0,938.6194575438957,19.404046970798113,6.79141643977934,6.415553745005978,6.197076786012795,82.40572866247109,8.983445628461537,7.776048218826996
2006-10-04,3066.434999363101,5.553718998912,5.553718998912,1.5859770634281296,4487.0,0.9101288386529768,0.0,1845.6772124128906,722.2029315783668,1.3668355096954838,1.3668355096954838,0.49586776775999997,951.0,0.2772074582701,0.0,0.0,2729.50726776915,2.3801652852479998,2.3801652852479998,2.3801652852479998,3300.133333333333,1.3780817388169726,0.0,936.6078165629874,23.49341504643613,8.222695266252645,8.026635146249175,7.24408463393431,82.77756079911651,2.9683407423076917,2.756163477633945
2006-10-05,3058.3638608553415,7.45566946498456,7.45566946498456,3.514379142403915,4465.333333333333,3.5143791424039152,0.0,1842.1122639717607,721.9113839776455,1.937055503180204,1.937055503180204,1.0718942128576232,943.0,1.0718942128576232,0.0,0.0,2726.9286844534076,4.805049722220446,4.805049722220446,4.805049722220446,3287.6666666666665,4.805049722220446,0.0,934.6050431798616,18.380413971481985,6.433144890018697,5.992043657451256,5.955225424012033,83.00544111711861,11.465683388153845,9.610099444440891
2006-10-06,3050.3569765527013,6.952731218033527,6.952731218033527,3.037892508356108,4443.666666666667,3.037892508356108,0.0,1838.5587732380727,721.2342888007972,1.787427995584339,1.787427995584339,0.9280731568746616,935.0,0.9280731568746616,0.0,0.0,2724.512030307499,4.121426485700844,4.121426485700844,4.121426485700844,3275.2,4.121426485700844,0.0,932.5943115942591,18.909210310931613,6.618223608826064,6.2779426683764346,6.0130440337291144,83.3792886304564,9.914914163076924,8.242852971401687
2006-10-07,3041.3797740523596,7.734212614833186,7.734212614833186,3.845825518058992,4422.0,3.845825518058992,0.0,1835.178928637486,720.2658174569515,2.030091328545474,2.030091328545474,1.1765429414486999,927.0,1.1765429414486999,0.0,0.0,2720.89512292064,5.152620789950471,5.152620789950471,5.152620789950471,3262.7333333333336,5.152620789950471,0.0,930.7294221908763,17.875617335458163,6.256466067410356,5.816657569731996,5.802493698315811,83.71425751045919,12.55592114876923,10.305241579900942
2006-10-08,3031.9478897660615,8.037242306093162,8.037242306093162,4.175306822222195,4400.333333333333,4.175306822222194,0.0,1831.8483335682004,719.0828065317768,2.1268707048001376,2.1268707048001376,1.2791287693162667,919.0,1.2791287693162667,0.0,0.0,2716.5949435317007,5.545289985084715,5.545289985084715,5.545289985084715,3250.2666666666664,5.545289985084715,0.0,928.8487711352063,17.423791681623175,6.0983270885681105,5.633592050576,5.691872542479064,84.06710425616318,13.636088978846152,11.09057997016943
2006-10-09,3022.756875240744,7.634290087073779,7.634290087073779,3.798806216106038,4378.666666666667,3.7988062161060374,0.0,1828.9897224661227,718.0040730759825,2.0072263986880077,2.0072263986880077,1.16529091481704,911.0,1.1652909148170398,0.0,0.0,2712.746281377559,4.994589824103573,4.994589824103573,4.994589824103573,3237.8,4.994589824103573,0.0,926.942863011467,17.83148033002665,6.241018115509327,5.861573523642948,5.728888690874376,84.41707746055563,12.410242827307693,9.989179648207147
2006-10-10,3014.7247538022975,6.813453664573601,6.813453664573601,3.004421406509085,4357.0,3.0044214065090853,0.0,1825.744265744469,717.2111153433046,1.7590047574412868,1.7590047574412868,0.9228757251832223,903.0,0.9228757251832223,0.0,0.0,2710.1628180123753,3.8850085440839703,3.8850085440839703,3.8850085440839703,3225.3333333333335,3.8850085440839703,0.0,925.0981034421574,18.748371775776278,6.561930121521696,6.333071919855374,5.853369734399207,84.73286562696784,9.818242829230769,7.770017088167941
2006-10-11,3007.5073966512614,5.81192460111818,5.81192460111818,2.0293439559568904,4335.333333333333,2.02934395595689,0.0,1822.7006154755434,716.7666014920687,1.4544967376113491,1.4544967376113491,0.6241741569661878,895.0,0.6241741569661879,0.0,0.0,2709.0126689488293,2.533062357718213,2.533062357718213,2.533062357718213,3212.866666666667,2.533062357718213,0.0,922.9898322416966,19.88608458064129,6.960129603224448,6.910174091649631,6.01578088576721,84.99890429720433,6.633795282307694,5.066124715436426
2006-10-12,3000.4358338468,5.553718998912,5.553718998912,1.797589966653936,4313.666666666667,0.0,0.0,1819.3115878498443,716.4048246882874,1.3203838967922579,1.3203838967922579,0.49586776775999986,887.0,0.0,0.0,0.0,2707.8986160468503,2.3801652852479998,2.3801652852479998,2.3801652852479998,3200.4,0.0,0.0,920.960126585529,38.97973865966193,18.772204569838685,8.528925605472,11.678608484351246,85.21226486696962,0.0,0.0
2006-10-13,2991.8964700264423,6.943340640848181,6.943340640848181,3.2136632214933423,4292.0,2.9268533046213414,0.0,1816.0584241116098,715.5971391910884,1.7931837661009364,1.7931837661009364,0.9744740886815816,879.0,0.9027716094635816,0.0,0.0,2704.351936425911,4.8388610135274694,4.8388610135274694,4.8388610135274694,3187.9333333333334,4.719356881497469,0.0,918.9325097392071,14.499395008702393,5.95041321312,3.829624914084924,4.719356881497469,84.77314535124208,9.574062285212307,9.438713762994938
2006-10-14,2976.617667038218,14.004607161190787,14.004607161190787,10.301381354739174,4270.333333333333,2.9258441768671726,0.0,1812.5269807427617,713.0630102721162,3.560568257492202,3.560568257492202,2.7476650316857505,871.0,0.9037807372177505,0.0,0.0,2698.0817255602833,7.743279727834789,7.743279727834789,7.743279727834789,3175.4666666666667,4.670139237054789,0.0,916.8808377769782,14.450177364259714,5.950413213120001,3.829624914084924,4.670139237054789,85.10014305224314,9.574062285212307,9.340278474109578
2006-10-15,2968.0915313380747,7.416644323186674,7.416644323186674,3.739870129638287,4248.666666666667,2.9246635191662875,0.0,1808.5838143428568,712.2028399517477,1.9158598217301845,1.9158598217301845,1.1087630475366361,863.0,0.904961394918636,0.0,0.0,2694.64879369507,4.960591013642109,4.960591013642109,4.960591013642109,3163.0,4.620921592612109,0.0,914.8897688038384,14.400959719817031,5.950413213119998,3.8296249140849232,4.620921592612109,85.40915587968914,9.574062285212307,9.241843185224218
2006-10-16,2959.1195076903027,8.2151030993247,8.2151030993247,4.564780518679539,4227.0,2.9236565544075397,0.0,1804.9595812287712,711.1495717150094,2.1175396733260285,2.1175396733260285,1.3162493507453834,855.0,0.9059683596773833,0.0,0.0,2691.030962496584,5.255505599949429,5.255505599949429,5.255505599949429,3163.0,4.5717039481694295,0.0,913.0625295488661,14.351742075374354,5.95041321312,3.8296249140849232,4.5717039481694295,85.70117300162562,9.574062285212307,9.143407896338859
2006-10-17,2951.052378979685,7.324847710147338,7.324847710147338,3.700976742405403,4205.333333333333,3.7009767424054028,0.0,1801.4858660119617,710.2715824474764,1.943941322593108,1.943941322593108,1.148457451625366,847.0,1.1484574516253658,0.0,0.0,2688.163341250452,4.483579755831364,4.483579755831364,4.483579755831364,3163.0,4.483579755831364,0.0,911.2726820964325,17.544584183862135,6.140604464351748,5.988465367337308,5.415514352173078,85.97712918185559,12.123585485076921,8.967159511662729
2006-10-18,2943.4059609309893,6.600148089376968,6.600148089376968,3.0027287345382585,4183.666666666667,3.0027287345382585,0.0,1798.1693068990107,709.582504486417,1.7227045592781183,1.7227045592781183,0.9330271399232796,839.0,0.9330271399232796,0.0,0.0,2686.166177837487,3.4999183754656076,3.4999183754656076,3.4999183754656076,3163.0,3.4999183754656076,0.0,909.3372580005638,18.346748609927147,6.421362013474501,6.4050976650505635,5.520288931402082,86.21758940621604,9.839389686153844,6.999836750931215
2006-10-19,2934.2913799717594,7.729444398621245,7.729444398621245,4.158476656685762,4162.0,2.920790708213761,0.0,1794.6690582396602,708.58988092796,2.0021266607310975,2.0021266607310975,1.218255692989162,831.0,0.9088342058711617,0.0,0.0,2682.648409403124,4.939753493371389,4.939753493371389,4.939753493371389,3163.0,4.424051014841389,0.0,907.3574863254213,14.204089142046314,5.950413213120001,3.829624914084924,4.424051014841389,86.41595268077872,9.574062285212307,8.848102029682778
2006-10-20,2925.89097389494,6.968838909029189,6.968838909029189,3.424322779996931,4140.333333333333,2.919727739524931,0.0,1790.8044187833916,707.7310377534507,1.8141104508070243,1.8141104508070243,1.036045934677992,823.0,0.9098971745599919,0.0,0.0,2679.3547776048877,4.5850813039287095,4.5850813039287095,4.5850813039287095,3163.0,4.37483337039871,0.0,905.2894733637539,14.154871497603633,5.950413213120001,3.8296249140849223,4.37483337039871,86.65259597865526,9.574062285212307,8.74966674079742
2006-10-21,2914.76623969161,9.786870375615706,9.786870375615706,6.268805859486674,4118.666666666667,2.9187232204146736,0.0,1787.2230327479906,706.1149849316214,2.5206804179543782,2.5206804179543782,1.7484223534382493,815.0,0.9109016936702493,0.0,0.0,2674.8482754879387,5.72148349223603,5.72148349223603,5.72148349223603,3163.0,4.3256157259560295,0.0,903.1919638564193,14.105653853160952,5.950413213119998,3.8296249140849232,4.3256157259560295,86.8762238951486,9.574062285212307,8.651231451912059
2006-10-22,2904.263200148067,9.19291447274188,9.19291447274188,5.701301569516073,4097.0,2.917698268444073,0.0,1783.7846226680556,704.6417000549217,2.3742790838120755,2.3742790838120755,1.6078274709088496,807.0,0.9119266456408498,0.0,0.0,2670.6539005737136,5.436232790293349,5.436232790293349,5.436232790293349,3163.0,4.276398081513349,0.0,901.134867256937,14.056436208718273,5.950413213120001,3.8296249140849223,4.276398081513349,87.0875522762348,9.574062285212307,8.552796163026699
