,FOL_pr,ORO_pr,SHA_pr,YRS_pr
2040-10-28,0.0,8.030942e-06,0.0,0.0
2040-10-29,0.0,0.008733449,0.012872051,0.0035720575
2040-10-30,33.593662,26.83689,17.22635,38.14521
2040-10-31,10.48257,7.544395,2.725981,16.214119
2040-11-01,11.523683,11.115238,9.433042,15.257668
2040-11-02,1.2910744,0.42677528,0.3813335,0.6261026
2040-11-03,0.32225817,0.031969372,0.021665504,0.06439509
2040-11-04,0.057964046,0.0039074547,0.00032317895,0.026577309
2040-11-05,0.2235435,5.8560143,14.971669,1.3504459
2040-11-06,31.486763,37.63028,23.188515,38.89886
2040-11-07,3.301373,2.611319,2.178119,3.3961823
2040-11-08,1.2086546,1.0725603,2.8721356,1.2851453
2040-11-09,0.16849425,0.41666514,0.19942579,0.7096708
2040-11-10,0.0,0.0,0.0009400073,0.0
2040-11-11,0.0,0.0023530659,0.017824242,0.0
2040-11-12,0.0,0.0013387579,0.27494833,0.0
2040-11-13,7.145579e-05,0.011068645,0.040135115,0.00031017867
2040-11-14,0.0,0.0,0.0,0.0
2040-11-15,0.0,0.0,0.0,0.0
2040-11-16,0.0,4.3367083e-05,4.0397368e-05,0.0
2040-11-17,0.0,0.0,0.0,0.0
2040-11-18,0.0,0.0,0.0,0.0
2040-11-19,0.12788354,1.2279825,2.4127758,0.43100825
2040-11-20,0.92845637,5.52219,6.8230524,3.3238335
2040-11-21,0.41426644,0.7470699,2.5540762,0.149282
2040-11-22,1.2806509,2.5801146,3.065139,3.0268455
2040-11-23,31.790188,54.505558,24.518023,63.454697
2040-11-24,60.037586,42.552696,15.548396,68.01994
2040-11-25,21.133234,15.305779,13.283377,21.746092
2040-11-26,0.22557329,0.24752788,1.2928059,0.19154634
2040-11-27,10.187691,6.7688894,4.19251,11.622789
2040-11-28,0.0007949457,0.0,0.007400403,0.0
2040-11-29,0.0018623166,0.00013672678,0.015980233,0.00039822937
2040-11-30,0.91550875,2.8192515,4.4966397,1.6984013
2040-12-01,3.5550969,1.3512754,0.27564082,2.808663
2040-12-02,5.131233,4.5036135,0.5122934,3.5161314
2040-12-03,0.06633479,0.009548187,0.00054272986,0.016953764
2040-12-04,2.0841273e-05,0.0,0.0,0.0
2040-12-05,0.0,0.00045696052,0.0,0.0
2040-12-06,0.0,0.0012630663,0.0,0.0
2040-12-07,0.7301092,3.0794933,8.101662,1.6119674
2040-12-08,9.019424,2.3859375,4.168562,4.2234197
2040-12-09,0.99140817,1.8606691,1.6037025,1.1977279
2040-12-10,0.00040938213,0.00070993527,0.039885595,0.00031618212
2040-12-11,0.008528546,0.2274441,4.4937735,0.0001781026
2040-12-12,1.3964516,2.777424,5.6598177,1.9831703
2040-12-13,0.9812496,1.401857,4.257248,1.426984
2040-12-14,0.8105037,1.6694568,3.496084,1.031248
2040-12-15,29.54595,27.818115,21.80702,39.43914
2040-12-16,24.059843,25.825245,17.040812,32.09531
2040-12-17,0.47460118,1.4919815,4.8304834,1.5546265
2040-12-18,0.05667933,0.0027614392,1.5719601,0.005909404
2040-12-19,34.581306,46.35341,30.98675,45.89189
2040-12-20,13.876182,9.429173,5.393996,15.466099
2040-12-21,0.44283313,0.20298466,0.037847284,0.48831528
2040-12-22,0.017426282,0.06629843,0.81200165,0.0019191054
2040-12-23,5.2969584,6.2454224,14.686055,5.6239614
2040-12-24,12.15441,10.951031,7.364405,14.973391
2040-12-25,11.243456,9.511311,12.377858,13.868032
2040-12-26,57.237583,51.30124,26.36043,69.28546
2040-12-27,0.0074001406,0.077055275,0.3047762,0.09289751
2040-12-28,0.0,0.0,0.0,0.0
2040-12-29,0.0,0.0,0.0,0.0
2040-12-30,0.0,0.0,0.24704331,1.1006338e-05
2040-12-31,6.0965896,16.428347,14.9416485,17.22842
2041-01-01,2.11203,1.7238958,2.4043381,2.1776874
2041-01-02,0.07462813,0.16219491,0.77591974,0.09615538
2041-01-03,8.4614,9.073327,18.573935,10.77671
2041-01-04,17.632578,10.452977,5.9359717,17.719389
2041-01-05,0.04751736,0.037153143,0.14870864,0.018328557
2041-01-06,0.016859101,0.00068544084,0.00026916942,0.00076844264
2041-01-07,0.0,0.00056778756,0.0,0.0
2041-01-08,0.0,1.6061883e-06,0.0008999392,0.0
2041-01-09,0.23186809,1.3290939,3.9762275,0.6473689
2041-01-10,11.748066,11.562762,11.335275,14.76529
2041-01-11,3.2388551,5.179788,8.746553,3.2493737
2041-01-12,16.038528,7.66652,8.709238,11.8213825
2041-01-13,28.475407,25.151827,14.290045,33.39999
2041-01-14,11.400351,7.6814704,2.7045853,20.510975
2041-01-15,0.7772477,4.1268444,6.2515736,2.541556
2041-01-16,34.378086,15.912224,8.340284,30.154982
2041-01-17,8.451177,16.54127,13.08395,16.802765
2041-01-18,29.759825,41.080795,26.645088,37.338787
2041-01-19,7.9575047,7.5086575,7.6631665,11.705176
2041-01-20,0.029508265,0.110135935,0.37784714,0.064465135
2041-01-21,12.415166,19.69313,11.376556,30.0379
2041-01-22,0.35779852,0.3048706,0.5829716,1.1003819
2041-01-23,0.0,0.00070471514,0.0001306328,0.0
2041-01-24,0.0,0.00081514055,0.012690263,0.0
2041-01-25,0.0,0.0,0.0016031609,0.0
2041-01-26,0.0,0.0,0.0007152969,0.0
2041-01-27,0.0,0.00016864979,0.0012499033,0.0
2041-01-28,0.029767292,0.0022884167,0.0013451885,0.0031398085
2041-01-29,3.8202336,5.53176,6.5791445,4.4197497
2041-01-30,7.0223346,2.9245224,4.686906,4.559336
2041-01-31,0.7336947,0.5181688,1.2493591,0.6046783
2041-02-01,0.52702516,0.35644773,2.1461542,0.1824751
2041-02-02,3.7489088,6.390099,12.779453,5.623307
