,BND_fnf,SHA_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_pr,ORO_pr,FOL_pr,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_tas,ORO_tas,FOL_tas
1990-01-30,5467.42,4271.47,2735.61,2860.45,1929.15,198.04,221.62,126.75,191.56,488.79,197.44,9.389409722222217,13.578225806451615,19.198484848484853,10.384584426879883,24.54774475097656,24.54774475097656,25.71697235107422,4.15,7.6400000000000015,9.4
1990-01-31,5473.99,4363.65,2759.9,3123.61,2208.26,248.47,244.22,157.36,208.05,607.06,261.8,2.326041666666667,3.8314516129032254,12.710606060606064,10.384584426879883,24.54774475097656,24.54774475097656,25.71697235107422,2.66,5.92,7.43
1990-02-01,5862.62,4637.28,2836.41,3463.47,2637.78,380.98,374.51,263.55,245.28,744.34,397.71,6.1164930555555586,7.92459677419355,11.088636363636363,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,1.46,3.9,7.2
1990-02-02,6213.47,4790.61,2830.46,3623.27,2885.21,489.0,519.04,353.77,272.67,798.2,504.98,1.1859375,0.5125,0.2371212121212121,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,1.15,4.87,6.7
1990-02-03,6222.65,4698.86,2781.85,3715.07,2887.31,459.99,510.12,344.04,264.82,812.11,490.69,4.5288194444444425,0.6725806451612903,3.2333333333333334,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,4.22,5.28,8.32
1990-02-04,6060.17,4611.84,2676.3,3636.33,2754.84,373.27,430.98,378.1,267.7,805.77,419.87,7.786111111111106,17.341129032258063,24.414393939393946,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,1.79,5.05,7.44
1990-02-05,6253.54,4823.31,2750.01,3945.96,2971.89,472.65,530.51,523.09,414.87,917.1,499.94,1.099826388888889,5.008467741935486,4.7689393939393945,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,3.44,4.61,6.3
1990-02-06,6593.44,5029.98,2826.01,4261.94,3332.72,528.17,604.47,583.49,572.2,1014.91,590.63,3.6182291666666666,11.712096774193547,8.463636363636365,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,1.83,4.18,6.71
1990-02-07,6723.66,5173.42,2897.71,4470.4,3489.31,486.63,528.46,512.08,578.3,1030.84,573.2,0.07812499999999993,0.03225806451612903,0.765909090909091,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,2.02,3.59,4.45
1990-02-08,6802.55,5215.76,2956.38,4658.89,3493.2,481.57,474.11,418.35,511.28,1045.1,549.43,0.2050347222222223,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,2.26,3.17,5.67
1990-02-09,6666.5,5074.94,2899.84,4609.06,3347.49,406.3,395.83,321.71,402.91,1026.14,497.02,0.3520833333333335,0.00967741935483871,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,4.55,7.0200000000000005,7.1000000000000005
1990-02-10,6466.65,4934.63,2851.72,4528.27,3203.53,360.17,335.88,246.28,302.52,1014.21,454.94,0.0,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,6.63,8.040000000000001,8.86
1990-02-11,6361.75,4850.61,2786.43,4380.63,3105.41,335.71,308.24,205.74,254.47,1000.76,433.28,0.010763888888888892,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,9.36,9.93,10.41
1990-02-12,6392.13,4925.98,2739.51,4261.77,3078.86,343.88,315.51,192.24,252.28,1008.9,426.56,0.07465277777777775,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,7.66,8.790000000000001,10.76
1990-02-13,6636.77,5165.0,2694.75,4152.38,3126.74,379.27,370.45,211.41,270.4,1039.52,431.23,0.5887152777777774,0.0032258064516129032,0.19015151515151515,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,3.43,2.87,7.25
1990-02-14,6935.05,5408.78,2633.14,3984.68,3150.1,405.35,428.57,238.7,273.76,1054.3,435.86,0.5282986111111113,0.10685483870967744,0.7643939393939393,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,-0.32,1.32,3.29
1990-02-15,7016.72,5405.0,2518.01,3767.89,3063.29,404.07,426.86,236.44,247.61,1033.02,428.8,1.2991319444444445,0.0,2.0537878787878787,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,-0.24,1.12,2.06
1990-02-16,6791.5,5126.17,2383.87,3569.5,2959.45,395.0,385.09,214.51,212.37,1018.91,417.68,16.491145833333334,25.950806451612912,27.79015151515151,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,0.42,1.97,4.26
1990-02-17,6672.37,5049.3,2352.39,3643.03,3078.82,420.72,367.18,275.1,230.62,1116.12,484.58,10.729513888888876,19.672177419354846,34.19924242424243,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,-1.13,0.81,3.04
1990-02-18,6869.02,5104.68,2352.6,3962.64,3520.38,570.24,477.03,458.12,361.43,1175.82,646.53,4.355034722222217,4.622983870967744,13.579545454545453,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,0.23,3.45,3.51
1990-02-19,6856.58,4988.33,2329.36,4158.07,3791.74,743.42,613.35,530.75,501.34,1140.46,729.47,0.048437500000000015,3.0229838709677415,0.4643939393939394,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,3.06,4.3,4.16
1990-02-20,6645.83,4910.61,2292.69,4181.36,3673.57,766.04,592.1,443.67,490.19,1108.06,683.03,1.163368055555556,7.723790322580645,7.383333333333335,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,5.11,3.61,6.29
1990-02-21,6607.88,4933.16,2245.18,4155.43,3652.79,741.23,531.84,373.48,472.26,1061.44,639.79,0.0,0.0,1.7371212121212125,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,5.3100000000000005,6.6000000000000005,6.6000000000000005
1990-02-22,6715.49,5042.71,2243.08,4118.8,3812.23,747.55,548.6,379.57,539.32,1047.99,626.49,0.0,0.0,9.115151515151517,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,11.02,9.3,9.53
1990-02-23,7028.31,5374.8,2310.9,4220.37,4358.78,783.42,644.56,454.25,627.19,1091.37,651.4,0.0,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,11.67,10.17,12.73
1990-02-24,7712.56,6107.66,2451.83,4472.66,5217.6,868.29,770.45,526.99,773.83,1181.51,721.16,0.0013888888888888892,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,11.44,12.47,14.27
1990-02-25,8683.35,7001.79,2615.46,4765.06,5856.72,1002.36,893.02,575.81,921.39,1314.47,791.89,0.0,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,12.42,12.7,14.92
1990-02-26,9521.84,7671.65,2805.44,5079.65,6348.47,1153.22,999.87,617.85,991.61,1499.65,854.65,0.0,0.0032258064516129032,0.02121212121212121,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,12.31,11.5,14.16
1990-02-27,10064.13,8074.92,3012.2,5400.21,6764.52,1299.73,1073.95,658.39,986.26,1707.52,919.3,0.0,0.05120967741935484,0.09318181818181816,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,13.54,12.31,14.51
1990-02-28,10425.13,8319.15,3222.41,5681.4,7039.98,1426.06,1136.72,692.57,954.16,1914.27,988.18,0.00017361111111111112,0.0,0.0,34.66069793701172,100.53726196289062,100.53726196289062,73.66726684570312,13.49,12.04,13.95
1990-03-01,10669.35,8485.99,3453.39,5881.2,7209.72,1523.98,1198.5,725.63,924.98,2111.15,1060.61,0.4404513888888889,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,12.62,12.35,14.53
1990-03-02,10873.38,8621.18,3698.76,5997.97,7284.43,1604.09,1258.08,767.45,913.12,2274.89,1136.17,10.994444444444449,1.872983870967742,3.97121212121212,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,11.08,11.29,12.81
1990-03-03,11385.27,9168.54,3909.0,6083.63,7357.65,1662.1,1330.84,848.8,948.41,2379.49,1208.5,9.325,6.717741935483869,11.623484848484848,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,8.65,10.15,11.61
1990-03-04,12963.61,10853.12,4265.56,6657.44,7653.47,1840.13,1521.26,993.77,995.43,2564.48,1395.79,6.4359375,2.2221774193548387,9.296969696969695,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,8.42,10.68,12.41
1990-03-05,15677.57,13213.94,4637.78,7301.85,8187.28,1973.5,1693.39,1072.08,1012.26,2713.73,1579.48,6.790277777777775,11.297177419354847,17.20151515151515,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,4.84,6.21,8.35
1990-03-06,17896.67,14606.51,4958.77,7684.27,8921.28,2128.2,1889.03,1107.09,1051.28,2858.76,1811.31,0.2928819444444444,0.022580645161290328,0.13409090909090907,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,8.59,8.99,9.76
1990-03-07,18416.32,14774.63,5191.84,7934.49,9391.16,2247.33,2027.54,1112.39,1037.67,2979.38,1965.11,0.966666666666667,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,10.56,10.96,11.83
1990-03-08,18250.21,14590.93,5206.3,7834.94,9253.26,2171.05,1930.17,1037.43,931.6,2927.21,1877.28,3.1644097222222225,0.2854838709677419,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,7.31,10.76,11.98
1990-03-09,17790.67,13966.5,5297.0,7651.26,8938.73,2131.99,1847.4,979.11,868.72,2854.4,1803.54,0.9798611111111112,0.035483870967741936,0.3977272727272727,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,7.07,8.26,9.41
1990-03-10,16955.31,13150.68,5454.05,7414.08,8595.48,2068.18,1812.14,940.71,877.06,2735.22,1722.62,6.960590277777773,7.7572580645161295,8.309848484848485,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,8.3,9.24,10.73
1990-03-11,16480.5,12804.76,5714.76,7399.61,8311.72,2007.23,1822.4,957.86,1040.53,2631.2,1666.9,4.364583333333334,6.293548387096777,13.740909090909096,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,4.47,7.0600000000000005,7.04
1990-03-12,16395.24,12601.48,5758.76,7520.21,8154.76,2064.54,1969.18,1052.14,1307.15,2555.55,1705.94,6.287152777777778,11.332258064516125,7.898484848484847,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,4.0600000000000005,5.53,7.12
1990-03-13,16017.53,12271.79,5556.83,7568.11,7937.57,2224.15,2189.75,1117.13,1422.44,2458.49,1818.71,0.44375,0.28387096774193554,2.687121212121212,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,4.45,4.76,6.15
1990-03-14,15492.55,11965.4,5373.6,7502.84,7600.61,2239.97,2248.16,1087.42,1403.59,2327.47,1847.81,2.174999999999999,0.5846774193548389,1.7454545454545458,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,5.4,7.41,7.94
1990-03-15,15061.37,11559.63,5142.74,7277.19,7210.83,2158.09,2177.93,1022.15,1354.11,2200.65,1785.57,0.07760416666666663,0.9088709677419358,0.13030303030303034,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,5.05,6.04,8.93
1990-03-16,14420.46,11001.09,4958.19,7046.81,6849.68,2116.02,2130.45,964.99,1308.71,2127.27,1726.61,0.007638888888888888,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,11.32,11.92,11.97
1990-03-17,13753.28,10529.5,4860.03,6779.59,6567.08,2083.98,2111.81,915.63,1308.42,2123.43,1668.15,0.0,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,11.53,12.8,15.2
1990-03-18,13278.17,10294.17,5007.22,6530.87,6379.48,2095.87,2138.4,881.26,1358.26,2158.42,1639.28,0.0,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,12.49,14.87,15.81
1990-03-19,13022.6,10175.79,5505.92,6345.63,6272.14,2133.44,2215.04,867.57,1460.09,2180.74,1630.58,0.109375,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,13.62,15.79,16.89
1990-03-20,12640.79,9898.8,6248.75,6208.63,6207.84,2190.49,2339.17,865.79,1594.38,2202.85,1613.28,0.0,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,13.41,13.4,15.63
1990-03-21,12153.12,9572.09,7159.45,6160.55,6219.92,2296.95,2518.93,884.83,1773.87,2240.26,1601.57,0.02013888888888889,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.46,16.240000000000002,17.6
1990-03-22,11780.17,9413.26,8330.01,6231.31,6337.02,2461.33,2746.2,943.85,2003.82,2292.38,1610.09,0.28350694444444435,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,15.24,15.73,17.19
1990-03-23,11572.0,9396.58,9618.83,6374.14,6492.53,2654.21,2999.86,1034.37,2210.72,2350.69,1629.32,0.6616319444444443,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,15.2,14.63,17.31
1990-03-24,11502.22,9458.48,10801.84,6536.67,6632.0,2867.89,3282.39,1142.64,2385.61,2408.69,1655.62,0.04878472222222223,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.57,15.08,17.240000000000002
1990-03-25,11403.93,9455.23,11766.97,6688.7,6739.7,3102.79,3584.88,1279.3,2615.08,2451.45,1690.23,0.29166666666666674,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.62,14.43,16.990000000000002
1990-03-26,11182.68,9295.64,12396.86,6782.13,6765.46,3316.52,3913.48,1443.02,2935.67,2459.33,1713.41,3.2630208333333304,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,11.92,13.33,14.26
1990-03-27,10804.56,9026.86,12805.91,6760.56,6679.09,3467.1,4266.63,1559.78,3199.68,2420.94,1696.53,0.19583333333333344,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,13.34,12.54,15.22
1990-03-28,10401.13,8761.04,13088.51,6660.75,6523.57,3558.18,4514.19,1587.33,3383.99,2327.27,1636.17,0.0,0.0,0.0030303030303030303,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.61,13.81,15.83
1990-03-29,10061.42,8590.55,13263.55,6543.8,6374.6,3552.16,4345.63,1472.22,3316.75,2188.12,1550.17,0.0,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.55,13.63,16.07
1990-03-30,9782.23,8378.33,13276.9,6374.31,6194.05,3424.24,3960.73,1286.6,3032.67,2033.69,1454.21,0.0,0.0,0.0,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.68,13.02,15.54
1990-03-31,9373.47,8008.09,13235.32,6185.53,5986.79,3268.07,3670.84,1153.1,2826.46,1891.97,1351.82,0.4126736111111112,0.0,0.057575757575757586,35.793601989746094,162.5579071044922,162.5579071044922,119.91182708740234,14.68,13.45,16.35
1990-04-01,8869.71,7638.65,13288.7,6037.47,5816.85,3127.0,3412.61,1064.44,2678.14,1766.39,1243.14,0.0,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,14.18,13.53,14.9
1990-04-02,8457.45,7339.45,13382.28,5950.66,5699.73,3008.8,3242.53,1046.08,2636.97,1647.44,1134.72,0.0,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,14.08,13.52,15.24
1990-04-03,8095.94,7094.86,13493.52,5925.65,5702.37,2938.28,3178.87,1091.39,2722.24,1538.0,1035.92,0.0,0.0,0.006060606060606061,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.64,15.73,17.04
1990-04-04,7780.72,6881.24,13616.28,5996.89,5804.73,2893.95,3204.67,1175.35,2901.85,1442.08,948.81,0.3743055555555556,0.13548387096774195,0.1772727272727273,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,19.81,16.8,18.65
1990-04-05,7499.57,6699.66,13952.94,6155.79,5930.73,2860.85,3309.71,1281.74,3132.46,1355.79,867.92,0.7472222222222225,1.7939516129032258,0.8636363636363636,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,17.830000000000005,16.2,17.7
1990-04-06,7287.71,6590.16,14456.87,6200.01,5931.34,2815.1,3447.46,1342.32,3391.02,1274.22,788.07,1.7529513888888888,2.408870967741936,1.5780303030303031,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.58,15.74,16.61
1990-04-07,7142.68,6479.44,14600.31,5997.95,5793.0,2729.58,3421.68,1305.58,3560.54,1202.5,710.2,0.9166666666666669,0.455241935483871,1.7280303030303032,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,14.98,14.82,14.95
1990-04-08,6954.87,6333.2,14220.21,5628.78,5586.98,2623.57,3293.31,1248.87,3676.24,1139.06,638.48,1.1758680555555552,0.1548387096774194,2.123484848484848,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,11.53,11.4,11.87
1990-04-09,6757.59,6151.77,13601.36,5211.1,5351.6,2523.18,3231.57,1222.55,3737.89,1085.94,580.29,0.020138888888888887,0.07741935483870972,0.5295454545454544,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,11.58,11.28,13.55
1990-04-10,6507.51,5864.99,12946.65,4806.76,5124.62,2400.01,3174.01,1201.9,3666.99,1029.6,530.16,0.02795138888888889,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.09,14.9,17.22
1990-04-11,6129.48,5535.05,12344.43,4452.98,4896.8,2260.94,3060.06,1207.46,3649.5,964.42,476.15,0.0,0.0,0.12348484848484848,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.26,15.48,18.55
1990-04-12,5743.58,5214.35,11879.64,4198.78,4733.14,2152.21,2962.62,1289.94,3815.17,910.32,422.7,0.0,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,17.18,15.93,18.4
1990-04-13,5380.02,4905.93,11481.51,4007.19,4624.7,2089.43,3032.18,1462.19,4104.59,869.5,373.34,0.0,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,19.32,18.85,20.35
1990-04-14,5059.56,4647.86,11141.55,3861.55,4585.95,2102.82,3262.55,1715.41,4464.41,848.7,327.69,0.06875000000000002,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,20.61,20.42,22.14
1990-04-15,4817.42,4466.16,11000.35,3791.61,4688.88,2189.83,3664.67,2049.71,4913.43,843.66,286.54,0.18611111111111125,0.0,0.01212121212121212,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,18.43,19.06,18.79
1990-04-16,4657.59,4353.03,10942.28,3741.01,4825.8,2288.44,4245.98,2428.96,5393.33,834.63,250.38,1.7111111111111117,0.2774193548387098,2.218939393939394,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.57,16.03,15.7
1990-04-17,4545.88,4251.82,10805.16,3578.8,4867.76,2366.99,4839.62,2776.81,5822.89,847.41,232.46,4.040104166666668,0.2778225806451613,5.118181818181816,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,13.3,13.36,13.97
1990-04-18,4435.96,4176.23,10437.66,3247.71,4850.33,2390.96,5062.19,2952.55,5994.72,895.04,266.76,0.6022569444444443,0.28508064516129034,0.4946969696969698,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,11.91,14.51,15.41
1990-04-19,4396.5,4132.5,9762.9,2850.85,4683.67,2313.96,4874.94,2900.64,5850.46,885.8,287.48,0.2048611111111112,0.06693548387096775,0.3492424242424242,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,16.46,16.1,16.01
1990-04-20,4281.76,3974.6,9061.02,2516.23,4377.68,2182.82,4598.44,2763.57,5618.03,813.78,246.57,0.15625000000000014,0.07540322580645162,0.7674242424242425,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.77,13.63,14.95
1990-04-21,4037.07,3731.62,8500.67,2276.86,4116.49,2062.3,4370.16,2660.51,5393.94,751.96,203.89,0.7793402777777779,6.531854838709678,2.0121212121212118,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,16.36,15.74,16.69
1990-04-22,3773.78,3455.59,8088.19,2126.56,3923.87,1960.28,4224.52,2579.95,5182.02,701.23,172.43,3.399131944444442,1.283467741935484,5.227272727272728,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,15.86,15.86,16.42
1990-04-23,3505.26,3202.33,8024.68,2075.71,3857.36,1917.46,4118.79,2492.3,4941.7,665.48,165.8,13.132465277777765,11.779032258064516,25.92727272727272,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,11.29,13.32,15.55
1990-04-24,3621.61,3415.99,8022.19,2439.11,4344.1,2037.56,4130.18,2554.61,4813.21,854.19,392.82,3.9461805555555554,4.8116935483870975,9.93939393939394,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,12.36,11.41,13.48
1990-04-25,4256.1,3924.11,8089.75,2911.86,5133.38,2114.57,4190.85,2642.15,4866.84,1064.69,626.44,0.0,0.0,0.10227272727272728,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,14.15,14.05,16.26
1990-04-26,4739.55,4370.42,7893.19,2875.98,5161.65,1988.47,4013.18,2499.78,4674.93,1009.4,572.49,0.02500000000000001,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,16.88,17.96,19.35
1990-04-27,4912.5,4540.41,7236.43,2614.6,4641.17,1830.35,3727.48,2315.9,4368.56,887.19,443.34,0.027777777777777783,0.0,0.0,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,17.8,18.72,20.57
1990-04-28,4611.25,4063.47,6742.07,2386.55,4208.85,1721.82,3624.26,2255.3,4267.42,777.14,330.24,0.7307291666666662,0.0,0.048484848484848485,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,18.73,20.47,21.18
1990-04-29,3847.39,3363.66,6380.8,2180.89,3923.49,1680.66,3792.26,2381.33,4354.85,692.97,255.02,0.0041666666666666675,0.0,0.918939393939394,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,12.96,14.42,16.85
1990-04-30,3218.3,2837.69,6037.41,1952.11,3770.1,1676.46,4286.34,2676.74,4583.23,635.81,218.89,0.08958333333333328,0.0,0.9272727272727274,16.701387405395508,50.97193908691406,50.97193908691406,63.24242401123047,12.8,15.2,15.63
1990-05-01,2776.69,2476.72,5593.5,1735.28,3565.96,1657.12,4761.32,2961.36,4721.3,595.32,207.17,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,15.77,17.22,18.35
1990-05-02,2519.43,2276.25,5140.28,1564.83,3324.02,1598.86,4860.62,3059.08,4745.16,557.33,201.81,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,18.93,20.13,20.11
1990-05-03,2370.31,2147.03,4749.25,1410.79,3108.49,1524.55,4792.47,3051.48,4667.77,517.54,195.43,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,19.32,22.24,22.43
1990-05-04,2247.69,2040.41,4383.24,1266.79,2931.85,1449.98,4735.93,3062.53,4552.91,477.57,186.3,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,22.65,23.67,24.23
1990-05-05,2139.8,1938.37,4053.26,1104.7,2785.02,1383.38,4785.61,3109.32,4448.93,429.84,165.32,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,23.18,24.23,25.57
1990-05-06,2024.19,1838.32,3753.17,942.61,2680.14,1357.08,5077.22,3283.99,4382.73,388.91,146.62,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,22.33,23.66,23.58
1990-05-07,1919.79,1740.39,3522.08,795.19,2642.48,1402.17,5515.03,3606.92,4460.83,356.74,132.45,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,20.01,20.41,21.64
1990-05-08,1822.58,1646.54,3288.98,661.83,2616.16,1525.57,6039.09,3993.81,4639.8,327.86,119.96,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,16.32,18.76,19.79
1990-05-09,1718.11,1546.97,3015.65,545.73,2551.22,1639.09,6526.18,4238.41,4818.94,300.56,108.69,0.009548611111111112,0.0,0.5136363636363637,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.34,20.1,19.68
1990-05-10,1612.91,1459.5,2758.95,450.03,2495.46,1664.76,6761.5,4271.18,4903.9,274.73,98.9,0.022569444444444444,0.020967741935483872,2.6696969696969703,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.37,18.34,16.5
1990-05-11,1549.68,1414.65,2467.63,374.98,2371.55,1586.25,6546.52,4159.2,4910.66,249.17,90.66,0.295138888888889,0.2028225806451613,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,15.31,16.07,14.77
1990-05-12,1524.92,1389.54,2197.34,315.53,2214.12,1375.77,5798.96,3954.9,4802.27,226.86,83.99,0.1138888888888889,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,16.34,16.29,16.080000000000002
1990-05-13,1495.07,1358.53,2001.9,269.0,2051.7,1150.09,4944.53,3644.09,4544.01,209.31,78.68,0.3317708333333333,0.1975806451612903,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,16.41,16.61,16.09
1990-05-14,1460.31,1327.14,1800.09,232.79,1830.83,1018.22,4332.51,3320.04,4268.87,193.99,74.31,0.004861111111111111,0.014516129032258062,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.11,17.73,19.13
1990-05-15,1430.86,1304.61,1623.28,204.32,1657.12,961.73,3967.02,3091.17,4012.07,179.47,70.54,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.07,16.56,17.44
1990-05-16,1409.1,1290.97,1481.85,181.56,1517.83,971.82,3799.15,2882.11,3760.64,165.25,67.14,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.13,17.86,18.44
1990-05-17,1398.59,1283.3,1354.93,163.21,1412.79,1001.35,3657.77,2705.75,3522.37,151.53,63.97,0.0,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,17.81,17.830000000000005,18.55
1990-05-18,1390.38,1282.54,1241.65,148.39,1341.0,1021.98,3438.33,2585.52,3301.48,138.1,60.95,0.3515625000000001,0.0,0.0,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,16.19,14.88,15.88
1990-05-19,1396.78,1267.85,1154.86,136.55,1257.99,998.12,3133.47,2455.61,3081.5,125.36,58.21,4.954861111111111,0.1181451612903225,2.303030303030303,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,13.53,13.35,15.21
1990-05-20,1396.66,1299.8,1100.65,153.5,1168.12,886.79,2803.98,2265.43,2859.02,114.72,56.37,9.781944444444443,27.52943548387097,14.152272727272733,5.302430629730225,0.750161349773407,0.750161349773407,7.126667499542236,10.32,12.83,14.89
